作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	7	5
2	0	6	6	9	8
3	1	4	5	9	5
4	5	7	12	8	5
5	5	7	12	5	2
6	6	7	13	7	7
7	6	5	11	8	1
8	7	4	11	6	8
9	7	3	10	8	2
10	10	5	15	5	4
11	11	5	16	6	5
12	11	6	17	8	5
13	12	4	16	7	6
14	12	2	14	7	7
15	13	4	17	9	7
16	14	7	21	8	8
17	15	8	23	10	3
18	16	7	23	5	2
19	16	8	24	8	6
20	16	10	26	9	7
21	17	1	18	10	3
22	17	6	23	8	3
23	21	6	27	9	6
24	21	8	29	9	4
25	21	5	26	7	2
26	23	8	31	9	5
27	23	3	26	6	2
28	24	1	25	7	8
29	24	4	28	5	2
30	25	2	27	8	1
31	26	2	28	5	7
32	26	3	29	9	3
33	26	1	27	7	4
34	27	4	31	10	3
35	27	3	30	10	1
36	27	10	37	7	8
37	28	3	31	7	3
38	28	5	33	8	8
39	29	2	31	10	3
40	29	10	39	9	6
41	30	4	34	10	8
42	30	5	35	7	5
43	31	1	32	5	1
44	31	1	32	9	6
45	31	10	41	10	2
46	32	3	35	6	3
47	32	8	40	5	6
48	32	7	39	8	1
49	33	1	34	7	3
50	33	2	35	9	3
51	34	9	43	9	4
52	35	2	37	8	4
53	37	3	40	9	7
54	37	10	47	6	8
55	39	1	40	8	4
56	40	10	50	5	6
57	40	9	49	7	7
58	41	9	50	5	2
59	43	1	44	7	3
60	43	3	46	6	4
61	47	4	51	9	3
62	47	2	49	7	6
63	48	5	53	10	1
64	50	2	52	9	5
65	50	4	54	8	4
66	50	9	59	7	5
67	51	4	55	8	4
68	51	5	56	10	4
69	51	5	56	6	8
70	53	8	61	9	2
71	53	4	57	10	6
72	54	7	61	5	4
73	54	10	64	6	5
74	56	7	63	10	3
75	56	3	59	8	4
76	56	9	65	9	2
77	57	2	59	5	3
78	57	8	65	8	4
79	59	8	67	10	8
80	59	4	63	8	6
81	59	7	66	5	5
82	63	5	68	7	2
83	63	6	69	10	4
84	64	6	70	6	8
85	65	8	73	10	6
86	67	1	68	10	4
87	67	4	71	8	8
88	68	9	77	8	1
89	68	8	76	5	1
90	69	1	70	7	3
91	70	1	71	5	4
92	70	8	78	5	2
93	71	8	79	9	3
94	73	4	77	7	2
95	73	8	81	9	4
96	76	1	77	7	3
97	77	2	79	7	1
98	77	9	86	5	2
99	77	1	78	7	8
100	78	5	83	7	7
101	78	1	79	7	1
102	79	2	81	7	7
103	81	8	89	8	2
104	81	5	86	8	2
105	81	3	84	9	6
106	86	5	91	7	7
107	86	4	90	8	2
108	89	8	97	8	6
109	89	10	99	8	2
110	89	4	93	7	6
111	89	2	91	10	1
112	90	7	97	5	4
113	91	2	93	6	5
114	93	6	99	5	4
115	97	9	106	10	3
116	99	4	103	8	2
117	99	7	106	9	6
118	103	6	109	5	1
119	106	7	113	10	2
120	113	4	117	8	5
