作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	6	7
2	0	9	9	5	4
3	1	9	10	6	4
4	2	2	4	6	1
5	2	4	6	7	2
6	2	5	7	8	1
7	4	10	14	8	3
8	4	10	14	9	7
9	6	6	12	10	6
10	6	7	13	10	3
11	7	8	15	5	8
12	7	3	10	6	4
13	8	4	12	9	4
14	9	8	17	8	2
15	9	3	12	9	1
16	10	6	16	5	8
17	10	7	17	5	6
18	10	6	16	5	4
19	12	5	17	5	1
20	13	5	18	6	7
21	13	5	18	6	2
22	14	3	17	7	2
23	14	8	22	8	3
24	16	4	20	5	8
25	16	7	23	5	3
26	17	5	22	9	5
27	17	6	23	8	5
28	18	4	22	5	3
29	18	1	19	8	5
30	20	8	28	8	6
31	22	2	24	9	1
32	22	10	32	6	3
33	22	6	28	5	6
34	23	6	29	10	8
35	23	5	28	6	3
36	23	6	29	8	7
37	23	1	24	7	8
38	24	5	29	5	8
39	28	5	33	8	8
40	28	2	30	10	5
41	28	10	38	6	6
42	28	2	30	5	4
43	28	1	29	6	4
44	29	3	32	7	4
45	29	5	34	8	6
46	29	5	34	9	5
47	32	3	35	7	4
48	32	3	35	5	1
49	32	5	37	10	2
50	33	7	40	5	7
51	34	1	35	6	2
52	35	8	43	9	7
53	35	8	43	9	1
54	37	6	43	5	5
55	37	10	47	7	1
56	38	9	47	9	5
57	38	4	42	9	2
58	38	10	48	7	1
59	43	7	50	5	7
60	43	6	49	5	5
61	43	9	52	6	5
62	47	4	51	6	5
63	47	1	48	8	1
64	48	8	56	7	8
65	48	1	49	10	1
66	48	3	51	5	4
67	49	4	53	10	1
68	49	7	56	6	1
69	51	1	52	10	3
70	51	9	60	9	2
71	52	4	56	7	7
72	52	4	56	10	5
73	52	5	57	9	2
74	53	10	63	10	3
75	56	7	63	5	8
76	56	1	57	5	1
77	56	10	66	5	4
78	57	9	66	8	7
79	60	4	64	10	1
80	60	7	67	6	6
81	60	5	65	8	1
82	63	4	67	8	4
83	63	1	64	5	4
84	63	3	66	9	6
85	64	10	74	10	3
86	64	7	71	5	7
87	64	4	68	5	7
88	65	5	70	6	4
89	65	9	74	8	6
90	66	7	73	9	3
91	66	1	67	6	1
92	66	2	68	10	8
93	70	2	72	5	8
94	70	6	76	6	4
95	71	9	80	7	4
96	72	9	81	5	8
97	73	6	79	5	1
98	74	2	76	8	3
99	74	2	76	6	5
100	76	9	85	8	4
101	76	4	80	8	2
102	77	8	85	6	7
103	79	6	85	10	3
104	80	10	90	5	2
105	81	10	91	6	2
106	85	9	94	6	2
107	85	5	90	6	8
108	85	7	92	7	5
109	90	3	93	6	6
110	90	4	94	7	2
111	93	2	95	5	2
112	94	1	95	6	5
113	95	9	104	6	2
114	95	8	103	9	1
115	103	1	104	6	7
116	103	8	111	6	1
117	104	10	114	6	3
118	104	8	112	9	8
119	111	6	117	9	1
120	117	9	126	5	6
