作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	9	7
2	0	5	5	5	8
3	0	7	7	6	8
4	4	3	7	6	6
5	4	9	13	6	8
6	5	1	6	5	8
7	6	6	12	9	2
8	7	7	14	8	5
9	7	3	10	7	7
10	7	4	11	10	2
11	10	7	17	7	5
12	11	1	12	7	2
13	11	4	15	10	6
14	12	1	13	7	6
15	13	3	16	10	1
16	13	6	19	8	5
17	14	8	22	6	5
18	14	1	15	5	3
19	15	9	24	9	2
20	15	7	22	8	4
21	16	4	20	7	8
22	20	2	22	8	4
23	20	3	23	7	5
24	22	2	24	5	7
25	22	6	28	5	8
26	22	3	25	7	2
27	22	7	29	8	7
28	23	6	29	5	2
29	23	10	33	7	7
30	24	8	32	10	5
31	25	7	32	7	4
32	25	1	26	9	2
33	28	9	37	7	5
34	29	2	31	9	2
35	29	2	31	6	2
36	31	4	35	9	3
37	32	6	38	7	5
38	32	3	35	9	5
39	33	6	39	5	8
40	35	4	39	9	4
41	35	10	45	9	6
42	35	2	37	9	1
43	37	3	40	8	3
44	38	2	40	10	4
45	38	8	46	7	7
46	39	1	40	10	8
47	39	8	47	6	8
48	40	5	45	10	8
49	40	10	50	6	4
50	40	2	42	5	8
51	42	3	45	10	7
52	45	4	49	8	7
53	45	4	49	6	2
54	45	4	49	9	1
55	46	9	55	5	6
56	49	3	52	6	4
57	49	6	55	5	4
58	49	2	51	9	7
59	50	3	53	9	7
60	51	6	57	8	1
61	51	10	61	8	2
62	52	1	53	9	4
63	53	4	57	6	7
64	55	9	64	5	4
65	55	7	62	8	8
66	55	5	60	6	5
67	57	1	58	10	7
68	58	6	64	8	8
69	60	1	61	5	8
70	61	9	70	9	4
71	61	4	65	8	8
72	62	10	72	7	6
73	62	10	72	8	4
74	64	2	66	10	7
75	64	5	69	5	2
76	65	1	66	5	4
77	66	1	67	10	1
78	67	3	70	7	6
79	69	5	74	5	2
80	69	2	71	7	3
81	70	7	77	5	4
82	71	5	76	8	2
83	71	6	77	6	5
84	72	8	80	8	3
85	72	2	74	10	8
86	74	5	79	9	7
87	76	8	84	10	1
88	77	3	80	7	6
89	79	4	83	9	1
90	79	9	88	9	7
91	80	3	83	5	3
92	80	7	87	6	4
93	81	1	82	9	7
94	82	6	88	9	7
95	83	4	87	7	8
96	83	1	84	10	8
97	84	3	87	7	5
98	84	9	93	7	1
99	85	9	94	7	3
100	87	2	89	7	1
101	87	8	95	10	5
102	88	2	90	10	3
103	88	7	95	7	2
104	89	7	96	8	7
105	90	4	94	8	6
106	93	7	100	10	8
107	94	9	103	7	5
108	95	7	102	6	7
109	95	2	97	6	1
110	96	9	105	7	4
111	97	1	98	10	7
112	98	3	101	10	8
113	98	3	101	10	7
114	101	9	110	7	4
115	102	5	107	9	4
116	105	5	110	6	4
117	107	1	108	8	6
118	108	7	115	10	4
119	115	2	117	7	8
120	117	7	124	5	5
