作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	9	3
2	0	3	3	5	1
3	0	4	4	7	5
4	3	2	5	7	5
5	3	8	11	5	4
6	4	7	11	9	1
7	4	3	7	8	2
8	4	2	6	7	4
9	5	2	7	9	3
10	5	8	13	10	5
11	6	8	14	6	4
12	7	3	10	9	5
13	7	2	9	7	7
14	10	3	13	9	3
15	11	9	20	9	2
16	11	3	14	6	1
17	11	7	18	6	2
18	13	10	23	8	4
19	13	3	16	5	7
20	14	1	15	10	5
21	14	6	20	6	3
22	16	1	17	6	6
23	18	2	20	6	3
24	20	1	21	8	3
25	20	5	25	7	3
26	20	9	29	10	8
27	20	7	27	8	2
28	21	9	30	9	2
29	21	9	30	8	4
30	23	6	29	8	5
31	27	6	33	10	1
32	27	1	28	10	8
33	27	1	28	6	7
34	28	8	36	9	4
35	29	8	37	9	1
36	29	10	39	7	8
37	29	4	33	7	3
38	30	8	38	6	8
39	30	9	39	6	1
40	36	10	46	7	2
41	37	10	47	6	4
42	37	2	39	10	4
43	39	5	44	6	3
44	39	1	40	8	1
45	39	4	43	7	3
46	39	1	40	9	6
47	40	4	44	6	3
48	40	10	50	8	2
49	43	7	50	7	3
50	43	9	52	7	4
51	44	5	49	8	2
52	44	2	46	8	4
53	46	1	47	10	8
54	46	2	48	8	2
55	46	8	54	10	7
56	47	8	55	5	5
57	48	9	57	5	4
58	49	7	56	6	5
59	50	2	52	5	5
60	50	10	60	8	8
61	54	9	63	6	6
62	55	4	59	5	4
63	55	9	64	6	6
64	57	9	66	9	1
65	57	6	63	9	1
66	57	3	60	8	8
67	59	10	69	8	8
68	60	10	70	8	1
69	63	3	66	9	5
70	63	10	73	7	3
71	64	10	74	9	3
72	66	3	69	6	6
73	66	2	68	6	2
74	69	9	78	8	7
75	69	1	70	10	1
76	70	9	79	5	7
77	70	4	74	9	4
78	71	2	73	5	8
79	73	9	82	5	1
80	73	8	81	6	3
81	74	10	84	6	4
82	74	6	80	8	7
83	78	10	88	6	1
84	78	2	80	10	2
85	79	9	88	10	3
86	79	2	81	9	6
87	80	5	85	5	2
88	81	8	89	6	8
89	81	3	84	8	3
90	82	4	86	6	8
91	86	10	96	5	8
92	86	3	89	5	6
93	88	9	97	5	6
94	89	6	95	6	2
95	89	2	91	9	6
96	89	10	99	10	7
97	89	3	92	6	2
98	91	4	95	5	3
99	91	5	96	9	4
100	92	3	95	7	2
101	95	10	105	6	3
102	96	8	104	10	6
103	97	3	100	6	4
104	97	8	105	9	5
105	99	2	101	6	2
106	100	8	108	7	7
107	101	1	102	9	3
108	102	5	107	5	3
109	104	8	112	7	8
110	104	7	111	9	5
111	105	1	106	10	7
112	107	4	111	7	3
113	111	5	116	7	8
114	111	7	118	7	8
115	112	10	122	5	1
116	116	4	120	6	1
117	118	6	124	10	1
118	122	7	129	9	7
119	124	6	130	5	4
120	129	6	135	6	6
