作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	8	5
2	0	5	5	8	2
3	1	6	7	10	7
4	5	4	9	6	1
5	5	10	15	5	6
6	7	3	10	10	8
7	7	4	11	8	5
8	7	6	13	6	7
9	11	6	17	10	6
10	13	9	22	5	3
11	15	5	20	6	7
12	15	1	16	5	1
13	16	1	17	9	1
14	16	6	22	6	7
15	17	4	21	6	6
16	17	5	22	7	3
17	21	5	26	10	6
18	21	2	23	6	8
19	22	3	25	6	6
20	22	7	29	7	3
21	22	4	26	7	4
22	22	9	31	5	5
23	23	1	24	10	6
24	23	4	27	7	7
25	25	1	26	7	3
26	26	10	36	5	3
27	26	1	27	8	7
28	26	8	34	5	8
29	26	1	27	7	5
30	27	3	30	8	7
31	27	1	28	8	3
32	28	6	34	9	4
33	28	3	31	7	5
34	30	9	39	5	8
35	34	8	42	6	4
36	34	7	41	8	2
37	35	3	38	6	7
38	39	5	44	10	7
39	39	1	40	8	4
40	39	5	44	5	8
41	40	8	48	8	5
42	40	7	47	7	8
43	41	8	49	8	8
44	42	10	52	8	1
45	42	9	51	8	4
46	42	6	48	7	6
47	44	7	51	5	6
48	44	7	51	9	1
49	47	2	49	8	7
50	48	7	55	6	3
51	48	3	51	8	4
52	51	7	58	8	1
53	51	6	57	9	8
54	51	10	61	6	7
55	52	8	60	9	3
56	55	6	61	6	1
57	55	8	63	7	5
58	57	3	60	6	1
59	60	1	61	10	7
60	60	9	69	9	3
61	60	9	69	10	1
62	61	6	67	7	7
63	61	10	71	5	8
64	62	6	68	5	5
65	62	7	69	10	8
66	63	4	67	5	7
67	68	5	73	5	7
68	68	2	70	7	1
69	69	1	70	10	4
70	69	10	79	6	6
71	71	3	74	9	7
72	71	3	74	6	2
73	73	10	83	5	3
74	73	3	76	6	5
75	74	4	78	7	7
76	74	4	78	5	7
77	78	4	82	10	8
78	78	5	83	7	5
79	79	5	84	5	7
80	79	7	86	10	7
81	83	10	93	9	6
82	83	4	87	10	7
83	86	6	92	6	4
84	86	9	95	10	5
85	87	1	88	6	2
86	88	6	94	5	5
87	93	5	98	8	2
88	94	8	102	8	1
89	94	8	102	9	2
90	95	8	103	8	6
91	98	5	103	8	4
92	98	9	107	5	2
93	98	4	102	9	3
94	102	7	109	10	2
95	102	9	111	7	8
96	102	8	110	5	1
97	103	8	111	7	4
98	103	1	104	9	2
99	104	1	105	10	4
100	105	4	109	5	6
101	107	9	116	7	7
102	109	2	111	7	2
103	110	2	112	9	5
104	111	4	115	6	6
105	111	2	113	7	3
106	111	1	112	9	7
107	112	4	116	6	3
108	112	5	117	6	3
109	113	9	122	7	5
110	113	3	116	5	7
111	116	3	119	8	6
112	116	6	122	5	3
113	116	2	118	5	8
114	119	3	122	5	2
115	122	5	127	7	4
116	122	3	125	5	4
117	122	1	123	5	8
118	123	10	133	7	7
119	127	9	136	5	8
120	136	1	137	8	2
