作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	10	5
2	0	9	9	7	8
3	0	9	9	9	2
4	9	9	18	7	8
5	9	6	15	6	6
6	9	1	10	7	4
7	10	8	18	10	8
8	10	7	17	6	2
9	10	5	15	9	4
10	11	4	15	9	6
11	11	1	12	8	8
12	12	1	13	7	4
13	15	2	17	7	1
14	15	1	16	5	5
15	16	2	18	6	1
16	17	4	21	7	2
17	17	4	21	5	5
18	18	3	21	9	1
19	18	7	25	6	2
20	19	3	22	10	6
21	19	3	22	7	2
22	19	4	23	8	1
23	20	6	26	7	4
24	21	6	27	6	8
25	21	8	29	7	7
26	21	1	22	5	1
27	22	7	29	9	8
28	22	1	23	10	8
29	22	10	32	5	8
30	22	8	30	8	7
31	23	1	24	5	7
32	23	2	25	9	1
33	24	6	30	7	2
34	24	8	32	7	3
35	25	10	35	5	2
36	25	9	34	10	5
37	26	4	30	8	1
38	26	10	36	7	4
39	29	3	32	7	2
40	29	5	34	5	1
41	30	4	34	9	3
42	30	5	35	6	3
43	30	3	33	10	4
44	30	6	36	7	1
45	32	2	34	8	7
46	32	6	38	10	4
47	32	8	40	9	1
48	32	3	35	8	5
49	33	9	42	8	4
50	34	2	36	9	2
51	34	1	35	5	8
52	35	9	44	9	2
53	35	2	37	10	6
54	35	10	45	7	7
55	36	7	43	8	4
56	36	2	38	8	8
57	36	6	42	10	4
58	36	5	41	5	7
59	38	4	42	8	3
60	38	3	41	5	8
61	41	10	51	9	3
62	41	4	45	9	3
63	42	10	52	6	5
64	42	8	50	9	5
65	42	6	48	7	7
66	42	7	49	10	8
67	44	8	52	7	7
68	44	7	51	5	7
69	44	3	47	8	1
70	45	6	51	7	3
71	45	4	49	10	6
72	45	2	47	7	2
73	47	8	55	6	8
74	47	8	55	8	2
75	49	1	50	5	8
76	50	6	56	10	2
77	51	7	58	6	7
78	51	3	54	7	6
79	52	5	57	6	4
80	52	4	56	10	4
81	52	10	62	9	8
82	54	5	59	7	7
83	54	4	58	8	5
84	55	4	59	7	1
85	55	7	62	7	2
86	55	1	56	6	5
87	56	3	59	10	7
88	56	7	63	5	2
89	56	2	58	9	5
90	57	6	63	5	3
91	57	2	59	5	5
92	58	4	62	8	5
93	59	9	68	10	7
94	62	2	64	8	6
95	62	7	69	7	3
96	63	10	73	8	2
97	63	3	66	5	8
98	64	8	72	8	1
99	64	10	74	6	6
100	64	8	72	8	6
101	66	2	68	8	5
102	68	4	72	10	7
103	68	1	69	8	3
104	69	6	75	6	5
105	69	8	77	9	3
106	72	5	77	10	5
107	73	1	74	6	5
108	73	1	74	7	2
109	74	3	77	7	7
110	74	2	76	10	7
111	74	3	77	10	7
112	75	4	79	8	1
113	75	6	81	8	1
114	77	7	84	8	8
115	77	5	82	6	8
116	79	8	87	10	2
117	81	2	83	10	4
118	83	5	88	9	5
119	87	6	93	9	6
120	88	1	89	10	5
