作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	6	5
2	0	1	1	8	2
3	1	7	8	8	8
4	5	1	6	10	1
5	5	2	7	7	2
6	6	1	7	5	2
7	7	1	8	7	6
8	7	1	8	8	6
9	8	2	10	8	3
10	8	1	9	10	2
11	9	6	15	10	5
12	10	8	18	7	3
13	15	2	17	6	6
14	15	2	17	5	7
15	17	9	26	5	3
16	17	2	19	7	3
17	18	10	28	10	6
18	19	5	24	8	6
19	19	3	22	7	2
20	26	8	34	8	5
21	28	3	31	10	1
22	28	6	34	10	2
23	31	4	35	10	8
24	31	9	40	8	7
25	34	4	38	6	3
26	35	5	40	8	1
27	38	4	42	7	4
28	40	7	47	10	6
29	42	4	46	5	3
30	42	4	46	10	8
31	46	1	47	10	1
32	46	6	52	10	1
33	47	2	49	9	7
34	47	2	49	6	6
35	47	2	49	5	7
36	49	3	52	7	3
37	49	3	52	9	4
38	52	5	57	6	7
39	52	8	60	8	3
40	52	7	59	7	3
41	53	6	59	5	2
42	59	5	64	7	7
43	59	1	60	9	3
44	60	3	63	10	5
45	60	7	67	9	8
46	64	1	65	8	1
47	64	7	71	6	6
48	65	8	73	8	7
49	67	2	69	6	7
50	69	2	71	7	2
51	71	8	79	9	8
52	73	4	77	9	4
53	73	4	77	10	3
54	73	9	82	7	1
55	77	2	79	5	2
56	79	9	88	5	8
57	79	4	83	10	5
58	82	2	84	9	6
59	83	9	92	8	1
60	84	6	90	6	4
61	88	6	94	10	6
62	90	6	96	10	1
63	92	8	100	6	3
64	96	1	97	5	1
65	97	8	105	9	4
66	97	5	102	8	7
67	100	2	102	10	2
68	102	2	104	8	2
69	104	10	114	7	1
70	104	3	107	10	5
71	105	5	110	10	8
72	105	6	111	7	5
73	107	2	109	10	6
74	109	5	114	5	6
75	111	1	112	10	7
76	112	1	113	6	1
77	112	10	122	7	1
78	112	10	122	6	8
79	113	8	121	5	6
80	114	1	115	6	6
81	115	3	118	6	3
82	118	3	121	6	6
83	121	1	122	8	3
84	122	1	123	5	6
85	122	2	124	10	6
86	123	10	133	6	5
87	124	8	132	6	7
88	124	8	132	7	1
89	132	2	134	7	3
90	132	8	140	6	5
91	133	4	137	5	3
92	133	9	142	5	8
93	137	9	146	6	5
94	140	2	142	7	7
95	142	5	147	10	6
96	142	6	148	5	6
97	147	1	148	10	3
98	148	5	153	6	6
99	148	9	157	9	6
100	153	1	154	5	5
101	153	10	163	9	4
102	154	4	158	9	3
103	154	6	160	8	5
104	158	8	166	10	6
105	163	9	172	8	2
106	163	10	173	8	7
107	166	2	168	7	6
108	166	9	175	7	8
109	168	1	169	5	2
110	172	2	174	8	8
111	174	5	179	10	2
112	175	5	180	9	2
113	179	9	188	8	5
114	180	6	186	9	8
115	186	10	196	8	6
116	188	6	194	6	6
117	194	1	195	6	6
118	195	3	198	10	6
119	196	7	203	7	8
120	203	5	208	7	5
