作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	7	6
2	0	8	8	8	2
3	0	9	9	8	2
4	2	2	4	7	8
5	4	7	11	7	5
6	4	2	6	5	1
7	6	2	8	9	3
8	8	1	9	10	3
9	8	6	14	6	1
10	8	2	10	8	4
11	9	5	14	6	2
12	9	8	17	7	4
13	9	4	13	10	3
14	10	1	11	6	3
15	10	8	18	10	6
16	13	4	17	7	1
17	14	6	20	10	2
18	14	5	19	10	4
19	15	5	20	5	2
20	17	8	25	6	6
21	17	1	18	9	5
22	18	3	21	9	8
23	18	2	20	7	8
24	19	8	27	5	5
25	19	2	21	6	7
26	20	10	30	5	1
27	20	2	22	10	1
28	20	3	23	9	2
29	21	9	30	6	1
30	22	8	30	5	3
31	22	1	23	10	1
32	22	5	27	5	7
33	23	3	26	5	1
34	23	3	26	5	5
35	23	5	28	7	5
36	26	9	35	6	8
37	26	4	30	9	7
38	26	3	29	9	6
39	26	5	31	7	5
40	27	6	33	5	1
41	27	10	37	6	6
42	29	9	38	10	1
43	29	8	37	8	4
44	30	7	37	6	8
45	30	5	35	6	6
46	30	1	31	6	1
47	31	5	36	5	1
48	31	9	40	9	6
49	33	5	38	7	8
50	35	1	36	9	4
51	35	5	40	10	5
52	35	1	36	5	7
53	36	9	45	8	1
54	36	7	43	6	1
55	37	9	46	7	2
56	37	3	40	10	5
57	37	2	39	5	1
58	38	9	47	5	2
59	39	5	44	5	1
60	40	3	43	6	6
61	40	9	49	10	1
62	40	2	42	6	7
63	42	4	46	6	2
64	43	10	53	10	7
65	43	2	45	5	1
66	44	1	45	6	4
67	44	4	48	9	6
68	44	10	54	6	6
69	45	7	52	8	2
70	45	2	47	7	4
71	46	7	53	6	1
72	46	3	49	8	2
73	47	2	49	9	6
74	48	3	51	5	8
75	49	5	54	10	5
76	49	8	57	8	4
77	51	2	53	9	1
78	53	9	62	8	7
79	53	4	57	6	3
80	53	9	62	8	3
81	54	10	64	6	4
82	57	6	63	10	3
83	57	7	64	10	4
84	57	10	67	9	3
85	57	6	63	10	4
86	62	3	65	8	7
87	63	7	70	8	7
88	64	9	73	8	7
89	64	3	67	8	1
90	65	9	74	5	5
91	67	9	76	5	8
92	70	4	74	10	5
93	70	3	73	7	7
94	73	6	79	9	7
95	73	9	82	5	4
96	74	10	84	7	4
97	74	8	82	8	2
98	76	6	82	6	6
99	82	5	87	5	3
100	82	7	89	6	3
101	82	2	84	10	6
102	84	3	87	5	5
103	84	8	92	10	7
104	87	5	92	9	8
105	87	6	93	8	7
106	89	7	96	6	2
107	92	9	101	6	8
108	92	10	102	6	3
109	101	9	110	8	4
110	101	8	109	10	1
111	102	4	106	9	1
112	109	2	111	6	5
113	110	3	113	10	2
114	111	6	117	6	4
115	113	10	123	8	7
116	113	4	117	9	2
117	117	4	121	9	6
118	117	6	123	9	4
119	121	1	122	10	3
120	123	5	128	8	5
