作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	8	7
2	0	3	3	7	3
3	1	8	9	10	7
4	3	7	10	5	8
5	3	1	4	7	8
6	5	6	11	5	1
7	5	6	11	7	3
8	6	5	11	9	6
9	10	9	19	7	5
10	10	3	13	5	5
11	11	2	13	6	2
12	11	3	14	6	4
13	11	1	12	9	6
14	12	3	15	5	2
15	12	6	18	6	2
16	13	9	22	8	3
17	13	8	21	10	5
18	13	9	22	8	7
19	14	4	18	5	6
20	14	6	20	8	2
21	15	6	21	9	8
22	18	1	19	9	5
23	19	8	27	8	1
24	19	2	21	9	5
25	21	5	26	5	8
26	22	6	28	7	7
27	22	3	25	5	5
28	22	5	27	5	4
29	25	6	31	8	8
30	26	4	30	8	2
31	26	1	27	9	8
32	26	4	30	8	3
33	27	6	33	7	7
34	30	2	32	6	7
35	30	7	37	9	8
36	31	3	34	8	6
37	32	6	38	10	7
38	33	3	36	10	3
39	36	2	38	7	7
40	36	9	45	10	6
41	37	1	38	10	5
42	37	9	46	5	4
43	38	9	47	9	6
44	38	1	39	6	3
45	39	1	40	8	2
46	39	6	45	6	2
47	40	1	41	5	4
48	45	2	47	7	7
49	45	7	52	6	4
50	46	9	55	5	7
51	46	8	54	10	8
52	47	10	57	9	2
53	47	4	51	7	6
54	47	9	56	10	2
55	52	2	54	9	6
56	55	10	65	10	7
57	56	1	57	5	7
58	56	4	60	6	2
59	57	3	60	9	2
60	57	1	58	8	7
61	57	4	61	8	7
62	58	3	61	6	5
63	60	2	62	8	4
64	60	4	64	8	5
65	61	2	63	7	1
66	61	10	71	5	1
67	61	5	66	9	1
68	62	10	72	9	8
69	63	3	66	9	8
70	64	9	73	10	1
71	65	4	69	9	8
72	66	7	73	8	8
73	66	4	70	6	5
74	69	10	79	5	3
75	70	7	77	6	3
76	71	9	80	5	1
77	73	9	82	10	3
78	73	9	82	6	1
79	73	2	75	9	2
80	80	5	85	8	8
81	80	5	85	5	3
82	82	1	83	10	6
83	82	6	88	8	7
84	82	9	91	5	1
85	83	6	89	10	2
86	85	7	92	7	7
87	85	7	92	6	4
88	89	8	97	5	5
89	89	2	91	6	3
90	91	3	94	7	1
91	91	9	100	6	3
92	91	5	96	7	1
93	92	9	101	10	8
94	92	10	102	6	4
95	96	3	99	10	7
96	97	4	101	6	5
97	100	8	108	7	8
98	101	8	109	10	4
99	101	2	103	5	8
100	102	8	110	6	3
101	102	2	104	7	1
102	104	1	105	6	8
103	104	6	110	10	3
104	105	6	111	10	4
105	108	6	114	6	6
106	109	5	114	9	4
107	111	4	115	9	4
108	114	3	117	9	7
109	114	8	122	10	7
110	114	3	117	9	6
111	115	1	116	9	5
112	116	4	120	6	2
113	117	9	126	5	6
114	117	8	125	6	2
115	120	2	122	8	5
116	122	9	131	7	2
117	125	8	133	10	1
118	126	8	134	8	2
119	133	10	143	10	3
120	134	2	136	5	6
