作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	10	6
2	0	4	4	9	8
3	1	8	9	6	8
4	1	2	3	6	8
5	2	2	4	10	7
6	3	3	6	10	1
7	3	2	5	7	8
8	4	2	6	9	4
9	4	1	5	7	5
10	5	3	8	9	1
11	5	8	13	5	2
12	5	8	13	7	3
13	6	6	12	7	2
14	6	1	7	7	5
15	6	7	13	10	2
16	7	9	16	10	7
17	9	8	17	6	7
18	13	6	19	10	8
19	13	8	21	6	1
20	13	3	16	10	5
21	13	2	15	8	5
22	14	7	21	5	3
23	14	9	23	9	6
24	14	4	18	6	2
25	15	6	21	7	3
26	16	5	21	9	5
27	17	7	24	8	3
28	17	3	20	6	6
29	19	1	20	6	4
30	20	2	22	8	1
31	20	2	22	7	7
32	21	4	25	5	7
33	21	6	27	9	1
34	21	1	22	10	5
35	21	1	22	10	7
36	21	4	25	6	3
37	22	4	26	8	2
38	22	3	25	7	4
39	22	1	23	5	2
40	23	1	24	8	6
41	23	5	28	9	3
42	24	3	27	5	5
43	24	8	32	7	4
44	25	10	35	6	7
45	25	10	35	8	3
46	25	3	28	9	7
47	26	5	31	8	7
48	28	7	35	5	7
49	28	8	36	7	3
50	28	3	31	8	6
51	31	10	41	9	7
52	31	1	32	6	5
53	32	4	36	5	3
54	35	6	41	10	4
55	35	3	38	10	7
56	35	9	44	7	1
57	36	1	37	10	7
58	36	10	46	6	2
59	36	4	40	8	5
60	36	1	37	6	3
61	36	1	37	10	1
62	37	5	42	10	6
63	37	9	46	5	3
64	38	6	44	9	7
65	40	2	42	5	6
66	41	10	51	5	7
67	41	4	45	8	7
68	41	7	48	10	1
69	41	5	46	10	5
70	42	3	45	7	1
71	44	4	48	8	7
72	44	7	51	5	8
73	46	2	48	9	6
74	46	8	54	10	7
75	46	8	54	8	7
76	48	4	52	5	7
77	51	10	61	10	3
78	51	10	61	9	7
79	51	10	61	10	5
80	52	5	57	8	6
81	52	5	57	8	1
82	54	8	62	6	1
83	57	8	65	9	5
84	57	8	65	7	1
85	58	7	65	10	3
86	61	10	71	6	1
87	61	3	64	6	2
88	62	9	71	8	2
89	65	8	73	5	1
90	65	7	72	10	3
91	65	7	72	7	1
92	66	2	68	6	3
93	71	1	72	8	2
94	71	4	75	10	4
95	72	1	73	5	2
96	72	4	76	5	4
97	73	3	76	5	6
98	73	3	76	8	5
99	74	3	77	7	8
100	75	5	80	5	2
101	75	7	82	7	8
102	75	5	80	10	3
103	76	5	81	8	1
104	76	2	78	8	6
105	77	2	79	8	6
106	78	7	85	9	7
107	79	10	89	8	2
108	80	3	83	6	5
109	80	5	85	9	8
110	82	1	83	8	5
111	83	2	85	9	8
112	83	4	87	10	6
113	85	2	87	5	7
114	85	6	91	10	5
115	87	1	88	9	1
116	87	9	96	9	1
117	88	1	89	10	6
118	89	8	97	5	4
119	96	2	98	5	1
120	98	5	103	9	5
