作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	7	8
2	0	6	6	10	6
3	0	4	4	5	6
4	3	6	9	9	4
5	3	2	5	7	7
6	3	1	4	7	2
7	4	7	11	7	1
8	4	6	10	5	7
9	5	4	9	5	3
10	6	10	16	7	8
11	6	5	11	9	7
12	9	6	15	8	1
13	9	7	16	10	3
14	10	1	11	9	4
15	10	4	14	5	6
16	10	9	19	5	2
17	11	5	16	8	1
18	11	3	14	5	3
19	14	3	17	6	3
20	16	9	25	6	3
21	16	2	18	8	3
22	16	6	22	5	7
23	16	8	24	10	6
24	17	4	21	10	4
25	19	6	25	9	5
26	19	8	27	8	6
27	21	3	24	7	1
28	21	4	25	9	5
29	21	3	24	7	8
30	24	2	26	9	6
31	24	1	25	10	2
32	24	1	25	7	5
33	25	2	27	9	2
34	25	5	30	8	3
35	25	10	35	5	7
36	25	4	29	8	8
37	26	8	34	5	1
38	26	5	31	7	5
39	27	9	36	9	6
40	27	6	33	5	2
41	28	3	31	7	4
42	30	3	33	9	5
43	33	6	39	6	3
44	33	6	39	9	5
45	33	4	37	6	4
46	35	8	43	10	3
47	36	3	39	8	6
48	36	9	45	7	3
49	37	6	43	10	4
50	39	8	47	5	7
51	39	4	43	5	6
52	39	8	47	7	8
53	39	1	40	10	5
54	43	7	50	9	4
55	43	10	53	9	3
56	43	5	48	9	6
57	43	6	49	9	4
58	43	6	49	6	5
59	44	3	47	8	8
60	47	7	54	7	4
61	47	3	50	7	1
62	47	9	56	10	5
63	49	7	56	10	3
64	50	9	59	6	3
65	50	5	55	9	1
66	50	1	51	9	3
67	51	6	57	8	3
68	53	7	60	5	6
69	56	10	66	10	7
70	56	8	64	9	5
71	56	5	61	8	3
72	57	9	66	9	1
73	57	8	65	8	3
74	57	4	61	8	2
75	61	3	64	6	8
76	61	8	69	9	8
77	64	2	66	5	7
78	64	1	65	6	1
79	64	2	66	9	8
80	65	7	72	10	5
81	65	1	66	6	4
82	66	9	75	9	6
83	66	10	76	8	4
84	66	1	67	5	4
85	67	10	77	7	6
86	69	7	76	8	6
87	69	8	77	6	6
88	70	1	71	9	2
89	72	4	76	6	8
90	72	6	78	10	6
91	75	7	82	9	2
92	76	8	84	5	7
93	76	1	77	6	6
94	76	4	80	6	7
95	77	2	79	5	1
96	77	8	85	10	1
97	78	7	85	9	1
98	78	10	88	6	2
99	79	10	89	8	1
100	80	7	87	7	2
101	82	10	92	6	1
102	82	9	91	9	6
103	85	9	94	7	1
104	87	5	92	9	3
105	88	10	98	10	1
106	92	10	102	9	7
107	92	7	99	5	3
108	92	7	99	9	2
109	98	3	101	7	8
110	99	9	108	8	8
111	101	2	103	6	2
112	101	10	111	7	3
113	102	10	112	9	5
114	103	6	109	10	1
115	108	8	116	7	6
116	109	4	113	8	2
117	112	1	113	7	7
118	113	6	119	7	6
119	116	10	126	6	3
120	126	5	131	7	1
