作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	10	2
2	0	10	10	7	4
3	1	2	3	6	3
4	1	7	8	8	7
5	3	2	5	5	7
6	3	8	11	10	3
7	3	9	12	10	8
8	5	3	8	5	5
9	5	8	13	8	7
10	10	1	11	6	7
11	10	3	13	6	1
12	10	6	16	9	6
13	11	10	21	10	1
14	12	8	20	10	2
15	12	7	19	6	3
16	12	3	15	10	7
17	13	8	21	9	4
18	13	2	15	7	2
19	13	10	23	5	7
20	14	8	22	10	7
21	15	5	20	8	8
22	15	5	20	5	8
23	15	9	24	8	7
24	20	5	25	10	2
25	21	4	25	9	5
26	21	9	30	7	3
27	21	10	31	8	7
28	22	3	25	9	7
29	22	8	30	7	6
30	25	1	26	8	2
31	25	6	31	7	4
32	26	3	29	8	7
33	30	5	35	10	1
34	30	1	31	8	5
35	31	6	37	8	7
36	31	1	32	7	7
37	31	7	38	10	4
38	32	6	38	6	4
39	32	2	34	10	7
40	35	10	45	5	1
41	35	2	37	5	6
42	37	5	42	8	6
43	37	6	43	9	5
44	38	9	47	6	7
45	38	2	40	8	6
46	45	8	53	9	4
47	45	4	49	5	6
48	45	6	51	7	2
49	46	3	49	6	3
50	47	5	52	5	4
51	47	1	48	5	4
52	49	9	58	9	7
53	49	5	54	5	6
54	49	9	58	7	1
55	51	5	56	8	4
56	51	1	52	10	6
57	53	4	57	8	5
58	53	10	63	5	7
59	54	5	59	10	8
60	57	9	66	5	3
61	57	10	67	9	7
62	58	10	68	10	7
63	58	10	68	6	1
64	58	1	59	8	1
65	63	10	73	5	1
66	63	6	69	5	6
67	63	1	64	9	5
68	64	6	70	10	6
69	66	7	73	10	6
70	67	5	72	8	1
71	68	2	70	5	3
72	70	4	74	6	2
73	70	9	79	9	8
74	70	9	79	10	5
75	70	3	73	8	5
76	72	5	77	6	4
77	73	8	81	6	6
78	73	9	82	9	3
79	74	4	78	7	7
80	77	5	82	8	1
81	77	6	83	5	3
82	78	10	88	10	6
83	79	2	81	7	3
84	79	10	89	10	1
85	81	10	91	8	4
86	82	10	92	9	2
87	83	9	92	6	1
88	91	1	92	5	4
89	91	8	99	8	7
90	92	4	96	5	2
91	92	6	98	6	1
92	92	4	96	7	5
93	92	8	100	9	6
94	93	7	100	7	1
95	96	10	106	10	6
96	99	2	101	5	1
97	99	7	106	5	5
98	99	4	103	10	7
99	101	2	103	7	5
100	101	3	104	9	4
101	103	9	112	5	7
102	103	6	109	5	2
103	106	4	110	9	1
104	109	9	118	5	2
105	110	5	115	8	2
106	112	2	114	8	6
107	112	6	118	9	4
108	115	3	118	10	1
109	118	8	126	10	3
110	118	5	123	10	6
111	118	2	120	9	7
112	119	8	127	5	8
113	120	1	121	6	6
114	121	6	127	5	6
115	126	9	135	5	3
116	127	8	135	5	1
117	127	8	135	5	6
118	127	8	135	5	3
119	135	10	145	5	3
120	135	2	137	9	6
