作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	5	2
2	0	2	2	7	5
3	2	6	8	9	5
4	2	6	8	7	5
5	4	6	10	5	3
6	8	5	13	8	5
7	8	7	15	7	2
8	10	3	13	5	7
9	13	8	21	7	5
10	15	6	21	5	1
11	15	4	19	5	7
12	21	2	23	7	1
13	21	5	26	6	4
14	23	10	33	6	7
15	26	3	29	10	5
16	26	5	31	5	8
17	29	2	31	8	2
18	31	4	35	9	2
19	31	8	39	9	5
20	33	1	34	7	4
21	35	2	37	9	5
22	37	7	44	9	8
23	39	4	43	5	7
24	39	5	44	7	5
25	43	9	52	9	5
26	44	2	46	5	2
27	46	5	51	7	1
28	51	2	53	7	2
29	52	10	62	9	4
30	52	2	54	6	3
31	53	1	54	7	5
32	54	9	63	8	4
33	54	1	55	6	6
34	55	5	60	10	2
35	60	1	61	7	7
36	63	1	64	5	7
37	63	4	67	5	6
38	64	1	65	7	5
39	64	4	68	5	5
40	67	8	75	5	5
41	67	10	77	5	6
42	75	4	79	5	3
43	77	9	86	7	8
44	79	10	89	8	4
45	79	6	85	10	5
46	86	9	95	8	4
47	89	5	94	6	1
48	94	9	103	5	2
49	95	9	104	10	3
50	103	4	107	9	4
51	104	1	105	9	1
52	105	4	109	5	7
53	107	6	113	7	2
54	109	2	111	10	6
55	111	5	116	9	7
56	113	6	119	5	2
57	116	5	121	6	6
58	116	1	117	6	6
59	119	4	123	7	3
60	121	7	128	5	3
61	121	6	127	5	5
62	127	5	132	7	7
63	128	3	131	7	6
64	128	9	137	8	1
65	131	4	135	9	3
66	132	10	142	9	7
67	137	2	139	9	6
68	139	4	143	9	1
69	142	3	145	8	3
70	143	4	147	10	3
71	143	3	146	10	8
72	143	3	146	9	1
73	146	8	154	7	3
74	146	8	154	5	6
75	147	9	156	10	3
76	154	10	164	9	5
77	154	6	160	6	4
78	156	8	164	6	3
79	160	4	164	9	4
80	164	10	174	8	7
81	164	6	170	9	8
82	164	1	165	10	4
83	165	9	174	5	4
84	170	10	180	7	6
85	174	1	175	10	2
86	175	7	182	5	1
87	175	6	181	7	7
88	180	9	189	7	2
89	181	3	184	9	3
90	184	4	188	7	1
91	188	8	196	8	7
92	189	6	195	5	3
93	189	4	193	8	2
94	195	4	199	7	3
95	196	6	202	7	5
96	199	8	207	6	2
97	202	9	211	9	1
98	202	1	203	8	8
99	203	4	207	5	4
100	207	10	217	10	1
101	211	6	217	10	4
102	217	6	223	10	6
103	217	4	221	6	5
104	217	10	227	5	5
105	223	6	229	5	2
106	227	10	237	8	4
107	227	10	237	5	4
108	229	1	230	5	7
109	237	2	239	9	5
110	237	3	240	10	8
111	239	10	249	10	1
112	240	2	242	6	3
113	242	3	245	10	8
114	245	3	248	6	3
115	248	2	250	6	4
116	249	5	254	5	3
117	250	3	253	7	3
118	253	4	257	5	2
119	254	6	260	5	4
120	260	5	265	5	8
