作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	8	2
2	0	6	6	8	7
3	6	1	7	10	6
4	7	6	13	9	4
5	13	6	19	6	3
6	13	6	19	6	6
7	19	1	20	10	8
8	19	1	20	5	5
9	20	10	30	5	5
10	20	10	30	9	1
11	30	10	40	8	8
12	30	5	35	10	6
13	35	6	41	6	2
14	35	8	43	10	7
15	35	2	37	6	4
16	40	8	48	6	8
17	40	3	43	6	8
18	41	3	44	6	4
19	43	8	51	9	1
20	48	1	49	6	3
21	49	10	59	5	7
22	49	8	57	5	2
23	51	6	57	7	5
24	57	9	66	5	7
25	59	8	67	9	3
26	59	4	63	7	1
27	63	2	65	6	1
28	63	6	69	7	7
29	65	5	70	6	8
30	67	2	69	8	7
31	69	4	73	9	8
32	69	10	79	5	7
33	73	2	75	5	3
34	73	6	79	7	8
35	79	1	80	9	5
36	79	6	85	9	1
37	80	5	85	7	4
38	80	10	90	5	7
39	85	3	88	9	6
40	85	8	93	6	5
41	88	3	91	5	2
42	88	2	90	5	8
43	90	5	95	5	2
44	91	4	95	9	2
45	93	6	99	7	4
46	95	8	103	6	7
47	95	7	102	7	4
48	99	7	106	8	2
49	103	2	105	9	3
50	105	7	112	5	2
51	106	3	109	5	1
52	106	10	116	5	2
53	106	3	109	7	4
54	109	7	116	9	7
55	112	4	116	5	6
56	116	10	126	10	6
57	116	5	121	9	8
58	121	5	126	8	5
59	126	5	131	10	1
60	126	10	136	9	8
61	131	9	140	8	3
62	136	3	139	7	2
63	139	4	143	6	1
64	140	2	142	8	8
65	140	2	142	10	7
66	142	5	147	5	4
67	143	9	152	8	1
68	143	9	152	8	1
69	152	2	154	5	8
70	152	9	161	8	5
71	154	8	162	8	8
72	154	9	163	5	7
73	163	9	172	7	5
74	163	8	171	5	4
75	171	10	181	9	8
76	172	7	179	6	5
77	172	4	176	8	2
78	179	3	182	9	7
79	182	9	191	8	7
80	182	3	185	10	4
81	185	10	195	9	6
82	185	5	190	9	2
83	191	3	194	8	5
84	194	7	201	5	6
85	194	4	198	7	5
86	194	3	197	7	8
87	195	7	202	8	2
88	198	4	202	7	5
89	202	8	210	6	6
90	202	2	204	9	6
91	204	1	205	10	2
92	204	5	209	6	1
93	209	5	214	8	5
94	210	1	211	10	3
95	210	7	217	6	6
96	211	8	219	8	3
97	214	2	216	5	1
98	217	4	221	9	7
99	219	4	223	6	8
100	219	3	222	6	8
101	223	10	233	7	3
102	223	10	233	10	2
103	233	8	241	7	3
104	233	9	242	5	3
105	241	10	251	10	2
106	242	3	245	8	8
107	245	3	248	5	2
108	251	2	253	7	6
109	251	5	256	7	7
110	253	8	261	8	8
111	256	6	262	9	7
112	261	7	268	7	6
113	268	8	276	5	2
114	276	2	278	10	4
115	276	10	286	7	4
116	278	4	282	6	3
117	286	5	291	7	7
118	291	4	295	6	6
119	295	6	301	5	1
120	295	4	299	8	2
