作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	7	5
2	0	8	8	6	3
3	1	9	10	7	4
4	8	5	13	6	5
5	8	5	13	8	1
6	9	10	19	7	5
7	10	5	15	7	8
8	13	5	18	7	4
9	13	4	17	6	1
10	15	4	19	5	3
11	15	9	24	5	8
12	18	4	22	6	8
13	18	2	20	6	7
14	18	10	28	7	7
15	19	3	22	5	6
16	19	6	25	9	8
17	20	5	25	7	3
18	22	5	27	5	3
19	24	9	33	9	8
20	24	4	28	10	5
21	25	2	27	10	7
22	28	8	36	8	3
23	28	5	33	6	4
24	28	7	35	6	7
25	28	9	37	8	6
26	33	1	34	5	7
27	34	3	37	8	6
28	35	1	36	7	5
29	36	6	42	6	3
30	36	6	42	5	6
31	37	8	45	5	3
32	37	7	44	8	8
33	42	5	47	6	4
34	42	5	47	6	1
35	42	4	46	10	1
36	44	2	46	9	3
37	45	10	55	5	4
38	45	4	49	7	3
39	46	7	53	6	8
40	46	3	49	9	7
41	47	10	57	8	5
42	47	8	55	6	4
43	49	7	56	8	8
44	49	2	51	7	7
45	53	4	57	10	5
46	55	5	60	5	3
47	57	10	67	10	2
48	57	5	62	8	5
49	57	4	61	6	6
50	57	3	60	10	7
51	57	5	62	6	2
52	60	10	70	10	5
53	60	6	66	10	7
54	60	7	67	9	1
55	62	7	69	6	2
56	62	8	70	6	2
57	66	8	74	9	2
58	67	8	75	5	5
59	67	8	75	6	2
60	70	6	76	6	4
61	70	10	80	5	4
62	70	1	71	5	4
63	71	4	75	10	3
64	71	9	80	7	8
65	74	2	76	10	7
66	75	4	79	5	5
67	76	5	81	10	8
68	79	7	86	8	3
69	79	9	88	8	6
70	80	9	89	7	7
71	80	3	83	6	3
72	80	5	85	7	6
73	81	6	87	6	8
74	83	9	92	8	7
75	85	1	86	5	8
76	87	5	92	7	2
77	88	1	89	7	5
78	89	6	95	8	7
79	89	10	99	5	5
80	89	10	99	8	5
81	92	8	100	7	7
82	92	4	96	6	4
83	95	4	99	5	6
84	99	4	103	6	6
85	99	1	100	8	6
86	99	9	108	5	5
87	99	5	104	9	4
88	100	3	103	6	7
89	100	10	110	10	4
90	103	2	105	6	1
91	104	4	108	9	5
92	105	7	112	9	7
93	108	9	117	7	8
94	108	1	109	5	4
95	109	8	117	6	6
96	109	1	110	6	8
97	110	5	115	5	7
98	110	1	111	7	4
99	110	10	120	5	1
100	112	3	115	8	4
101	115	9	124	8	8
102	115	5	120	6	4
103	117	10	127	10	7
104	117	6	123	7	8
105	120	4	124	7	7
106	124	5	129	10	6
107	124	7	131	7	5
108	127	3	130	10	8
109	129	5	134	10	4
110	129	1	130	5	2
111	130	8	138	8	7
112	130	7	137	7	7
113	134	1	135	7	1
114	134	1	135	7	7
115	135	4	139	5	6
116	138	9	147	9	7
117	139	10	149	9	6
118	147	10	157	7	7
119	149	4	153	6	3
120	157	10	167	10	5
