作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	8	3
2	0	2	2	8	2
3	0	8	8	7	5
4	2	8	10	6	3
5	7	2	9	9	8
6	7	1	8	7	6
7	8	6	14	7	7
8	8	8	16	5	5
9	8	6	14	8	1
10	9	1	10	8	2
11	10	1	11	6	1
12	10	8	18	6	7
13	14	1	15	5	6
14	14	8	22	8	4
15	14	4	18	6	6
16	15	4	19	10	5
17	15	1	16	5	5
18	15	4	19	6	1
19	16	8	24	6	6
20	16	10	26	7	5
21	17	7	24	10	5
22	18	2	20	5	1
23	18	8	26	10	8
24	18	9	27	7	4
25	18	3	21	9	3
26	19	4	23	5	2
27	19	1	20	10	6
28	21	2	23	8	4
29	21	9	30	10	7
30	22	2	24	5	6
31	23	6	29	10	7
32	23	7	30	10	1
33	24	10	34	10	8
34	24	9	33	8	8
35	24	2	26	8	1
36	26	1	27	6	8
37	26	4	30	8	8
38	26	9	35	6	6
39	26	9	35	10	3
40	27	10	37	10	2
41	27	5	32	6	1
42	27	10	37	8	8
43	28	3	31	8	6
44	29	8	37	8	4
45	30	4	34	10	7
46	30	7	37	5	4
47	31	6	37	8	6
48	32	2	34	8	1
49	32	9	41	8	1
50	33	2	35	5	1
51	34	6	40	7	5
52	34	3	37	10	6
53	34	7	41	5	1
54	34	1	35	8	8
55	35	1	36	7	8
56	35	2	37	7	6
57	35	10	45	10	8
58	36	1	37	7	7
59	37	8	45	6	1
60	37	9	46	7	2
61	37	9	46	6	2
62	37	10	47	10	7
63	37	10	47	10	8
64	38	6	44	7	8
65	38	3	41	7	2
66	39	9	48	5	8
67	41	1	42	6	6
68	42	7	49	9	6
69	44	2	46	6	8
70	45	10	55	10	4
71	46	3	49	5	6
72	46	8	54	5	8
73	46	5	51	6	4
74	47	6	53	7	6
75	47	3	50	6	7
76	47	2	49	9	5
77	48	6	54	9	8
78	49	4	53	10	2
79	50	6	56	8	1
80	53	2	55	9	1
81	53	6	59	9	6
82	53	8	61	8	2
83	54	5	59	10	5
84	54	3	57	7	2
85	55	6	61	5	7
86	55	4	59	8	3
87	56	2	58	5	8
88	56	10	66	5	5
89	57	6	63	6	1
90	59	7	66	8	5
91	59	7	66	7	6
92	59	8	67	8	5
93	59	10	69	7	4
94	60	9	69	6	3
95	66	4	70	10	6
96	66	4	70	5	2
97	67	5	72	6	7
98	69	10	79	9	4
99	69	9	78	5	7
100	70	5	75	10	6
101	72	6	78	10	2
102	72	4	76	8	5
103	72	7	79	5	4
104	76	2	78	8	7
105	78	7	85	9	3
106	78	2	80	10	5
107	79	4	83	7	2
108	79	1	80	9	1
109	80	10	90	5	8
110	80	10	90	9	5
111	81	8	89	7	2
112	85	6	91	7	4
113	89	10	99	9	4
114	90	4	94	5	2
115	90	4	94	6	6
116	91	2	93	7	3
117	94	2	96	5	7
118	99	2	101	8	2
119	101	8	109	6	1
120	109	1	110	7	1
