作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	8	6
2	0	3	3	9	8
3	0	2	2	6	2
4	2	8	10	10	8
5	2	5	7	9	1
6	3	7	10	6	8
7	3	10	13	9	1
8	3	9	12	5	1
9	4	9	13	10	2
10	5	4	9	7	1
11	7	3	10	7	7
12	7	1	8	8	2
13	8	10	18	9	6
14	8	2	10	5	8
15	9	9	18	7	2
16	9	1	10	10	5
17	10	3	13	9	4
18	10	4	14	9	4
19	10	3	13	9	8
20	10	5	15	5	5
21	12	2	14	8	1
22	13	7	20	5	1
23	13	1	14	6	4
24	13	4	17	10	6
25	13	7	20	10	7
26	14	3	17	9	7
27	14	5	19	6	1
28	15	1	16	10	6
29	15	10	25	5	4
30	15	5	20	6	6
31	17	4	21	5	8
32	17	8	25	8	4
33	17	10	27	6	7
34	18	1	19	6	2
35	18	5	23	6	6
36	19	9	28	7	8
37	20	1	21	5	8
38	20	2	22	8	3
39	20	2	22	9	5
40	20	1	21	10	3
41	21	4	25	8	3
42	21	8	29	10	5
43	22	2	24	8	1
44	22	8	30	6	5
45	22	4	26	8	2
46	22	5	27	7	2
47	23	4	27	9	4
48	23	8	31	7	5
49	25	8	33	8	5
50	25	2	27	10	4
51	25	4	29	6	6
52	26	5	31	7	3
53	26	10	36	7	6
54	27	4	31	9	3
55	27	6	33	8	5
56	27	8	35	10	4
57	28	1	29	8	8
58	29	4	33	5	7
59	29	9	38	5	1
60	29	10	39	10	2
61	31	10	41	7	6
62	31	10	41	9	1
63	33	2	35	6	3
64	33	1	34	6	6
65	33	8	41	8	1
66	33	2	35	9	2
67	35	10	45	9	4
68	35	7	42	5	8
69	36	3	39	10	5
70	38	4	42	5	7
71	39	9	48	7	1
72	39	3	42	5	8
73	40	7	47	6	8
74	41	4	45	8	6
75	41	1	42	7	5
76	42	10	52	7	5
77	42	5	47	8	6
78	42	10	52	10	5
79	43	8	51	5	4
80	43	10	53	5	2
81	44	2	46	7	1
82	45	4	49	9	4
83	45	1	46	9	6
84	46	6	52	9	1
85	47	10	57	10	1
86	48	7	55	10	4
87	48	4	52	10	2
88	49	4	53	9	4
89	51	7	58	8	6
90	52	5	57	10	3
91	52	8	60	8	5
92	52	9	61	6	1
93	52	2	54	8	3
94	53	7	60	8	1
95	55	5	60	8	5
96	57	1	58	10	4
97	57	10	67	8	8
98	58	3	61	6	3
99	58	9	67	6	5
100	60	6	66	6	5
101	60	3	63	6	5
102	60	9	69	10	3
103	61	4	65	8	1
104	61	7	68	8	4
105	65	10	75	10	4
106	67	7	74	10	3
107	69	8	77	8	6
108	69	8	77	8	8
109	74	2	76	9	6
110	75	3	78	10	5
111	77	8	85	5	6
112	78	6	84	8	3
113	78	6	84	6	5
114	85	8	93	10	8
115	85	10	95	9	4
116	95	3	98	6	1
117	98	10	108	7	3
118	108	10	118	5	1
119	118	2	120	8	8
120	120	6	126	7	5
