作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	8	2
2	0	9	9	9	7
3	0	2	2	10	4
4	2	5	7	7	7
5	2	10	12	9	3
6	3	9	12	6	7
7	5	4	9	8	2
8	5	2	7	8	1
9	7	7	14	9	2
10	7	1	8	9	8
11	7	6	13	8	5
12	8	7	15	9	1
13	8	5	13	9	4
14	9	4	13	10	1
15	9	4	13	9	6
16	9	7	16	10	1
17	10	5	15	10	1
18	10	10	20	9	1
19	12	1	13	5	2
20	13	10	23	5	3
21	13	8	21	9	8
22	13	9	22	9	5
23	14	2	16	6	6
24	14	2	16	9	2
25	15	7	22	8	1
26	15	1	16	9	2
27	15	5	20	5	2
28	16	6	22	9	8
29	16	8	24	7	6
30	16	6	22	10	5
31	16	10	26	7	3
32	17	7	24	5	2
33	17	10	27	6	2
34	17	5	22	10	5
35	20	8	28	7	5
36	20	1	21	10	5
37	21	4	25	5	4
38	21	2	23	6	6
39	22	2	24	10	2
40	22	8	30	10	2
41	22	1	23	9	7
42	22	10	32	7	6
43	23	3	26	10	7
44	23	4	27	10	6
45	24	4	28	7	7
46	24	5	29	8	5
47	24	6	30	6	5
48	25	10	35	9	4
49	26	2	28	10	5
50	26	10	36	6	1
51	26	9	35	9	2
52	27	6	33	8	1
53	27	6	33	5	2
54	28	8	36	6	6
55	28	5	33	5	1
56	29	10	39	10	3
57	30	8	38	9	7
58	30	6	36	9	6
59	30	7	37	10	3
60	33	5	38	6	5
61	33	3	36	6	2
62	33	2	35	5	6
63	33	1	34	10	4
64	33	3	36	6	5
65	35	2	37	8	7
66	35	4	39	9	3
67	35	5	40	10	7
68	36	1	37	7	5
69	36	4	40	5	3
70	36	10	46	8	7
71	36	8	44	8	3
72	37	10	47	9	4
73	37	9	46	9	3
74	37	8	45	9	4
75	38	9	47	9	2
76	38	5	43	7	5
77	38	9	47	7	6
78	39	4	43	10	6
79	40	10	50	5	8
80	40	10	50	6	6
81	43	8	51	9	6
82	43	3	46	5	2
83	45	3	48	6	6
84	45	5	50	7	8
85	46	10	56	7	2
86	46	6	52	8	5
87	47	7	54	9	4
88	47	10	57	10	7
89	47	6	53	7	6
90	48	4	52	10	6
91	48	1	49	9	8
92	50	10	60	9	4
93	50	2	52	7	2
94	50	6	56	10	2
95	50	3	53	10	6
96	51	4	55	8	2
97	52	10	62	5	7
98	53	8	61	10	8
99	53	2	55	6	5
100	54	10	64	6	2
101	55	7	62	9	6
102	56	8	64	5	5
103	56	6	62	8	7
104	57	7	64	10	8
105	60	9	69	9	8
106	61	7	68	6	3
107	62	1	63	5	5
108	62	7	69	5	8
109	64	5	69	10	6
110	64	9	73	9	1
111	68	5	73	9	3
112	69	9	78	5	6
113	69	4	73	9	3
114	69	9	78	7	8
115	70	7	77	7	1
116	73	9	82	8	8
117	78	7	85	8	7
118	78	5	83	9	1
119	82	8	90	10	2
120	83	5	88	9	5
