作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	6	2
2	0	10	10	5	2
3	0	5	5	7	3
4	3	4	7	10	6
5	3	2	5	7	4
6	5	1	6	6	7
7	5	4	9	5	8
8	5	1	6	9	4
9	6	5	11	6	5
10	6	10	16	7	6
11	7	4	11	5	4
12	7	2	9	8	8
13	8	10	18	8	1
14	8	1	9	9	3
15	8	3	11	7	7
16	9	2	11	8	4
17	9	7	16	9	3
18	9	5	14	8	5
19	10	3	13	6	3
20	10	2	12	10	4
21	11	9	20	8	3
22	11	9	20	6	7
23	11	8	19	10	8
24	12	3	15	9	3
25	12	1	13	5	8
26	13	5	18	9	6
27	13	10	23	9	1
28	14	4	18	5	7
29	16	8	24	8	2
30	18	1	19	8	3
31	18	2	20	8	6
32	19	9	28	6	5
33	20	3	23	9	7
34	20	3	23	5	7
35	20	10	30	7	2
36	21	3	24	6	8
37	21	2	23	8	8
38	23	3	26	6	7
39	23	5	28	6	6
40	23	2	25	10	5
41	24	7	31	7	4
42	24	10	34	6	4
43	24	2	26	5	8
44	25	3	28	9	6
45	25	9	34	6	7
46	26	8	34	10	8
47	26	3	29	9	6
48	28	2	30	10	8
49	28	9	37	5	6
50	28	7	35	5	2
51	29	9	38	10	7
52	29	4	33	10	7
53	30	7	37	9	7
54	30	6	36	5	6
55	30	10	40	10	2
56	31	1	32	8	8
57	31	9	40	6	1
58	34	2	36	10	1
59	34	7	41	7	7
60	34	5	39	7	7
61	35	8	43	5	3
62	36	2	38	8	5
63	37	4	41	7	3
64	38	1	39	6	7
65	38	1	39	5	3
66	39	2	41	9	5
67	39	6	45	8	7
68	40	7	47	8	4
69	40	3	43	7	4
70	41	9	50	9	3
71	41	3	44	10	8
72	41	3	44	9	1
73	42	1	43	6	7
74	42	2	44	9	6
75	43	4	47	9	6
76	43	1	44	8	3
77	43	9	52	6	3
78	44	9	53	5	6
79	44	9	53	6	4
80	45	1	46	7	4
81	45	3	48	8	3
82	47	7	54	8	6
83	50	6	56	8	8
84	52	7	59	7	4
85	53	4	57	7	4
86	53	5	58	8	8
87	53	8	61	5	2
88	54	5	59	10	2
89	56	7	63	7	4
90	56	9	65	7	4
91	57	10	67	8	5
92	59	9	68	5	4
93	61	7	68	9	4
94	61	2	63	6	3
95	63	6	69	9	8
96	63	4	67	6	1
97	63	2	65	10	3
98	63	8	71	8	5
99	65	9	74	6	2
100	67	5	72	8	3
101	67	7	74	8	3
102	68	6	74	6	3
103	68	3	71	5	5
104	69	7	76	5	1
105	71	8	79	7	7
106	71	3	74	6	7
107	72	6	78	5	8
108	74	6	80	10	2
109	74	1	75	6	2
110	76	7	83	10	1
111	78	4	82	9	1
112	79	5	84	8	5
113	83	7	90	6	4
114	83	3	86	10	7
115	84	1	85	8	4
116	86	3	89	10	3
117	90	8	98	10	1
118	98	2	100	10	3
119	100	5	105	6	7
120	105	2	107	6	2
