作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	9	2
2	0	10	10	10	7
3	0	9	9	10	1
4	9	1	10	6	5
5	9	6	15	8	7
6	9	10	19	7	3
7	10	8	18	10	4
8	15	1	16	9	6
9	15	6	21	5	4
10	18	3	21	9	8
11	18	9	27	6	3
12	19	8	27	8	3
13	19	10	29	9	8
14	19	1	20	8	1
15	20	10	30	7	5
16	20	8	28	9	1
17	21	10	31	5	3
18	21	6	27	6	6
19	27	1	28	6	5
20	27	9	36	8	4
21	27	1	28	7	1
22	28	2	30	9	5
23	28	7	35	8	7
24	29	1	30	8	1
25	29	3	32	7	5
26	29	6	35	9	1
27	30	1	31	9	4
28	30	4	34	6	3
29	31	7	38	8	6
30	31	7	38	5	1
31	31	9	40	8	2
32	32	3	35	5	8
33	32	3	35	6	3
34	35	5	40	5	5
35	35	1	36	6	2
36	35	1	36	8	4
37	36	7	43	9	4
38	36	3	39	7	2
39	38	2	40	8	1
40	38	7	45	8	8
41	40	7	47	6	4
42	40	1	41	8	8
43	40	8	48	10	6
44	40	6	46	6	6
45	41	9	50	5	8
46	41	2	43	5	5
47	41	8	49	7	5
48	43	3	46	10	2
49	45	6	51	5	7
50	46	10	56	7	3
51	46	4	50	9	1
52	46	2	48	10	3
53	47	4	51	5	2
54	47	6	53	6	4
55	48	9	57	5	2
56	48	4	52	9	5
57	49	2	51	5	2
58	49	6	55	9	1
59	50	7	57	9	2
60	51	1	52	10	5
61	51	5	56	5	4
62	51	10	61	8	3
63	52	8	60	5	1
64	52	5	57	5	2
65	53	5	58	8	2
66	55	10	65	5	6
67	55	4	59	9	4
68	57	4	61	6	2
69	57	4	61	8	2
70	57	6	63	10	6
71	58	4	62	7	7
72	58	10	68	8	8
73	58	5	63	6	4
74	59	1	60	7	2
75	59	5	64	10	7
76	61	9	70	8	7
77	61	1	62	10	7
78	61	10	71	6	3
79	62	2	64	7	5
80	62	8	70	6	8
81	62	1	63	5	1
82	63	6	69	10	7
83	63	7	70	10	8
84	65	2	67	10	6
85	67	6	73	5	4
86	68	6	74	7	4
87	70	1	71	6	3
88	70	3	73	5	2
89	70	10	80	9	6
90	70	7	77	5	6
91	71	8	79	8	7
92	73	9	82	7	6
93	73	6	79	8	3
94	73	7	80	10	7
95	74	9	83	5	7
96	77	6	83	9	1
97	77	3	80	5	8
98	80	4	84	8	4
99	80	1	81	10	7
100	83	2	85	10	2
101	83	4	87	8	7
102	84	7	91	6	4
103	84	8	92	7	1
104	85	9	94	8	5
105	87	4	91	9	1
106	87	3	90	8	7
107	90	5	95	7	4
108	91	1	92	7	3
109	91	8	99	8	2
110	92	5	97	5	6
111	92	2	94	5	1
112	94	3	97	7	2
113	95	1	96	9	3
114	97	1	98	7	3
115	97	2	99	9	6
116	99	6	105	6	8
117	99	2	101	9	8
118	105	4	109	6	6
119	109	2	111	8	8
120	111	5	116	6	5
