作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	10	4
2	0	7	7	6	5
3	0	8	8	6	7
4	7	4	11	6	4
5	7	3	10	10	1
6	8	5	13	10	3
7	8	6	14	5	7
8	8	8	16	8	7
9	9	6	15	6	6
10	11	9	20	10	2
11	11	10	21	7	3
12	11	8	19	10	3
13	13	3	16	10	4
14	13	2	15	10	8
15	14	3	17	8	7
16	14	9	23	8	7
17	15	7	22	9	2
18	15	2	17	5	5
19	16	2	18	5	6
20	16	3	19	5	8
21	17	4	21	5	4
22	17	4	21	7	7
23	18	6	24	10	2
24	19	4	23	9	6
25	19	9	28	7	8
26	20	4	24	5	5
27	20	5	25	9	5
28	21	10	31	8	6
29	21	5	26	8	8
30	22	5	27	9	7
31	22	8	30	10	4
32	23	1	24	10	1
33	23	7	30	7	8
34	23	1	24	8	8
35	23	4	27	9	1
36	24	8	32	8	5
37	24	2	26	8	8
38	24	2	26	5	8
39	25	10	35	9	1
40	25	8	33	7	6
41	26	6	32	8	2
42	26	5	31	8	5
43	27	3	30	9	8
44	27	9	36	5	3
45	30	5	35	8	4
46	30	4	34	5	2
47	30	6	36	10	2
48	30	3	33	5	6
49	31	1	32	8	4
50	31	7	38	7	8
51	32	8	40	8	7
52	32	8	40	5	3
53	32	8	40	6	4
54	33	10	43	5	7
55	34	4	38	7	6
56	35	1	36	10	5
57	35	3	38	8	1
58	35	5	40	6	6
59	36	6	42	10	3
60	36	3	39	6	4
61	37	4	41	10	3
62	38	8	46	7	2
63	39	8	47	10	4
64	40	2	42	8	3
65	40	3	43	10	4
66	40	9	49	7	4
67	41	10	51	9	3
68	41	9	50	5	6
69	41	5	46	5	2
70	42	6	48	6	3
71	42	10	52	10	3
72	43	9	52	9	7
73	46	5	51	8	4
74	47	7	54	8	8
75	47	6	53	10	3
76	48	2	50	10	2
77	49	4	53	5	8
78	50	7	57	5	3
79	50	4	54	7	7
80	50	5	55	7	8
81	50	6	56	9	6
82	51	1	52	10	1
83	51	7	58	6	5
84	52	1	53	10	2
85	53	3	56	5	5
86	53	3	56	8	6
87	53	5	58	5	1
88	53	2	55	8	5
89	54	9	63	8	5
90	54	1	55	9	5
91	55	6	61	10	6
92	55	10	65	7	5
93	55	7	62	8	2
94	56	7	63	6	7
95	56	3	59	6	6
96	56	1	57	6	3
97	58	4	62	10	3
98	58	3	61	7	3
99	59	7	66	7	7
100	59	2	61	8	1
101	61	10	71	8	3
102	61	8	69	10	4
103	61	9	70	9	2
104	62	8	70	5	1
105	62	10	72	7	5
106	63	3	66	9	8
107	63	3	66	5	7
108	65	8	73	5	2
109	66	10	76	6	2
110	70	1	71	8	1
111	71	8	79	6	1
112	71	3	74	5	3
113	72	5	77	6	3
114	73	7	80	9	7
115	74	8	82	8	2
116	79	7	86	5	6
117	80	3	83	10	6
118	82	3	85	10	4
119	85	4	89	9	8
120	86	10	96	10	3
