作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	8	4
2	0	6	6	5	4
3	0	10	10	9	4
4	6	7	13	7	4
5	9	3	12	5	6
6	10	2	12	8	8
7	12	3	15	8	8
8	12	5	17	6	4
9	13	10	23	8	8
10	15	5	20	5	6
11	17	4	21	8	5
12	20	3	23	9	8
13	21	4	25	9	1
14	21	2	23	6	2
15	23	4	27	5	8
16	23	2	25	9	7
17	25	10	35	9	6
18	25	9	34	8	8
19	25	9	34	8	3
20	27	2	29	8	4
21	29	8	37	7	1
22	34	7	41	9	5
23	34	3	37	9	5
24	35	6	41	5	5
25	37	10	47	10	3
26	37	5	42	10	3
27	41	8	49	7	2
28	41	7	48	9	1
29	41	9	50	9	2
30	42	8	50	9	6
31	47	9	56	5	3
32	48	1	49	7	1
33	49	9	58	10	7
34	50	5	55	5	7
35	50	5	55	7	3
36	55	8	63	9	2
37	55	1	56	7	6
38	56	1	57	5	5
39	57	4	61	9	1
40	58	7	65	6	2
41	61	9	70	10	7
42	61	3	64	6	6
43	63	2	65	5	4
44	64	3	67	7	6
45	65	10	75	5	5
46	65	7	72	5	4
47	67	7	74	8	7
48	67	1	68	6	2
49	70	10	80	9	6
50	72	10	82	8	8
51	74	9	83	7	3
52	75	1	76	6	5
53	76	4	80	8	6
54	80	3	83	10	6
55	80	10	90	10	2
56	82	6	88	6	6
57	83	4	87	10	5
58	83	1	84	9	3
59	87	7	94	5	6
60	88	6	94	10	5
61	90	5	95	7	4
62	90	2	92	10	7
63	92	5	97	6	4
64	94	5	99	8	5
65	94	6	100	7	1
66	97	9	106	9	2
67	97	5	102	7	3
68	97	10	107	9	5
69	99	7	106	8	7
70	102	10	112	5	4
71	102	10	112	7	6
72	106	6	112	9	7
73	112	9	121	6	4
74	112	5	117	7	1
75	112	9	121	5	8
76	112	6	118	5	1
77	117	1	118	9	1
78	118	4	122	8	8
79	121	6	127	7	3
80	121	9	130	6	2
81	122	6	128	5	4
82	122	9	131	6	8
83	127	2	129	7	1
84	128	1	129	6	6
85	128	9	137	9	2
86	130	10	140	9	2
87	131	7	138	8	4
88	137	7	144	5	6
89	137	4	141	9	8
90	138	1	139	8	6
91	140	2	142	10	5
92	141	5	146	7	5
93	142	3	145	10	6
94	144	4	148	7	4
95	145	2	147	9	8
96	145	7	152	5	2
97	145	3	148	8	8
98	146	5	151	7	1
99	148	9	157	8	6
100	148	8	156	7	2
101	151	4	155	6	6
102	152	3	155	6	8
103	155	6	161	5	8
104	155	10	165	8	2
105	156	7	163	10	7
106	157	8	165	5	4
107	161	7	168	9	5
108	161	3	164	5	4
109	164	8	172	10	6
110	165	2	167	5	6
111	167	2	169	8	7
112	168	7	175	10	7
113	169	7	176	5	5
114	172	8	180	9	5
115	175	8	183	10	8
116	180	7	187	5	1
117	183	6	189	8	4
118	187	7	194	7	3
119	189	10	199	6	5
120	194	5	199	7	8
