作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	10	5
2	0	5	5	7	6
3	1	8	9	10	2
4	5	2	7	5	7
5	5	1	6	10	6
6	5	3	8	7	3
7	6	1	7	5	3
8	6	7	13	9	6
9	6	1	7	6	6
10	7	9	16	5	8
11	7	8	15	10	3
12	7	7	14	6	4
13	8	6	14	9	3
14	8	9	17	7	4
15	9	8	17	9	3
16	9	4	13	8	2
17	13	9	22	10	1
18	13	1	14	10	1
19	13	1	14	10	6
20	14	1	15	10	3
21	14	5	19	5	1
22	14	7	21	8	4
23	15	4	19	9	8
24	16	8	24	7	5
25	17	8	25	9	7
26	17	7	24	8	3
27	17	9	26	8	7
28	19	5	24	9	6
29	19	5	24	6	8
30	22	9	31	10	5
31	22	9	31	9	6
32	24	7	31	5	5
33	24	1	25	5	2
34	24	4	28	7	8
35	24	7	31	7	6
36	25	1	26	9	5
37	25	3	28	9	7
38	26	6	32	10	7
39	26	5	31	9	7
40	28	3	31	9	8
41	28	5	33	9	8
42	28	2	30	8	8
43	31	7	38	9	3
44	31	4	35	8	1
45	31	3	34	6	2
46	31	3	34	9	7
47	32	6	38	9	3
48	32	4	36	8	4
49	32	8	40	5	8
50	32	7	39	6	5
51	33	5	38	7	5
52	34	3	37	5	1
53	34	7	41	5	1
54	34	6	40	8	7
55	35	5	40	10	8
56	35	2	37	5	4
57	36	3	39	6	8
58	38	1	39	9	8
59	38	8	46	5	1
60	38	3	41	9	8
61	39	1	40	8	3
62	39	4	43	8	2
63	39	2	41	10	8
64	40	6	46	9	4
65	40	1	41	6	4
66	40	4	44	9	7
67	41	5	46	8	3
68	41	10	51	7	3
69	42	1	43	9	5
70	43	1	44	10	6
71	43	10	53	9	6
72	43	4	47	5	3
73	44	9	53	5	3
74	46	3	49	9	7
75	46	3	49	8	6
76	46	7	53	6	8
77	46	1	47	5	4
78	47	3	50	10	2
79	47	9	56	10	8
80	47	2	49	6	1
81	49	8	57	7	1
82	50	8	58	8	5
83	51	5	56	6	3
84	53	6	59	10	8
85	53	5	58	8	5
86	53	3	56	5	5
87	53	7	60	6	2
88	54	9	63	6	7
89	56	3	59	6	3
90	56	7	63	5	5
91	56	2	58	6	7
92	57	1	58	10	5
93	58	8	66	5	6
94	58	8	66	8	1
95	58	5	63	7	3
96	58	6	64	7	7
97	59	10	69	6	7
98	59	4	63	6	5
99	63	5	68	5	5
100	63	6	69	5	7
101	63	2	65	7	7
102	64	5	69	6	1
103	65	5	70	8	6
104	66	4	70	9	8
105	66	6	72	6	1
106	69	3	72	10	5
107	69	10	79	9	6
108	70	6	76	10	5
109	70	6	76	6	8
110	71	2	73	7	4
111	73	8	81	8	7
112	76	1	77	8	3
113	79	3	82	5	3
114	79	5	84	6	4
115	81	5	86	10	5
116	82	7	89	9	6
117	84	4	88	5	3
118	86	2	88	5	4
119	88	9	97	8	8
120	89	2	91	5	4
