作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	10	7
2	0	8	8	6	4
3	0	2	2	7	2
4	2	4	6	5	7
5	6	3	9	5	4
6	8	3	11	9	5
7	9	10	19	6	8
8	9	7	16	9	1
9	9	5	14	10	6
10	11	4	15	6	8
11	15	8	23	7	5
12	16	2	18	7	4
13	18	8	26	5	7
14	19	9	28	8	7
15	19	5	24	9	3
16	24	4	28	6	1
17	28	9	37	7	8
18	28	10	38	8	8
19	28	9	37	6	4
20	37	1	38	5	1
21	37	8	45	10	4
22	38	7	45	5	2
23	38	2	40	5	5
24	38	4	42	8	1
25	38	3	41	9	8
26	40	2	42	9	8
27	42	8	50	6	8
28	42	3	45	6	3
29	42	6	48	7	7
30	45	10	55	7	5
31	45	3	48	8	3
32	48	2	50	5	7
33	50	6	56	5	6
34	50	2	52	5	3
35	55	3	58	7	7
36	56	5	61	10	4
37	58	1	59	8	2
38	59	9	68	10	7
39	61	10	71	8	3
40	61	8	69	7	5
41	68	6	74	7	4
42	68	6	74	10	7
43	71	8	79	7	3
44	74	9	83	10	5
45	74	3	77	9	2
46	79	4	83	8	4
47	79	10	89	5	5
48	83	5	88	7	6
49	83	1	84	7	3
50	88	9	97	5	3
51	89	3	92	7	2
52	92	3	95	8	8
53	95	9	104	5	4
54	97	7	104	6	8
55	97	3	100	10	3
56	100	4	104	9	1
57	104	3	107	6	7
58	104	6	110	6	2
59	105	8	113	6	2
60	107	8	115	7	7
61	107	2	109	10	6
62	109	1	110	8	2
63	110	9	119	6	4
64	110	6	116	7	1
65	115	1	116	9	3
66	116	6	122	7	2
67	119	9	128	6	2
68	119	3	122	5	2
69	122	7	129	10	8
70	128	1	129	9	1
71	129	2	131	5	8
72	129	10	139	8	4
73	131	9	140	7	5
74	131	2	133	6	3
75	131	10	141	7	3
76	133	4	137	7	3
77	137	2	139	10	2
78	139	4	143	7	7
79	139	3	142	8	4
80	141	6	147	9	6
81	142	1	143	5	3
82	142	1	143	5	5
83	143	1	144	10	5
84	144	9	153	10	2
85	147	7	154	8	1
86	153	9	162	6	3
87	153	5	158	7	3
88	154	6	160	9	8
89	158	9	167	5	1
90	162	3	165	9	6
91	165	1	166	6	1
92	166	3	169	9	5
93	167	7	174	10	1
94	167	8	175	6	8
95	169	1	170	9	4
96	175	6	181	8	4
97	175	4	179	6	1
98	179	9	188	5	6
99	181	6	187	9	1
100	187	6	193	8	8
101	187	9	196	8	1
102	187	3	190	8	3
103	193	4	197	10	1
104	193	4	197	10	6
105	196	5	201	7	4
106	197	9	206	9	5
107	197	6	203	8	2
108	198	3	201	8	8
109	201	6	207	8	5
110	203	1	204	8	7
111	206	3	209	6	8
112	207	8	215	7	2
113	209	2	211	7	7
114	211	8	219	5	4
115	215	2	217	6	1
116	217	7	224	6	1
117	219	4	223	8	7
118	223	6	229	5	2
119	229	3	232	7	3
120	232	3	235	8	8
