作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	5	4
2	0	4	4	6	7
3	1	4	5	10	2
4	4	6	10	6	7
5	4	7	11	7	5
6	5	2	7	8	7
7	5	8	13	10	8
8	7	10	17	5	4
9	10	5	15	8	6
10	10	2	12	10	3
11	11	3	14	8	5
12	11	10	21	9	6
13	12	2	14	9	4
14	13	5	18	5	7
15	13	2	15	6	2
16	14	8	22	7	8
17	15	1	16	7	6
18	15	8	23	9	8
19	15	10	25	7	2
20	16	1	17	10	8
21	17	8	25	6	1
22	18	5	23	7	6
23	18	6	24	6	3
24	21	10	31	7	2
25	23	4	27	8	8
26	23	8	31	5	2
27	23	8	31	7	4
28	25	10	35	8	5
29	25	2	27	8	5
30	27	3	30	5	5
31	27	9	36	5	4
32	30	4	34	8	3
33	30	7	37	6	6
34	31	9	40	8	3
35	31	7	38	6	2
36	35	8	43	5	4
37	36	7	43	9	1
38	37	4	41	5	5
39	41	6	47	5	1
40	41	10	51	7	4
41	43	7	50	5	8
42	43	9	52	5	3
43	43	7	50	6	3
44	51	6	57	8	8
45	51	7	58	5	2
46	52	4	56	6	7
47	52	8	60	5	3
48	56	4	60	10	6
49	56	8	64	7	2
50	57	3	60	7	5
51	60	3	63	9	1
52	60	2	62	10	4
53	60	3	63	9	5
54	61	3	64	6	3
55	62	8	70	6	1
56	63	5	68	7	5
57	63	8	71	6	5
58	63	1	64	8	2
59	64	9	73	7	3
60	70	2	72	5	8
61	70	5	75	6	5
62	70	4	74	6	1
63	70	10	80	10	3
64	71	9	80	6	4
65	71	7	78	6	4
66	72	10	82	5	1
67	74	10	84	8	7
68	78	2	80	8	8
69	78	6	84	10	6
70	80	3	83	7	5
71	82	3	85	10	2
72	84	8	92	8	1
73	84	10	94	9	6
74	85	7	92	8	4
75	85	7	92	9	6
76	92	10	102	7	1
77	92	4	96	5	4
78	94	5	99	6	2
79	94	4	98	10	8
80	96	5	101	7	4
81	98	10	108	6	8
82	99	7	106	5	7
83	99	6	105	10	3
84	102	1	103	10	3
85	102	8	110	10	6
86	102	4	106	6	6
87	106	5	111	10	4
88	108	1	109	5	1
89	110	1	111	10	2
90	110	5	115	6	3
91	110	2	112	9	7
92	111	6	117	8	5
93	111	5	116	5	8
94	111	2	113	10	2
95	113	10	123	8	4
96	115	3	118	10	8
97	117	3	120	6	8
98	117	8	125	6	1
99	117	10	127	5	7
100	118	9	127	5	4
101	120	6	126	9	2
102	123	6	129	8	2
103	123	6	129	7	6
104	125	2	127	6	5
105	127	3	130	7	2
106	127	2	129	6	6
107	127	3	130	9	2
108	127	9	136	9	4
109	129	6	135	6	5
110	129	10	139	10	1
111	130	9	139	7	7
112	135	5	140	9	5
113	139	4	143	9	3
114	139	6	145	7	8
115	143	3	146	6	8
116	143	2	145	10	2
117	145	10	155	6	7
118	146	9	155	8	5
119	155	2	157	6	4
120	155	7	162	5	3
