作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	8	1
2	0	2	2	6	5
3	2	3	5	8	3
4	2	9	11	6	3
5	5	1	6	9	2
6	5	2	7	7	2
7	7	6	13	7	4
8	7	5	12	5	3
9	7	2	9	6	2
10	7	5	12	5	2
11	8	5	13	6	7
12	11	6	17	5	1
13	13	4	17	5	1
14	13	8	21	5	6
15	13	9	22	8	4
16	17	4	21	6	7
17	17	6	23	7	2
18	21	8	29	10	8
19	21	9	30	6	8
20	21	7	28	8	8
21	23	9	32	9	4
22	23	7	30	6	1
23	28	7	35	7	3
24	28	9	37	7	3
25	29	8	37	6	8
26	35	5	40	9	3
27	35	8	43	5	2
28	37	5	42	5	6
29	37	1	38	5	3
30	37	10	47	8	5
31	38	7	45	6	5
32	38	6	44	9	3
33	42	3	45	10	4
34	45	9	54	9	2
35	45	4	49	8	2
36	47	2	49	5	4
37	47	9	56	8	1
38	47	1	48	8	7
39	48	6	54	8	8
40	49	9	58	8	6
41	49	5	54	8	7
42	54	1	55	8	6
43	54	10	64	9	1
44	54	10	64	9	3
45	55	4	59	5	2
46	55	9	64	10	8
47	56	2	58	6	8
48	58	3	61	9	2
49	59	8	67	9	8
50	61	7	68	5	8
51	64	5	69	8	2
52	64	4	68	9	1
53	64	1	65	9	3
54	65	2	67	8	1
55	67	1	68	8	2
56	67	3	70	6	1
57	67	1	68	9	8
58	68	2	70	10	3
59	68	5	73	5	8
60	69	6	75	8	8
61	70	3	73	9	4
62	73	4	77	5	3
63	75	3	78	6	1
64	75	2	77	5	6
65	77	8	85	7	3
66	77	7	84	5	5
67	78	2	80	10	5
68	78	4	82	5	4
69	84	3	87	5	4
70	85	6	91	10	4
71	85	2	87	7	6
72	87	2	89	8	8
73	89	8	97	10	7
74	89	5	94	6	4
75	91	9	100	5	3
76	91	2	93	5	7
77	93	3	96	7	1
78	93	4	97	6	1
79	94	3	97	5	4
80	96	1	97	9	6
81	97	9	106	6	8
82	97	7	104	8	3
83	97	7	104	5	6
84	97	9	106	6	1
85	98	5	103	9	5
86	100	3	103	6	5
87	100	4	104	5	2
88	103	10	113	8	1
89	106	8	114	9	1
90	106	2	108	7	4
91	108	3	111	9	6
92	108	10	118	8	1
93	111	6	117	6	3
94	114	5	119	5	7
95	118	10	128	7	1
96	119	4	123	6	5
97	119	10	129	8	2
98	119	8	127	6	4
99	127	8	135	5	3
100	127	1	128	10	3
101	128	1	129	8	2
102	129	8	137	8	5
103	129	3	132	5	5
104	129	9	138	9	2
105	137	4	141	7	2
106	137	10	147	6	1
107	138	9	147	5	4
108	141	8	149	10	5
109	147	6	153	6	5
110	147	4	151	5	7
111	149	4	153	8	3
112	153	5	158	9	6
113	153	2	155	6	6
114	155	5	160	10	8
115	158	8	166	5	1
116	158	3	161	10	4
117	161	2	163	6	8
118	163	7	170	9	5
119	166	2	168	5	1
120	170	10	180	10	5
