作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	9	2
2	0	7	7	5	1
3	1	10	11	9	2
4	3	1	4	10	3
5	3	3	6	9	8
6	6	2	8	5	5
7	6	1	7	10	4
8	7	9	16	6	4
9	7	2	9	5	3
10	7	4	11	5	5
11	8	6	14	7	5
12	8	10	18	7	2
13	9	8	17	7	7
14	9	2	11	8	1
15	11	6	17	6	2
16	11	5	16	9	1
17	11	7	18	9	2
18	12	7	19	10	3
19	14	6	20	10	4
20	14	5	19	5	5
21	16	1	17	6	4
22	16	10	26	5	8
23	17	1	18	10	4
24	17	7	24	6	2
25	17	1	18	5	5
26	18	9	27	5	8
27	18	9	27	8	1
28	18	3	21	6	2
29	18	10	28	9	7
30	18	9	27	9	8
31	19	4	23	8	7
32	21	9	30	10	5
33	26	5	31	6	1
34	27	7	34	9	7
35	27	2	29	8	8
36	29	9	38	8	5
37	29	1	30	6	4
38	29	1	30	6	1
39	30	10	40	7	4
40	30	10	40	6	8
41	31	5	36	7	4
42	31	6	37	5	6
43	34	2	36	5	7
44	36	6	42	7	6
45	37	1	38	10	6
46	37	8	45	7	1
47	38	5	43	9	1
48	38	9	47	5	4
49	38	9	47	7	6
50	40	4	44	9	8
51	40	2	42	8	5
52	44	5	49	9	2
53	47	4	51	10	5
54	47	3	50	8	1
55	47	5	52	9	2
56	48	2	50	9	4
57	49	8	57	9	7
58	50	8	58	8	2
59	50	10	60	9	2
60	50	7	57	7	4
61	51	10	61	8	2
62	52	3	55	10	7
63	57	8	65	7	5
64	58	3	61	9	2
65	58	9	67	7	7
66	60	4	64	8	7
67	61	5	66	9	2
68	61	5	66	6	8
69	62	7	69	9	7
70	64	2	66	9	4
71	65	5	70	6	4
72	66	2	68	10	6
73	66	7	73	10	1
74	66	4	70	6	8
75	67	8	75	8	7
76	68	9	77	8	2
77	68	6	74	5	3
78	68	10	78	7	4
79	69	1	70	9	7
80	70	9	79	9	4
81	70	4	74	9	3
82	70	9	79	9	8
83	73	3	76	8	8
84	73	2	75	9	4
85	74	8	82	8	5
86	74	4	78	7	8
87	75	2	77	7	8
88	77	1	78	6	2
89	78	5	83	6	2
90	78	1	79	10	4
91	79	9	88	6	8
92	79	2	81	9	5
93	79	8	87	6	4
94	81	6	87	8	4
95	81	1	82	9	8
96	87	9	96	6	8
97	87	1	88	5	3
98	87	6	93	9	7
99	87	7	94	9	8
100	88	4	92	5	1
101	92	9	101	6	7
102	94	5	99	7	8
103	96	5	101	7	6
104	99	10	109	9	2
105	101	6	107	5	3
106	101	8	109	5	5
107	101	9	110	10	3
108	102	10	112	5	8
109	109	1	110	9	1
110	109	4	113	9	2
111	110	6	116	6	3
112	113	9	122	9	5
113	113	4	117	6	5
114	117	2	119	9	2
115	119	10	129	6	4
116	119	5	124	7	4
117	122	1	123	5	8
118	129	9	138	5	4
119	129	8	137	7	6
120	138	2	140	6	4
