作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	3	3	9	4
2	0	8	8	7	4
3	1	6	7	10	2
4	3	1	4	7	2
5	4	5	9	7	8
6	7	4	11	5	7
7	8	9	17	6	8
8	8	10	18	10	2
9	11	5	16	5	7
10	11	9	20	5	1
11	11	2	13	5	6
12	16	7	23	6	1
13	17	6	23	8	4
14	18	5	23	5	1
15	18	1	19	6	5
16	20	7	27	6	1
17	23	9	32	10	5
18	23	3	26	7	4
19	26	6	32	8	6
20	27	2	29	8	6
21	27	7	34	6	5
22	32	9	41	8	3
23	32	8	40	6	4
24	32	2	34	10	2
25	34	5	39	5	6
26	34	4	38	9	7
27	38	10	48	5	2
28	40	5	45	10	1
29	41	1	42	5	4
30	42	6	48	10	4
31	45	3	48	10	4
32	48	9	57	10	7
33	48	5	53	9	8
34	48	7	55	10	6
35	48	8	56	8	5
36	53	2	55	8	4
37	55	5	60	6	4
38	55	2	57	10	4
39	55	5	60	6	1
40	56	4	60	9	1
41	57	2	59	8	8
42	57	4	61	10	5
43	59	1	60	9	4
44	60	10	70	10	7
45	60	10	70	8	3
46	61	3	64	6	2
47	64	7	71	9	1
48	64	9	73	8	7
49	70	10	80	9	6
50	70	9	79	8	3
51	70	8	78	8	2
52	71	3	74	8	5
53	71	1	72	5	3
54	73	2	75	8	5
55	73	9	82	6	4
56	75	9	84	10	1
57	78	2	80	8	7
58	79	6	85	10	1
59	79	6	85	7	3
60	79	8	87	5	4
61	80	7	87	10	2
62	84	9	93	5	3
63	84	10	94	6	4
64	85	5	90	9	3
65	87	5	92	9	1
66	90	8	98	9	4
67	92	4	96	8	5
68	93	4	97	8	4
69	94	4	98	7	3
70	96	6	102	8	4
71	97	5	102	10	4
72	98	5	103	8	2
73	98	3	101	7	3
74	102	3	105	8	8
75	103	3	106	5	6
76	105	4	109	7	4
77	105	7	112	8	2
78	106	5	111	6	3
79	111	6	117	5	3
80	111	8	119	7	6
81	112	8	120	8	2
82	117	3	120	10	2
83	117	2	119	8	3
84	119	6	125	7	1
85	119	5	124	6	4
86	120	5	125	8	1
87	120	1	121	9	6
88	125	9	134	7	5
89	125	7	132	9	8
90	126	9	135	10	8
91	132	10	142	10	6
92	134	4	138	5	1
93	135	3	138	8	4
94	142	7	149	10	4
95	142	7	149	6	2
96	142	1	143	6	2
97	143	5	148	5	7
98	143	7	150	9	6
99	148	2	150	8	3
100	149	5	154	8	2
101	149	6	155	9	4
102	150	3	153	9	6
103	153	2	155	5	3
104	154	9	163	8	8
105	155	1	156	8	6
106	155	5	160	8	2
107	156	4	160	7	4
108	156	1	157	9	8
109	157	5	162	5	6
110	160	10	170	8	2
111	162	10	172	7	1
112	163	8	171	9	1
113	171	9	180	6	5
114	172	4	176	5	8
115	172	3	175	10	7
116	176	2	178	5	4
117	178	2	180	6	6
118	180	7	187	5	4
119	180	5	185	10	4
120	185	8	193	5	2
