作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	6	6
2	0	9	9	9	6
3	2	3	5	7	6
4	5	5	10	5	7
5	5	5	10	6	8
6	9	1	10	9	3
7	9	4	13	10	5
8	10	7	17	6	3
9	10	10	20	8	4
10	13	5	18	9	1
11	13	1	14	10	7
12	14	2	16	10	6
13	14	2	16	8	5
14	14	3	17	8	4
15	16	1	17	6	5
16	17	8	25	7	4
17	17	9	26	6	7
18	18	10	28	5	1
19	18	3	21	8	6
20	20	5	25	7	8
21	21	5	26	9	3
22	25	3	28	9	4
23	25	2	27	9	7
24	26	5	31	10	7
25	26	3	29	10	7
26	27	10	37	5	7
27	28	4	32	9	3
28	28	4	32	7	4
29	29	4	33	9	1
30	29	4	33	6	8
31	32	10	42	5	5
32	33	9	42	8	6
33	33	9	42	8	3
34	37	2	39	5	1
35	37	7	44	7	2
36	42	8	50	9	8
37	44	10	54	10	7
38	44	6	50	7	5
39	50	5	55	5	5
40	50	9	59	10	6
41	50	2	52	8	7
42	50	7	57	8	3
43	54	6	60	7	6
44	54	5	59	9	8
45	57	6	63	7	6
46	57	10	67	6	5
47	59	3	62	7	5
48	59	3	62	10	1
49	59	5	64	9	1
50	59	8	67	9	4
51	59	4	63	9	7
52	59	7	66	7	6
53	60	5	65	5	3
54	60	3	63	9	7
55	62	3	65	10	7
56	64	4	68	7	2
57	65	3	68	5	5
58	65	5	70	6	2
59	65	2	67	10	2
60	66	3	69	6	8
61	66	1	67	8	1
62	67	4	71	9	6
63	67	3	70	10	2
64	68	4	72	7	4
65	69	7	76	10	3
66	69	5	74	10	8
67	70	7	77	9	5
68	70	3	73	10	7
69	73	4	77	7	8
70	74	10	84	6	2
71	76	9	85	9	8
72	76	4	80	10	6
73	76	1	77	6	1
74	77	7	84	7	8
75	77	7	84	6	6
76	77	6	83	5	4
77	78	4	82	10	7
78	84	7	91	10	6
79	85	9	94	5	6
80	91	4	95	9	8
81	91	9	100	10	3
82	94	6	100	10	6
83	94	8	102	10	4
84	100	9	109	8	5
85	100	3	103	8	5
86	100	10	110	9	1
87	102	6	108	10	1
88	102	6	108	5	6
89	108	3	111	5	1
90	108	8	116	7	7
91	108	3	111	9	4
92	109	1	110	6	2
93	109	3	112	5	4
94	110	2	112	5	7
95	111	1	112	9	2
96	111	7	118	8	6
97	111	2	113	5	3
98	112	5	117	6	4
99	112	10	122	10	3
100	112	8	120	9	7
101	113	10	123	8	8
102	118	9	127	6	6
103	120	8	128	10	1
104	122	4	126	7	7
105	122	7	129	9	2
106	126	4	130	8	1
107	127	6	133	6	8
108	128	2	130	5	4
109	128	1	129	5	7
110	129	7	136	8	4
111	129	2	131	7	6
112	136	4	140	9	5
113	136	2	138	10	1
114	136	6	142	10	5
115	140	7	147	9	6
116	142	8	150	9	7
117	147	7	154	6	5
118	154	9	163	6	8
119	154	6	160	5	5
120	163	7	170	6	1
