作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	6	7
2	0	10	10	10	8
3	0	8	8	5	2
4	4	9	13	6	3
5	8	4	12	7	3
6	8	2	10	9	3
7	9	8	17	10	4
8	10	1	11	7	2
9	10	8	18	7	7
10	10	6	16	7	6
11	10	1	11	5	1
12	11	9	20	9	8
13	11	5	16	10	1
14	12	1	13	6	3
15	13	4	17	5	2
16	13	8	21	7	1
17	13	3	16	8	2
18	16	4	20	5	6
19	16	7	23	8	3
20	16	1	17	9	3
21	17	8	25	10	6
22	17	5	22	5	5
23	17	5	22	8	4
24	18	2	20	8	4
25	18	5	23	10	4
26	19	5	24	7	4
27	19	8	27	10	3
28	20	9	29	9	2
29	20	4	24	5	8
30	20	4	24	5	1
31	21	5	26	5	8
32	21	7	28	6	2
33	23	2	25	10	7
34	23	4	27	9	7
35	23	7	30	7	7
36	23	7	30	8	1
37	24	2	26	5	1
38	24	8	32	9	4
39	24	3	27	10	2
40	25	4	29	7	4
41	25	2	27	7	7
42	26	1	27	6	5
43	26	9	35	9	1
44	27	7	34	5	3
45	27	10	37	7	8
46	28	3	31	8	6
47	29	10	39	6	6
48	30	9	39	6	8
49	30	7	37	7	8
50	30	10	40	8	6
51	32	3	35	9	7
52	32	4	36	5	2
53	35	2	37	10	3
54	35	1	36	7	8
55	36	7	43	7	4
56	36	7	43	6	8
57	36	5	41	7	5
58	36	7	43	9	2
59	37	3	40	8	5
60	37	9	46	7	7
61	37	8	45	9	4
62	38	7	45	7	4
63	38	9	47	6	7
64	38	10	48	9	3
65	39	9	48	9	8
66	39	4	43	10	8
67	40	9	49	8	6
68	40	10	50	9	6
69	40	7	47	9	1
70	41	6	47	9	4
71	41	9	50	8	2
72	43	8	51	10	8
73	43	5	48	8	5
74	43	8	51	6	6
75	43	2	45	10	1
76	45	8	53	6	8
77	46	8	54	8	7
78	47	10	57	5	3
79	48	4	52	6	5
80	48	7	55	10	1
81	48	10	58	8	1
82	48	2	50	5	5
83	49	7	56	7	4
84	50	7	57	7	6
85	50	2	52	10	1
86	51	9	60	7	5
87	51	6	57	10	8
88	51	7	58	6	5
89	52	2	54	8	4
90	54	9	63	10	6
91	54	3	57	8	1
92	55	5	60	7	6
93	56	3	59	8	1
94	56	1	57	7	7
95	56	5	61	9	4
96	57	5	62	6	2
97	57	6	63	6	5
98	57	5	62	10	5
99	58	7	65	5	3
100	58	4	62	8	2
101	60	10	70	6	4
102	60	5	65	9	8
103	62	1	63	8	6
104	62	5	67	10	6
105	63	4	67	8	4
106	63	8	71	9	7
107	65	3	68	9	3
108	65	7	72	8	4
109	65	2	67	9	3
110	67	4	71	10	3
111	67	5	72	5	5
112	68	7	75	5	4
113	71	2	73	9	3
114	72	3	75	7	3
115	72	7	79	5	6
116	73	2	75	8	3
117	75	1	76	10	6
118	76	6	82	7	1
119	79	5	84	6	4
120	84	7	91	6	8
