作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	8	4
2	0	8	8	9	2
3	6	2	8	7	5
4	6	3	9	6	7
5	8	10	18	7	8
6	8	7	15	8	5
7	8	10	18	7	4
8	9	3	12	6	4
9	9	5	14	5	1
10	14	6	20	7	8
11	15	2	17	7	4
12	18	5	23	9	8
13	18	8	26	10	8
14	18	10	28	7	4
15	20	6	26	9	2
16	23	7	30	8	7
17	26	9	35	5	8
18	26	6	32	10	2
19	30	3	33	5	1
20	30	6	36	9	1
21	32	2	34	8	2
22	33	10	43	10	4
23	33	8	41	5	3
24	35	10	45	5	8
25	35	1	36	5	5
26	36	4	40	5	7
27	41	7	48	7	6
28	41	8	49	7	2
29	43	2	45	9	7
30	45	1	46	6	5
31	45	1	46	5	7
32	48	8	56	5	2
33	49	5	54	7	7
34	49	6	55	7	3
35	55	7	62	7	8
36	55	6	61	7	8
37	56	5	61	7	3
38	56	10	66	7	3
39	61	9	70	8	2
40	61	6	67	9	5
41	61	8	69	10	4
42	66	8	74	6	2
43	69	9	78	5	6
44	70	8	78	7	4
45	70	9	79	8	6
46	78	9	87	7	2
47	78	1	79	9	2
48	78	4	82	10	6
49	79	9	88	5	6
50	79	6	85	5	3
51	79	6	85	10	6
52	85	10	95	8	1
53	85	10	95	6	2
54	87	9	96	7	1
55	87	4	91	6	2
56	91	9	100	9	5
57	95	5	100	5	6
58	95	5	100	8	6
59	100	5	105	7	8
60	100	5	105	6	6
61	100	10	110	7	8
62	105	1	106	9	6
63	106	2	108	8	2
64	106	7	113	6	3
65	110	6	116	8	7
66	110	9	119	5	7
67	110	6	116	6	4
68	116	9	125	9	3
69	119	8	127	10	2
70	119	5	124	10	8
71	124	4	128	6	3
72	125	10	135	6	3
73	125	8	133	5	7
74	127	10	137	5	1
75	128	5	133	8	2
76	128	5	133	6	2
77	133	10	143	8	3
78	133	5	138	10	7
79	135	1	136	9	7
80	136	3	139	8	1
81	136	8	144	10	1
82	138	1	139	8	4
83	139	9	148	5	7
84	139	5	144	7	5
85	139	5	144	10	3
86	139	9	148	9	2
87	143	10	153	10	3
88	144	10	154	7	1
89	148	2	150	9	4
90	148	9	157	8	6
91	154	5	159	5	2
92	154	5	159	9	3
93	157	6	163	7	8
94	159	3	162	6	8
95	159	9	168	8	8
96	159	8	167	7	1
97	162	8	170	9	8
98	168	10	178	10	2
99	168	2	170	9	7
100	170	2	172	7	2
101	178	9	187	8	5
102	178	7	185	5	2
103	187	8	195	6	1
104	187	2	189	6	2
105	189	3	192	10	7
106	192	8	200	5	4
107	195	3	198	5	7
108	195	9	204	10	7
109	195	1	196	7	2
110	198	9	207	10	1
111	204	7	211	8	4
112	207	3	210	5	1
113	207	5	212	10	6
114	212	6	218	8	1
115	212	6	218	7	2
116	218	3	221	7	8
117	218	10	228	5	4
118	221	4	225	6	5
119	221	8	229	5	5
120	225	6	231	5	4
