作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	9	7
2	0	8	8	10	3
3	0	7	7	9	1
4	7	1	8	9	8
5	7	5	12	8	1
6	7	9	16	6	8
7	8	1	9	8	3
8	8	2	10	8	8
9	8	3	11	5	5
10	9	9	18	8	8
11	10	5	15	8	1
12	11	3	14	7	8
13	11	1	12	6	4
14	12	3	15	9	8
15	12	2	14	8	5
16	12	7	19	8	1
17	13	6	19	10	4
18	14	6	20	8	6
19	14	1	15	7	6
20	15	10	25	9	3
21	15	7	22	9	1
22	16	9	25	9	3
23	16	10	26	8	6
24	16	6	22	10	8
25	18	1	19	6	7
26	19	7	26	6	7
27	19	9	28	6	1
28	19	2	21	5	5
29	20	5	25	7	1
30	20	1	21	10	3
31	22	5	27	7	6
32	22	4	26	7	8
33	25	6	31	7	3
34	26	10	36	5	3
35	26	9	35	9	1
36	27	7	34	7	4
37	27	4	31	9	2
38	27	5	32	5	5
39	28	9	37	6	1
40	28	5	33	6	6
41	32	10	42	8	6
42	33	2	35	9	7
43	34	1	35	7	7
44	35	3	38	9	7
45	35	2	37	7	1
46	35	1	36	6	4
47	35	2	37	9	5
48	36	5	41	10	1
49	37	10	47	8	8
50	37	10	47	10	3
51	38	6	44	8	6
52	38	4	42	6	3
53	38	3	41	6	7
54	41	10	51	5	1
55	42	5	47	5	4
56	42	7	49	6	3
57	42	7	49	9	3
58	42	9	51	9	6
59	44	9	53	10	6
60	47	2	49	7	5
61	49	8	57	7	3
62	49	10	59	10	6
63	49	8	57	9	1
64	51	7	58	9	2
65	51	8	59	6	8
66	53	10	63	10	3
67	53	1	54	5	8
68	57	10	67	5	7
69	57	5	62	7	4
70	57	7	64	7	5
71	58	8	66	9	7
72	62	5	67	9	8
73	63	6	69	9	8
74	63	8	71	9	4
75	64	7	71	9	3
76	64	10	74	5	1
77	66	5	71	7	3
78	67	8	75	10	2
79	67	7	74	9	5
80	67	2	69	8	2
81	67	2	69	5	7
82	69	5	74	9	1
83	69	4	73	8	8
84	69	4	73	6	7
85	69	4	73	5	8
86	71	6	77	6	5
87	71	5	76	6	8
88	73	7	80	9	6
89	73	9	82	8	8
90	73	3	76	10	7
91	74	4	78	7	3
92	74	10	84	8	8
93	76	9	85	10	7
94	76	8	84	10	7
95	77	3	80	5	8
96	78	2	80	5	7
97	80	2	82	10	2
98	80	1	81	8	8
99	81	7	88	10	7
100	81	5	86	6	7
101	82	4	86	9	8
102	84	3	87	6	7
103	84	10	94	5	5
104	85	4	89	9	5
105	86	7	93	8	2
106	87	7	94	9	7
107	87	7	94	8	6
108	89	6	95	10	6
109	94	2	96	6	7
110	94	5	99	5	7
111	95	2	97	5	4
112	95	9	104	9	2
113	97	2	99	10	4
114	99	2	101	8	8
115	99	4	103	6	7
116	101	9	110	9	7
117	103	1	104	9	2
118	104	4	108	5	4
119	110	3	113	5	7
120	113	4	117	10	3
