作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	8	5
2	0	7	7	8	6
3	1	5	6	8	2
4	6	2	8	9	6
5	6	5	11	8	4
6	7	6	13	7	1
7	7	5	12	7	5
8	8	9	17	8	8
9	8	2	10	7	2
10	12	4	16	6	7
11	12	10	22	10	2
12	13	7	20	10	1
13	13	3	16	10	3
14	16	1	17	8	1
15	16	5	21	6	8
16	17	10	27	7	2
17	20	10	30	10	7
18	20	3	23	8	1
19	21	5	26	6	2
20	22	1	23	9	5
21	23	6	29	6	4
22	27	8	35	9	8
23	29	2	31	7	7
24	29	9	38	5	6
25	30	10	40	7	2
26	31	2	33	7	6
27	33	5	38	7	7
28	35	3	38	6	4
29	38	10	48	9	5
30	38	7	45	9	3
31	38	10	48	9	5
32	40	9	49	8	6
33	45	3	48	10	3
34	48	10	58	5	5
35	48	4	52	10	6
36	48	7	55	9	2
37	49	8	57	7	6
38	52	6	58	8	5
39	55	6	61	7	8
40	57	8	65	8	1
41	58	1	59	6	8
42	59	10	69	8	8
43	61	4	65	7	7
44	61	2	63	9	2
45	65	5	70	8	2
46	65	6	71	6	6
47	65	2	67	7	4
48	67	3	70	10	5
49	69	10	79	10	2
50	70	2	72	10	2
51	70	1	71	9	4
52	71	6	77	9	7
53	72	7	79	8	3
54	72	4	76	6	6
55	76	5	81	6	6
56	77	1	78	5	6
57	78	4	82	10	7
58	79	8	87	5	6
59	79	10	89	10	5
60	79	7	86	6	2
61	86	3	89	8	8
62	87	10	97	5	6
63	87	2	89	6	1
64	89	3	92	9	1
65	89	10	99	9	8
66	89	2	91	8	2
67	91	1	92	5	4
68	92	3	95	6	6
69	92	8	100	6	7
70	97	4	101	7	1
71	97	3	100	7	1
72	99	5	104	10	7
73	99	8	107	5	5
74	100	9	109	9	5
75	100	7	107	6	2
76	100	1	101	8	3
77	101	1	102	10	6
78	102	10	112	8	8
79	104	9	113	7	8
80	107	3	110	8	4
81	109	8	117	8	2
82	110	5	115	5	3
83	112	4	116	5	7
84	115	4	119	9	5
85	116	5	121	8	4
86	117	3	120	7	2
87	119	8	127	5	2
88	119	9	128	9	4
89	120	10	130	10	2
90	121	10	131	8	7
91	121	5	126	6	2
92	121	6	127	9	4
93	127	4	131	6	3
94	127	4	131	6	3
95	128	2	130	10	3
96	130	8	138	6	3
97	131	3	134	6	1
98	131	8	139	8	3
99	131	9	140	5	5
100	134	4	138	9	2
101	138	5	143	9	2
102	138	3	141	10	7
103	139	4	143	9	4
104	140	4	144	6	6
105	143	10	153	5	1
106	143	6	149	10	2
107	143	10	153	7	6
108	144	6	150	6	3
109	149	1	150	7	5
110	150	6	156	5	6
111	150	10	160	8	4
112	153	9	162	8	3
113	153	7	160	5	2
114	160	4	164	10	1
115	160	3	163	8	4
116	162	5	167	7	4
117	163	9	172	7	4
118	164	9	173	10	1
119	167	10	177	6	8
120	177	7	184	9	7
