作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	5	7
2	0	6	6	5	1
3	1	7	8	7	3
4	8	3	11	7	8
5	8	1	9	9	2
6	8	2	10	10	3
7	9	7	16	8	8
8	9	10	19	6	2
9	10	8	18	5	8
10	10	8	18	6	4
11	11	3	14	7	4
12	14	9	23	10	7
13	14	1	15	6	2
14	16	3	19	7	3
15	18	1	19	6	2
16	18	6	24	10	3
17	19	10	29	7	8
18	19	10	29	5	6
19	19	10	29	8	4
20	23	6	29	8	8
21	23	4	27	5	4
22	24	7	31	8	6
23	27	6	33	9	3
24	29	10	39	10	2
25	29	8	37	10	5
26	29	10	39	6	8
27	31	1	32	10	5
28	31	4	35	6	6
29	33	7	40	10	3
30	33	9	42	10	3
31	37	2	39	10	2
32	39	5	44	9	6
33	39	7	46	6	5
34	39	7	46	10	7
35	39	7	46	10	5
36	40	7	47	8	5
37	44	9	53	7	3
38	46	7	53	7	8
39	46	5	51	9	3
40	46	2	48	5	8
41	47	2	49	6	3
42	47	2	49	6	6
43	49	3	52	10	1
44	49	9	58	7	6
45	51	2	53	8	4
46	52	10	62	10	3
47	53	6	59	8	3
48	53	10	63	5	7
49	53	3	56	9	8
50	53	6	59	7	1
51	56	5	61	7	1
52	58	9	67	6	3
53	59	5	64	5	6
54	61	6	67	8	5
55	62	9	71	6	3
56	62	3	65	10	5
57	63	8	71	6	8
58	64	1	65	10	5
59	65	7	72	10	1
60	65	5	70	9	1
61	67	6	73	5	2
62	70	9	79	5	4
63	71	8	79	9	3
64	71	6	77	10	1
65	72	8	80	6	5
66	72	6	78	6	6
67	73	8	81	9	8
68	77	6	83	8	2
69	78	4	82	10	8
70	79	5	84	8	2
71	79	8	87	8	7
72	81	5	86	8	3
73	81	6	87	7	3
74	83	3	86	10	6
75	84	3	87	7	4
76	86	10	96	10	5
77	86	7	93	6	3
78	87	9	96	10	2
79	87	6	93	10	7
80	87	1	88	9	6
81	88	4	92	9	5
82	92	1	93	7	5
83	93	1	94	10	2
84	93	1	94	9	3
85	93	2	95	7	6
86	94	10	104	8	8
87	94	6	100	7	5
88	95	4	99	7	3
89	96	4	100	8	7
90	96	3	99	10	4
91	99	9	108	6	3
92	99	4	103	8	7
93	100	9	109	9	6
94	100	1	101	8	4
95	101	8	109	5	3
96	101	5	106	6	2
97	103	8	111	6	7
98	104	4	108	7	1
99	108	7	115	7	8
100	108	10	118	7	3
101	109	3	112	7	6
102	111	3	114	6	6
103	112	7	119	10	8
104	114	10	124	5	5
105	114	1	115	10	5
106	115	6	121	8	2
107	118	2	120	10	2
108	119	10	129	7	4
109	121	9	130	10	5
110	124	5	129	10	3
111	129	8	137	8	3
112	129	5	134	6	2
113	134	2	136	7	4
114	136	8	144	9	6
115	137	1	138	5	4
116	138	3	141	10	6
117	141	4	145	7	6
118	144	2	146	10	5
119	145	10	155	5	1
120	155	3	158	10	7
