作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	7	6
2	0	9	9	7	5
3	1	7	8	8	2
4	8	2	10	8	8
5	8	4	12	6	7
6	8	7	15	5	6
7	10	3	13	10	1
8	10	8	18	5	1
9	10	2	12	6	8
10	12	2	14	6	7
11	12	9	21	9	4
12	13	4	17	7	5
13	13	10	23	9	6
14	14	9	23	5	1
15	14	1	15	7	5
16	15	4	19	8	6
17	15	5	20	8	8
18	16	4	20	6	6
19	16	3	19	8	7
20	18	10	28	9	6
21	18	4	22	9	5
22	19	6	25	6	2
23	19	4	23	5	5
24	20	6	26	9	2
25	20	7	27	10	2
26	21	8	29	7	2
27	21	1	22	5	2
28	22	5	27	8	8
29	23	2	25	6	7
30	23	4	27	10	8
31	25	1	26	5	4
32	25	5	30	7	6
33	25	7	32	6	3
34	26	1	27	5	1
35	26	3	29	9	4
36	27	8	35	7	4
37	27	3	30	6	6
38	27	2	29	5	2
39	27	9	36	6	3
40	28	8	36	8	1
41	28	5	33	10	8
42	28	4	32	5	3
43	29	10	39	6	3
44	29	8	37	8	4
45	30	7	37	7	4
46	30	6	36	7	7
47	31	2	33	10	7
48	32	10	42	8	2
49	33	1	34	5	5
50	33	5	38	10	6
51	33	3	36	8	7
52	34	1	35	7	5
53	34	8	42	9	8
54	35	8	43	5	4
55	35	2	37	5	3
56	36	10	46	9	7
57	36	7	43	6	7
58	37	4	41	5	2
59	37	1	38	7	2
60	38	6	44	7	8
61	38	7	45	9	6
62	39	5	44	8	4
63	41	9	50	10	5
64	42	4	46	7	3
65	42	6	48	5	8
66	43	1	44	5	6
67	43	5	48	7	8
68	43	10	53	8	1
69	44	7	51	7	5
70	44	4	48	8	3
71	45	5	50	6	1
72	45	2	47	7	1
73	46	9	55	9	5
74	47	8	55	9	1
75	48	7	55	9	4
76	48	8	56	10	7
77	48	10	58	5	8
78	49	10	59	10	7
79	55	8	63	5	1
80	55	6	61	8	2
81	55	2	57	7	6
82	56	2	58	7	1
83	57	10	67	6	1
84	58	2	60	7	2
85	58	9	67	6	8
86	59	4	63	9	6
87	59	1	60	9	2
88	59	9	68	8	6
89	63	1	64	6	5
90	64	8	72	9	3
91	67	8	75	10	3
92	68	6	74	8	6
93	68	2	70	5	2
94	69	8	77	8	5
95	70	3	73	5	7
96	70	7	77	10	4
97	72	7	79	5	4
98	73	5	78	9	5
99	74	10	84	9	3
100	77	7	84	9	6
101	78	8	86	6	4
102	78	10	88	9	7
103	84	8	92	9	2
104	84	2	86	5	7
105	85	6	91	6	2
106	88	2	90	8	5
107	90	3	93	7	2
108	90	9	99	6	2
109	91	10	101	6	7
110	92	10	102	5	1
111	93	1	94	7	7
112	93	10	103	5	5
113	94	9	103	5	2
114	102	6	108	9	3
115	103	1	104	7	1
116	103	9	112	5	8
117	108	5	113	9	1
118	112	2	114	6	4
119	113	4	117	8	6
120	117	9	126	10	8
