作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	10	7
2	0	9	9	10	5
3	0	9	9	5	5
4	6	10	16	8	8
5	6	4	10	8	3
6	6	9	15	10	6
7	9	5	14	9	5
8	9	2	11	10	6
9	9	9	18	10	5
10	10	1	11	7	7
11	10	3	13	5	7
12	11	2	13	10	1
13	11	5	16	7	7
14	12	2	14	7	8
15	13	1	14	7	5
16	13	4	17	5	2
17	14	7	21	10	2
18	14	9	23	7	3
19	14	2	16	5	7
20	15	2	17	8	7
21	15	5	20	7	5
22	16	10	26	6	1
23	16	7	23	6	2
24	17	2	19	6	2
25	17	1	18	10	8
26	18	9	27	10	5
27	19	4	23	6	6
28	19	6	25	10	1
29	20	3	23	10	7
30	20	3	23	5	3
31	21	8	29	5	6
32	23	2	25	7	1
33	23	5	28	6	6
34	23	1	24	9	5
35	23	5	28	5	5
36	24	8	32	8	2
37	25	9	34	10	6
38	25	8	33	8	4
39	26	8	34	9	7
40	26	8	34	9	3
41	28	8	36	8	3
42	28	6	34	5	5
43	29	10	39	9	4
44	29	9	38	10	3
45	32	6	38	6	3
46	33	5	38	6	2
47	34	6	40	9	3
48	34	5	39	9	6
49	34	4	38	5	2
50	36	10	46	10	5
51	38	4	42	6	6
52	38	7	45	5	3
53	38	8	46	7	6
54	39	10	49	8	6
55	39	1	40	5	5
56	39	9	48	7	2
57	40	3	43	5	7
58	40	4	44	8	8
59	43	10	53	9	8
60	43	4	47	6	7
61	44	2	46	10	5
62	45	10	55	6	7
63	45	1	46	6	3
64	46	7	53	7	6
65	46	10	56	10	7
66	47	10	57	6	5
67	48	5	53	10	2
68	48	3	51	10	8
69	49	7	56	6	6
70	51	10	61	5	1
71	53	4	57	10	2
72	55	4	59	5	6
73	55	3	58	5	1
74	56	1	57	5	8
75	56	7	63	8	7
76	57	5	62	10	2
77	57	1	58	9	1
78	57	2	59	9	7
79	58	10	68	7	2
80	58	5	63	10	1
81	59	2	61	6	7
82	59	1	60	9	3
83	59	7	66	6	7
84	60	10	70	6	7
85	60	1	61	9	7
86	61	7	68	8	8
87	61	10	71	10	3
88	62	9	71	9	6
89	63	6	69	7	5
90	63	7	70	9	2
91	66	9	75	6	4
92	68	5	73	5	2
93	69	8	77	10	1
94	70	1	71	9	8
95	70	9	79	8	2
96	71	3	74	7	8
97	71	7	78	9	1
98	72	7	79	9	1
99	72	6	78	7	7
100	73	8	81	7	2
101	74	3	77	10	3
102	75	6	81	5	7
103	77	3	80	5	8
104	77	4	81	6	5
105	78	3	81	6	8
106	78	7	85	7	7
107	79	8	87	7	7
108	81	10	91	10	7
109	81	10	91	9	5
110	81	5	86	7	2
111	85	9	94	5	3
112	86	9	95	6	6
113	87	6	93	6	6
114	91	10	101	6	7
115	95	1	96	8	6
116	95	1	96	6	5
117	96	3	99	5	5
118	96	9	105	7	8
119	99	4	103	7	2
120	101	7	108	5	8
