作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	5	8
2	0	3	3	8	6
3	1	10	11	9	7
4	2	7	9	10	2
5	2	2	4	7	7
6	2	10	12	8	6
7	3	6	9	6	1
8	3	5	8	7	4
9	3	1	4	6	8
10	4	4	8	5	8
11	4	4	8	9	6
12	4	9	13	5	7
13	5	6	11	5	7
14	5	9	14	5	7
15	8	2	10	5	2
16	8	7	15	7	5
17	9	9	18	9	4
18	9	3	12	8	1
19	9	4	13	9	1
20	10	4	14	10	5
21	10	8	18	10	2
22	10	10	20	9	4
23	11	2	13	10	3
24	11	2	13	6	1
25	11	6	17	7	4
26	12	4	16	5	2
27	12	6	18	6	5
28	12	1	13	7	4
29	13	1	14	10	7
30	13	3	16	8	7
31	13	5	18	9	1
32	14	3	17	5	2
33	14	4	18	7	1
34	15	9	24	10	7
35	15	1	16	7	4
36	16	4	20	9	2
37	16	3	19	5	5
38	17	4	21	10	6
39	17	8	25	10	6
40	18	7	25	10	7
41	18	10	28	8	8
42	18	10	28	7	5
43	18	4	22	5	2
44	18	3	21	6	2
45	19	1	20	5	2
46	20	4	24	6	8
47	20	5	25	7	8
48	21	5	26	9	8
49	21	5	26	5	5
50	21	4	25	5	8
51	22	3	25	7	4
52	24	10	34	8	8
53	24	3	27	9	8
54	24	7	31	5	6
55	25	10	35	8	7
56	25	3	28	7	2
57	25	2	27	10	7
58	25	8	33	6	7
59	26	7	33	8	5
60	26	5	31	5	2
61	27	4	31	9	6
62	27	10	37	10	3
63	28	6	34	6	7
64	28	7	35	9	2
65	28	2	30	9	1
66	29	7	36	8	4
67	30	2	32	9	8
68	31	6	37	7	1
69	31	8	39	6	4
70	31	3	34	10	1
71	32	2	34	6	5
72	33	7	40	8	2
73	33	2	35	9	8
74	34	5	39	10	6
75	34	2	36	9	1
76	34	10	44	6	4
77	35	3	38	7	7
78	36	6	42	6	7
79	37	9	46	8	3
80	39	4	43	9	7
81	39	4	43	6	8
82	39	7	46	10	5
83	40	3	43	6	1
84	43	3	46	8	1
85	43	6	49	7	2
86	43	9	52	7	2
87	44	8	52	8	1
88	44	5	49	5	2
89	46	1	47	5	6
90	46	8	54	8	3
91	46	6	52	10	8
92	46	10	56	7	6
93	49	8	57	9	1
94	52	10	62	10	8
95	52	8	60	9	5
96	52	6	58	7	8
97	52	6	58	9	1
98	54	3	57	9	3
99	54	6	60	8	8
100	57	2	59	10	6
101	58	4	62	7	8
102	58	2	60	6	4
103	58	6	64	8	1
104	59	6	65	10	4
105	60	7	67	9	1
106	60	4	64	8	8
107	60	3	63	9	4
108	62	9	71	10	3
109	63	3	66	7	3
110	64	4	68	9	2
111	65	1	66	5	6
112	65	9	74	6	7
113	66	10	76	9	4
114	71	10	81	7	4
115	74	2	76	6	7
116	76	2	78	8	2
117	76	7	83	9	7
118	78	7	85	10	1
119	81	7	88	9	8
120	85	4	89	5	7
