作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	6	5
2	0	4	4	7	3
3	1	7	8	10	1
4	4	8	12	10	1
5	4	8	12	7	8
6	4	6	10	9	2
7	5	7	12	9	7
8	5	6	11	8	7
9	8	2	10	6	1
10	10	6	16	5	1
11	10	9	19	6	3
12	11	10	21	8	5
13	12	4	16	7	6
14	12	3	15	7	7
15	13	6	19	7	5
16	13	1	14	5	5
17	14	8	22	7	6
18	15	6	21	8	3
19	15	6	21	9	2
20	16	10	26	10	8
21	16	10	26	8	8
22	19	4	23	7	5
23	19	8	27	7	8
24	21	4	25	5	2
25	21	10	31	5	3
26	22	7	29	5	7
27	22	3	25	9	5
28	25	4	29	6	8
29	25	5	30	10	7
30	26	5	31	5	2
31	26	8	34	9	1
32	26	5	31	9	7
33	27	10	37	9	1
34	29	10	39	9	2
35	29	4	33	5	2
36	30	6	36	6	1
37	31	5	36	5	2
38	31	1	32	8	4
39	31	9	40	10	1
40	33	9	42	5	4
41	34	7	41	8	2
42	36	3	39	9	8
43	36	7	43	7	3
44	36	7	43	10	6
45	37	10	47	7	6
46	39	4	43	7	8
47	39	5	44	6	7
48	39	7	46	5	4
49	40	4	44	6	6
50	41	9	50	9	3
51	42	10	52	5	8
52	43	1	44	5	8
53	43	9	52	6	1
54	43	9	52	8	5
55	44	3	47	5	7
56	44	3	47	5	8
57	47	6	53	9	5
58	47	2	49	8	5
59	47	2	49	6	6
60	49	9	58	7	5
61	49	10	59	5	1
62	49	9	58	9	4
63	50	4	54	10	3
64	52	10	62	10	3
65	52	5	57	10	1
66	52	5	57	6	3
67	54	1	55	7	7
68	55	6	61	7	6
69	57	5	62	5	7
70	57	2	59	9	4
71	57	4	61	8	3
72	58	2	60	9	5
73	58	1	59	9	4
74	59	3	62	6	5
75	59	1	60	5	5
76	60	3	63	5	4
77	60	9	69	6	2
78	61	10	71	6	1
79	61	2	63	6	5
80	61	4	65	5	7
81	62	5	67	5	3
82	62	6	68	8	8
83	62	9	71	8	6
84	63	8	71	8	8
85	63	1	64	6	8
86	63	5	68	8	5
87	65	9	74	10	8
88	67	10	77	10	7
89	68	8	76	7	2
90	69	8	77	9	4
91	69	3	72	5	3
92	71	10	81	5	4
93	71	7	78	10	7
94	71	1	72	10	2
95	72	1	73	8	3
96	73	2	75	7	4
97	74	3	77	9	8
98	75	3	78	6	3
99	76	8	84	9	7
100	76	2	78	10	8
101	77	7	84	10	3
102	77	6	83	7	3
103	78	9	87	10	5
104	78	6	84	8	3
105	78	2	80	6	4
106	81	6	87	9	1
107	83	2	85	10	6
108	84	4	88	9	7
109	84	10	94	6	1
110	85	2	87	5	7
111	87	6	93	9	3
112	87	7	94	6	8
113	87	3	90	7	2
114	90	3	93	10	8
115	93	4	97	9	5
116	94	5	99	10	5
117	97	6	103	5	7
118	103	9	112	7	7
119	112	4	116	10	8
120	116	2	118	7	3
