作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	8	8
2	0	2	2	7	3
3	2	1	3	6	5
4	2	4	6	9	3
5	6	4	10	10	1
6	6	9	15	9	7
7	8	4	12	7	8
8	8	9	17	8	2
9	10	9	19	6	3
10	10	6	16	10	2
11	15	6	21	6	3
12	16	9	25	7	1
13	16	3	19	7	8
14	17	8	25	5	1
15	19	1	20	5	3
16	19	7	26	8	8
17	20	5	25	7	5
18	20	7	27	6	3
19	25	5	30	6	4
20	25	10	35	10	3
21	26	7	33	7	4
22	26	2	28	9	8
23	28	10	38	7	4
24	28	5	33	5	5
25	30	3	33	7	1
26	30	8	38	5	3
27	30	7	37	6	8
28	33	1	34	6	2
29	33	5	38	8	3
30	34	5	39	10	3
31	35	4	39	7	5
32	38	3	41	5	5
33	38	4	42	8	8
34	39	4	43	7	7
35	39	4	43	9	2
36	39	8	47	10	6
37	40	7	47	7	6
38	41	10	51	9	7
39	42	5	47	8	4
40	43	3	46	8	8
41	43	7	50	10	5
42	43	2	45	9	1
43	45	10	55	6	2
44	47	7	54	9	4
45	47	8	55	7	1
46	47	1	48	9	8
47	48	7	55	7	5
48	48	4	52	10	8
49	52	5	57	6	2
50	54	10	64	7	5
51	55	7	62	10	2
52	55	2	57	9	2
53	55	10	65	6	4
54	57	5	62	10	5
55	62	10	72	6	4
56	64	8	72	8	2
57	65	1	66	9	1
58	66	6	72	7	8
59	72	10	82	10	1
60	72	5	77	7	3
61	72	8	80	5	1
62	77	7	84	7	6
63	77	3	80	7	8
64	80	5	85	6	8
65	82	6	88	9	7
66	82	1	83	8	4
67	83	7	90	10	8
68	83	10	93	10	7
69	84	5	89	9	5
70	85	9	94	9	7
71	88	7	95	7	2
72	88	5	93	6	8
73	93	1	94	7	5
74	93	2	95	6	4
75	93	7	100	6	8
76	94	10	104	5	2
77	94	1	95	9	2
78	95	9	104	7	8
79	100	2	102	9	1
80	104	2	106	9	3
81	104	1	105	5	8
82	105	4	109	9	4
83	106	7	113	10	2
84	106	10	116	6	7
85	106	9	115	5	5
86	106	10	116	5	3
87	109	6	115	6	5
88	113	9	122	10	8
89	115	8	123	10	4
90	115	6	121	6	7
91	122	10	132	9	8
92	122	9	131	9	7
93	122	4	126	9	3
94	123	5	128	8	6
95	123	9	132	8	1
96	128	8	136	10	6
97	131	3	134	10	4
98	134	1	135	8	4
99	134	9	143	7	7
100	134	1	135	5	3
101	135	5	140	7	4
102	136	10	146	6	5
103	136	2	138	9	6
104	138	1	139	10	2
105	138	4	142	7	4
106	138	2	140	5	3
107	142	4	146	10	7
108	143	10	153	9	2
109	146	2	148	6	7
110	146	1	147	8	5
111	146	8	154	8	5
112	147	1	148	6	1
113	148	6	154	8	4
114	148	8	156	7	7
115	154	1	155	10	4
116	154	4	158	8	1
117	155	3	158	6	1
118	156	9	165	7	3
119	158	7	165	8	1
120	165	7	172	5	2
