作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	7	4
2	0	9	9	10	5
3	1	6	7	6	3
4	4	10	14	9	4
5	4	4	8	10	5
6	7	2	9	10	8
7	7	4	11	7	1
8	7	10	17	10	8
9	9	7	16	9	1
10	9	3	12	10	7
11	9	5	14	5	3
12	9	3	12	6	5
13	10	10	20	5	8
14	10	8	18	9	1
15	11	3	14	9	3
16	12	3	15	9	4
17	12	9	21	6	4
18	12	7	19	8	6
19	13	3	16	7	4
20	13	4	17	7	6
21	14	1	15	5	7
22	14	1	15	9	6
23	14	8	22	10	1
24	15	1	16	5	5
25	15	6	21	8	6
26	16	1	17	5	2
27	16	9	25	9	3
28	16	3	19	8	1
29	17	8	25	5	4
30	17	6	23	7	3
31	18	7	25	8	7
32	19	2	21	9	6
33	19	8	27	10	5
34	20	8	28	8	8
35	20	3	23	8	2
36	21	9	30	8	3
37	21	9	30	9	2
38	21	3	24	9	4
39	23	5	28	8	5
40	23	2	25	8	2
41	23	5	28	10	1
42	24	9	33	7	1
43	25	5	30	7	5
44	25	2	27	9	8
45	25	8	33	9	4
46	27	3	30	7	8
47	28	10	38	5	1
48	30	8	38	5	3
49	30	2	32	10	1
50	30	5	35	9	4
51	31	6	37	7	1
52	31	8	39	5	3
53	32	6	38	5	7
54	32	3	35	7	4
55	33	9	42	8	3
56	33	9	42	7	5
57	35	9	44	10	3
58	37	1	38	8	5
59	37	1	38	7	7
60	38	9	47	6	3
61	38	10	48	9	6
62	38	4	42	6	1
63	38	9	47	9	6
64	38	10	48	6	5
65	39	7	46	5	4
66	39	5	44	7	5
67	39	10	49	9	1
68	39	8	47	9	7
69	39	5	44	5	1
70	40	1	41	10	5
71	41	7	48	5	2
72	42	6	48	7	5
73	44	5	49	5	8
74	44	3	47	5	7
75	46	3	49	8	5
76	46	1	47	10	2
77	47	8	55	9	4
78	47	3	50	9	6
79	47	1	48	10	8
80	48	1	49	8	4
81	48	2	50	8	7
82	48	5	53	7	2
83	49	1	50	9	7
84	49	8	57	9	6
85	49	3	52	8	6
86	49	8	57	7	2
87	50	7	57	9	6
88	50	7	57	5	5
89	51	6	57	6	6
90	51	2	53	10	7
91	52	4	56	8	4
92	53	8	61	5	4
93	55	7	62	7	2
94	55	3	58	9	3
95	57	8	65	7	1
96	57	8	65	10	1
97	57	10	67	7	5
98	58	4	62	5	3
99	58	10	68	10	3
100	58	1	59	9	3
101	59	8	67	6	3
102	59	3	62	6	7
103	61	6	67	5	6
104	62	2	64	7	1
105	64	3	67	6	1
106	65	5	70	7	2
107	65	4	69	5	8
108	65	1	66	10	2
109	67	2	69	9	8
110	67	8	75	9	5
111	67	1	68	5	3
112	68	2	70	6	4
113	68	6	74	9	4
114	69	5	74	9	2
115	70	5	75	8	8
116	75	1	76	9	8
117	75	8	83	10	5
118	76	4	80	8	2
119	80	9	89	5	3
120	83	3	86	7	6
