作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	6	1
2	0	2	2	6	5
3	1	7	8	8	5
4	2	8	10	10	4
5	2	2	4	5	5
6	2	9	11	5	8
7	4	10	14	7	3
8	5	9	14	8	3
9	5	6	11	8	2
10	8	2	10	7	5
11	10	8	18	5	6
12	10	2	12	9	4
13	11	2	13	8	6
14	11	8	19	6	8
15	11	5	16	6	5
16	12	5	17	7	8
17	12	9	21	7	7
18	14	7	21	5	7
19	14	9	23	10	1
20	16	1	17	9	3
21	17	9	26	6	1
22	17	3	20	8	3
23	17	2	19	8	4
24	18	1	19	7	2
25	19	8	27	6	6
26	20	8	28	8	7
27	21	10	31	7	7
28	21	3	24	10	5
29	23	6	29	6	6
30	23	9	32	5	8
31	24	10	34	7	1
32	24	5	29	5	5
33	26	5	31	5	2
34	27	3	30	8	6
35	28	5	33	6	7
36	28	8	36	7	4
37	28	3	31	7	2
38	31	9	40	7	1
39	31	3	34	5	4
40	31	4	35	10	1
41	33	2	35	6	8
42	33	1	34	9	5
43	33	8	41	5	6
44	34	9	43	7	5
45	34	3	37	10	5
46	34	6	40	7	2
47	34	4	38	10	8
48	34	10	44	10	2
49	35	1	36	10	1
50	35	10	45	6	3
51	36	5	41	10	7
52	36	5	41	5	3
53	37	7	44	7	1
54	38	8	46	7	3
55	40	9	49	7	7
56	40	10	50	7	7
57	43	8	51	9	8
58	44	5	49	9	4
59	44	9	53	6	5
60	45	3	48	7	4
61	46	9	55	9	1
62	49	5	54	9	6
63	49	8	57	7	1
64	50	9	59	8	4
65	51	8	59	6	1
66	51	7	58	6	1
67	54	5	59	6	6
68	55	7	62	6	4
69	57	10	67	10	4
70	59	10	69	6	1
71	59	7	66	6	2
72	59	1	60	5	1
73	59	10	69	5	5
74	60	7	67	7	1
75	60	6	66	5	5
76	66	10	76	10	4
77	66	3	69	8	6
78	66	10	76	7	7
79	67	8	75	10	3
80	67	7	74	10	2
81	67	6	73	8	1
82	68	5	73	5	3
83	69	7	76	8	3
84	69	2	71	8	1
85	70	6	76	9	3
86	70	4	74	7	8
87	71	7	78	6	4
88	73	8	81	6	6
89	74	8	82	10	6
90	76	4	80	8	7
91	76	9	85	8	4
92	76	9	85	6	6
93	80	4	84	6	7
94	81	6	87	8	5
95	81	5	86	6	3
96	82	8	90	7	5
97	82	7	89	7	1
98	84	2	86	7	2
99	85	2	87	5	6
100	85	5	90	7	7
101	87	4	91	10	3
102	87	2	89	6	7
103	89	4	93	5	1
104	90	10	100	5	2
105	90	9	99	7	7
106	90	5	95	10	2
107	91	7	98	9	2
108	93	4	97	8	1
109	95	8	103	9	4
110	97	5	102	5	7
111	98	10	108	9	2
112	100	10	110	10	4
113	102	6	108	10	8
114	103	10	113	7	2
115	108	5	113	10	2
116	108	2	110	8	2
117	110	1	111	6	7
118	110	4	114	9	2
119	114	1	115	6	4
120	115	9	124	9	2
