作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	5
2	0	3	3	5	1
3	1	1	2	6	8
4	2	3	5	10	4
5	2	7	9	9	3
6	3	3	6	5	7
7	3	2	5	10	8
8	5	2	7	9	5
9	6	2	8	8	7
10	7	5	12	9	3
11	8	6	14	5	8
12	8	5	13	5	5
13	9	9	18	10	5
14	9	9	18	10	7
15	10	3	13	9	3
16	13	4	17	8	2
17	14	8	22	10	8
18	17	8	25	5	6
19	17	5	22	9	3
20	18	7	25	5	5
21	18	3	21	9	5
22	18	3	21	8	2
23	21	7	28	6	1
24	21	8	29	9	8
25	22	9	31	5	5
26	22	7	29	6	3
27	25	6	31	7	4
28	25	10	35	6	1
29	25	2	27	7	5
30	28	1	29	5	7
31	29	5	34	10	2
32	29	5	34	9	5
33	29	8	37	9	7
34	29	6	35	10	8
35	31	5	36	9	1
36	34	8	42	9	2
37	35	4	39	9	1
38	35	7	42	8	4
39	37	3	40	6	1
40	37	9	46	6	8
41	40	3	43	9	1
42	40	8	48	9	3
43	42	4	46	10	2
44	42	8	50	9	5
45	43	8	51	9	2
46	43	6	49	6	3
47	46	7	53	6	3
48	46	9	55	8	6
49	46	6	52	10	2
50	48	4	52	7	4
51	49	5	54	6	6
52	50	7	57	5	1
53	51	6	57	9	2
54	52	4	56	8	4
55	52	10	62	10	6
56	52	3	55	9	3
57	53	8	61	6	2
58	55	6	61	10	8
59	56	4	60	8	4
60	56	6	62	8	5
61	57	8	65	5	3
62	57	3	60	5	5
63	60	2	62	9	4
64	60	5	65	10	4
65	61	7	68	7	8
66	62	3	65	8	1
67	62	1	63	9	7
68	62	6	68	9	1
69	63	6	69	10	5
70	65	4	69	7	7
71	65	4	69	8	3
72	65	10	75	9	1
73	68	3	71	7	8
74	68	8	76	5	2
75	68	3	71	7	6
76	69	4	73	5	4
77	69	3	72	8	7
78	71	4	75	7	8
79	71	1	72	8	5
80	72	2	74	6	3
81	72	7	79	6	3
82	73	4	77	5	8
83	74	2	76	5	6
84	75	5	80	8	4
85	76	2	78	8	8
86	76	1	77	10	8
87	77	4	81	10	7
88	78	5	83	10	7
89	78	4	82	8	1
90	79	3	82	6	7
91	80	10	90	7	6
92	80	1	81	5	6
93	81	10	91	9	2
94	82	8	90	8	8
95	82	8	90	7	6
96	82	3	85	7	4
97	83	3	86	6	2
98	85	4	89	7	3
99	86	1	87	6	7
100	87	3	90	5	6
101	89	7	96	6	5
102	90	6	96	8	4
103	90	7	97	9	2
104	90	10	100	7	6
105	90	10	100	10	5
106	91	6	97	7	5
107	91	7	98	6	5
108	96	3	99	10	5
109	97	6	103	6	3
110	98	1	99	5	7
111	99	3	102	5	7
112	99	10	109	5	7
113	100	5	105	7	5
114	100	3	103	9	7
115	102	2	104	7	5
116	103	10	113	8	6
117	104	6	110	5	5
118	105	3	108	8	8
119	109	3	112	5	5
120	113	1	114	10	5
