作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	8	1
2	0	8	8	5	1
3	0	7	7	10	2
4	5	8	13	8	1
5	5	6	11	6	2
6	5	4	9	8	4
7	7	8	15	7	5
8	7	2	9	7	4
9	8	10	18	9	4
10	9	4	13	10	2
11	9	4	13	5	1
12	10	6	16	7	1
13	11	10	21	6	6
14	11	7	18	6	6
15	13	9	22	9	7
16	13	8	21	5	2
17	14	4	18	7	2
18	15	4	19	8	6
19	16	8	24	7	4
20	18	4	22	10	5
21	18	7	25	8	7
22	19	1	20	9	5
23	20	5	25	7	5
24	21	9	30	5	4
25	21	10	31	7	8
26	22	1	23	5	7
27	22	3	25	8	3
28	22	8	30	10	4
29	22	10	32	8	1
30	25	9	34	9	2
31	25	1	26	10	7
32	25	7	32	6	5
33	25	1	26	6	4
34	26	4	30	5	2
35	30	9	39	5	7
36	30	10	40	5	2
37	30	9	39	7	3
38	31	8	39	8	2
39	31	3	34	7	7
40	32	8	40	8	6
41	32	3	35	8	8
42	33	2	35	6	6
43	33	7	40	9	2
44	34	9	43	8	2
45	34	6	40	6	1
46	35	9	44	10	3
47	35	8	43	9	7
48	39	6	45	8	7
49	39	5	44	8	2
50	40	7	47	7	1
51	40	8	48	8	8
52	40	4	44	7	5
53	40	8	48	10	7
54	41	9	50	7	3
55	41	5	46	9	6
56	41	6	47	5	7
57	43	1	44	7	1
58	44	6	50	8	8
59	44	5	49	8	5
60	47	5	52	9	8
61	47	9	56	10	7
62	47	8	55	10	8
63	47	2	49	9	7
64	48	9	57	8	5
65	49	10	59	9	7
66	49	5	54	9	2
67	50	1	51	7	5
68	51	2	53	5	6
69	51	5	56	8	6
70	53	9	62	9	8
71	55	7	62	9	3
72	56	9	65	7	5
73	56	6	62	5	2
74	57	6	63	10	5
75	59	9	68	6	6
76	62	4	66	5	8
77	62	10	72	7	3
78	63	5	68	6	6
79	63	9	72	5	4
80	63	1	64	9	1
81	64	4	68	6	7
82	64	10	74	8	8
83	65	7	72	10	7
84	65	3	68	6	7
85	68	2	70	10	8
86	68	3	71	7	8
87	68	8	76	9	6
88	69	9	78	6	5
89	70	9	79	7	3
90	71	3	74	9	6
91	72	5	77	10	8
92	74	10	84	7	1
93	74	3	77	8	7
94	76	3	79	9	1
95	76	1	77	7	4
96	77	5	82	8	1
97	79	1	80	10	6
98	79	9	88	9	7
99	79	6	85	9	4
100	79	7	86	8	2
101	80	6	86	9	8
102	80	3	83	8	2
103	86	5	91	6	2
104	86	1	87	5	6
105	87	1	88	5	6
106	88	10	98	6	6
107	88	7	95	8	2
108	88	2	90	5	3
109	90	8	98	8	4
110	95	8	103	6	2
111	98	8	106	5	2
112	98	2	100	7	5
113	100	3	103	7	4
114	103	9	112	5	1
115	103	8	111	5	3
116	111	1	112	9	8
117	112	6	118	8	5
118	112	3	115	9	8
119	118	9	127	7	1
120	127	4	131	10	4
