作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	5	3
2	0	3	3	6	5
3	3	6	9	5	4
4	3	10	13	6	1
5	9	1	10	9	8
6	10	10	20	5	1
7	13	9	22	9	8
8	13	2	15	7	2
9	20	7	27	8	6
10	22	3	25	8	3
11	22	5	27	10	8
12	27	6	33	10	5
13	27	8	35	5	8
14	27	6	33	8	4
15	33	7	40	5	1
16	33	1	34	10	1
17	34	1	35	8	6
18	35	8	43	5	7
19	35	7	42	8	1
20	42	7	49	9	7
21	43	2	45	10	2
22	45	8	53	9	2
23	49	7	56	9	4
24	49	4	53	6	3
25	53	6	59	8	8
26	53	10	63	9	4
27	56	9	65	10	6
28	63	7	70	7	2
29	65	8	73	6	6
30	70	1	71	8	1
31	70	6	76	9	7
32	71	8	79	10	6
33	73	2	75	5	1
34	73	4	77	7	1
35	77	8	85	10	6
36	77	1	78	8	5
37	77	8	85	10	8
38	79	2	81	7	6
39	85	6	91	6	7
40	85	1	86	9	6
41	85	8	93	9	3
42	86	10	96	10	3
43	91	2	93	6	4
44	93	5	98	5	8
45	96	10	106	6	8
46	98	9	107	7	8
47	106	9	115	8	6
48	107	1	108	10	1
49	108	1	109	7	1
50	109	9	118	5	6
51	109	3	112	10	2
52	112	6	118	8	7
53	115	2	117	6	2
54	118	9	127	8	8
55	118	2	120	6	6
56	120	1	121	5	4
57	121	4	125	10	7
58	125	3	128	6	5
59	127	5	132	10	5
60	128	3	131	7	5
61	128	9	137	10	4
62	132	3	135	9	8
63	135	7	142	6	6
64	135	7	142	10	2
65	136	3	139	10	3
66	137	3	140	7	1
67	142	9	151	9	1
68	142	1	143	9	6
69	143	1	144	9	1
70	144	4	148	10	1
71	148	3	151	10	2
72	148	7	155	9	5
73	151	5	156	9	8
74	151	10	161	10	6
75	155	2	157	7	4
76	156	8	164	5	7
77	157	3	160	9	4
78	160	2	162	9	4
79	160	4	164	7	5
80	161	9	170	8	5
81	161	8	169	6	4
82	162	5	167	5	8
83	164	6	170	6	8
84	164	5	169	9	7
85	167	8	175	5	5
86	170	8	178	9	8
87	170	2	172	8	2
88	172	4	176	9	7
89	176	1	177	9	2
90	177	1	178	6	3
91	177	10	187	9	2
92	178	9	187	8	5
93	178	3	181	6	5
94	181	4	185	7	3
95	181	5	186	7	2
96	187	4	191	6	2
97	187	7	194	7	3
98	191	1	192	10	4
99	192	3	195	6	6
100	194	10	204	7	7
101	195	4	199	6	2
102	199	6	205	8	7
103	199	4	203	8	1
104	204	7	211	5	4
105	205	9	214	9	8
106	211	5	216	9	2
107	211	7	218	7	3
108	214	8	222	10	1
109	216	1	217	9	5
110	217	10	227	9	6
111	218	4	222	8	4
112	222	1	223	7	8
113	222	6	228	7	5
114	223	2	225	8	3
115	227	1	228	7	3
116	228	4	232	8	1
117	228	10	238	10	3
118	232	4	236	5	5
119	236	10	246	8	7
120	246	1	247	10	1
