作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	7	7
2	0	6	6	5	3
3	0	10	10	10	2
4	2	2	4	9	7
5	2	10	12	5	4
6	3	3	6	10	8
7	6	6	12	6	5
8	6	7	13	5	2
9	6	7	13	9	7
10	7	2	9	6	1
11	10	2	12	8	6
12	10	7	17	6	7
13	12	5	17	10	4
14	12	9	21	8	7
15	13	6	19	5	5
16	13	4	17	10	5
17	13	3	16	5	4
18	17	9	26	9	4
19	17	10	27	8	3
20	19	9	28	8	6
21	21	6	27	5	6
22	21	8	29	8	8
23	26	2	28	10	2
24	26	1	27	7	3
25	27	2	29	7	7
26	27	9	36	7	3
27	27	4	31	10	4
28	28	9	37	5	6
29	28	3	31	8	4
30	29	2	31	6	4
31	29	4	33	8	8
32	29	9	38	8	5
33	30	7	37	8	3
34	31	9	40	10	7
35	31	7	38	9	5
36	33	1	34	8	4
37	34	3	37	6	5
38	34	9	43	5	7
39	37	4	41	5	3
40	37	3	40	9	7
41	38	1	39	5	3
42	38	2	40	7	3
43	39	9	48	5	5
44	39	3	42	8	5
45	40	3	43	7	1
46	40	1	41	10	2
47	40	2	42	5	2
48	41	8	49	5	1
49	43	3	46	5	1
50	43	8	51	7	5
51	43	1	44	6	5
52	44	1	45	8	7
53	44	3	47	6	1
54	44	3	47	5	4
55	45	9	54	7	2
56	45	1	46	9	2
57	46	5	51	8	5
58	47	9	56	6	3
59	48	1	49	8	3
60	48	6	54	7	8
61	49	3	52	9	3
62	49	6	55	7	6
63	51	6	57	9	4
64	51	3	54	7	1
65	51	6	57	7	8
66	54	3	57	9	8
67	54	1	55	10	2
68	55	1	56	8	5
69	55	1	56	9	5
70	56	2	58	5	1
71	56	10	66	8	1
72	57	4	61	5	2
73	57	7	64	7	6
74	57	2	59	8	5
75	58	3	61	10	8
76	59	5	64	8	7
77	61	1	62	8	4
78	61	9	70	10	8
79	62	1	63	5	7
80	64	6	70	5	6
81	64	6	70	8	1
82	64	7	71	5	4
83	66	6	72	7	7
84	66	6	72	6	3
85	70	5	75	10	6
86	70	3	73	8	8
87	70	10	80	5	4
88	70	8	78	7	6
89	71	2	73	6	2
90	71	10	81	6	8
91	71	8	79	10	7
92	72	5	77	5	4
93	72	2	74	7	8
94	73	6	79	7	4
95	74	8	82	6	5
96	75	5	80	7	8
97	79	4	83	7	4
98	80	3	83	7	4
99	80	4	84	10	6
100	81	9	90	9	5
101	82	6	88	7	2
102	83	2	85	8	2
103	84	8	92	7	5
104	84	3	87	8	2
105	84	1	85	10	2
106	87	2	89	9	8
107	87	3	90	8	2
108	89	9	98	10	7
109	90	7	97	10	6
110	90	10	100	5	4
111	92	7	99	7	7
112	97	4	101	5	4
113	97	1	98	6	6
114	99	6	105	8	6
115	100	7	107	5	8
116	105	10	115	9	4
117	107	4	111	7	6
118	111	7	118	8	5
119	115	7	122	6	7
120	122	5	127	5	8
