作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	7	1
2	0	2	2	6	7
3	0	9	9	8	4
4	2	4	6	5	3
5	2	2	4	9	1
6	4	3	7	6	4
7	4	5	9	9	4
8	7	2	9	6	1
9	7	7	14	8	3
10	7	7	14	10	7
11	9	7	16	5	5
12	9	10	19	8	4
13	10	9	19	8	7
14	10	8	18	6	1
15	10	8	18	6	7
16	14	3	17	8	4
17	14	1	15	8	1
18	17	4	21	7	5
19	17	4	21	10	5
20	18	4	22	7	5
21	18	7	25	9	3
22	18	2	20	9	6
23	19	3	22	6	2
24	19	2	21	6	6
25	19	5	24	5	1
26	20	3	23	5	2
27	20	10	30	9	2
28	20	9	29	6	8
29	21	6	27	8	8
30	21	6	27	6	6
31	22	10	32	5	1
32	22	9	31	5	8
33	22	10	32	7	8
34	24	8	32	10	6
35	25	9	34	10	6
36	25	1	26	5	8
37	26	2	28	10	4
38	29	1	30	5	7
39	29	2	31	9	8
40	30	9	39	6	4
41	30	1	31	9	5
42	31	9	40	10	2
43	32	9	41	9	4
44	32	3	35	9	4
45	32	2	34	9	5
46	33	10	43	5	1
47	33	8	41	7	6
48	33	4	37	7	5
49	34	9	43	6	8
50	34	8	42	6	3
51	35	3	38	6	4
52	35	10	45	9	4
53	37	8	45	5	1
54	37	10	47	6	3
55	38	8	46	5	5
56	41	10	51	5	5
57	41	5	46	8	7
58	42	9	51	10	5
59	43	9	52	5	8
60	43	8	51	5	8
61	45	1	46	6	4
62	47	5	52	10	3
63	47	10	57	8	8
64	51	3	54	8	3
65	51	9	60	10	5
66	52	1	53	8	8
67	52	7	59	8	8
68	53	3	56	5	2
69	53	4	57	9	5
70	53	2	55	5	7
71	54	7	61	6	4
72	54	7	61	7	2
73	54	8	62	8	4
74	55	3	58	7	5
75	56	4	60	9	7
76	57	8	65	7	3
77	57	3	60	9	3
78	60	8	68	5	7
79	60	9	69	7	4
80	61	4	65	9	2
81	62	7	69	7	7
82	62	10	72	7	5
83	65	7	72	10	2
84	65	5	70	10	7
85	66	5	71	9	7
86	68	3	71	10	5
87	68	8	76	9	3
88	69	1	70	8	7
89	70	4	74	5	7
90	70	9	79	10	1
91	71	10	81	8	8
92	72	9	81	8	1
93	74	3	77	5	3
94	76	1	77	5	3
95	77	8	85	9	3
96	77	1	78	9	3
97	78	2	80	9	8
98	79	2	81	6	4
99	79	7	86	5	7
100	80	10	90	6	4
101	81	8	89	8	6
102	81	6	87	10	8
103	85	9	94	10	7
104	85	5	90	7	4
105	86	7	93	8	3
106	87	6	93	9	6
107	90	10	100	8	7
108	90	7	97	8	4
109	93	7	100	6	3
110	93	4	97	7	6
111	94	2	96	10	5
112	96	7	103	5	4
113	97	1	98	5	5
114	100	3	103	9	8
115	103	7	110	5	2
116	103	10	113	9	3
117	110	8	118	7	4
118	118	6	124	8	7
119	124	6	130	5	6
120	130	1	131	5	3
