作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	8	4
2	0	3	3	10	7
3	2	9	11	6	2
4	2	7	9	5	8
5	3	10	13	7	3
6	3	8	11	7	6
7	4	9	13	10	4
8	9	8	17	6	7
9	9	8	17	9	2
10	9	10	19	6	3
11	11	7	18	10	6
12	11	2	13	10	2
13	12	5	17	7	4
14	13	3	16	7	5
15	13	9	22	7	1
16	17	5	22	10	6
17	17	1	18	9	5
18	17	7	24	10	4
19	17	6	23	8	3
20	18	6	24	8	2
21	18	2	20	6	6
22	19	1	20	5	2
23	19	8	27	8	8
24	20	1	21	10	2
25	21	7	28	5	1
26	21	7	28	9	4
27	22	3	25	6	8
28	22	9	31	8	8
29	23	1	24	8	7
30	24	9	33	7	7
31	24	4	28	9	5
32	24	6	30	8	4
33	27	9	36	8	6
34	27	9	36	5	4
35	27	3	30	8	8
36	28	5	33	6	4
37	28	6	34	8	1
38	28	3	31	5	2
39	29	2	31	8	7
40	30	7	37	8	4
41	31	3	34	8	2
42	31	1	32	8	3
43	31	3	34	6	3
44	33	1	34	8	7
45	33	6	39	10	1
46	33	5	38	10	7
47	34	9	43	9	6
48	34	7	41	7	6
49	34	8	42	5	6
50	35	1	36	8	8
51	36	6	42	10	4
52	37	10	47	9	2
53	38	5	43	10	2
54	38	1	39	9	2
55	39	4	43	9	3
56	39	6	45	6	7
57	41	6	47	6	1
58	41	5	46	6	6
59	42	5	47	5	2
60	42	3	45	6	2
61	45	10	55	5	2
62	46	5	51	7	4
63	47	10	57	5	3
64	47	7	54	8	8
65	47	5	52	9	5
66	47	8	55	5	8
67	51	1	52	5	6
68	51	6	57	7	1
69	52	10	62	7	3
70	52	9	61	7	1
71	54	4	58	8	4
72	54	9	63	5	5
73	55	3	58	9	1
74	55	4	59	8	7
75	57	3	60	7	6
76	57	10	67	8	8
77	58	9	67	7	5
78	58	10	68	9	6
79	59	3	62	5	2
80	59	10	69	5	5
81	62	3	65	8	7
82	63	7	70	7	2
83	65	9	74	6	3
84	67	6	73	8	5
85	67	9	76	8	2
86	68	2	70	6	6
87	70	4	74	9	1
88	70	8	78	8	6
89	70	9	79	5	7
90	74	8	82	9	8
91	78	2	80	9	8
92	78	3	81	7	8
93	79	4	83	10	1
94	79	1	80	7	5
95	79	2	81	10	7
96	80	5	85	5	2
97	80	3	83	6	8
98	81	9	90	7	6
99	81	5	86	10	7
100	82	6	88	6	3
101	82	4	86	7	1
102	83	9	92	5	3
103	83	5	88	7	8
104	85	8	93	6	3
105	86	8	94	10	1
106	86	10	96	8	2
107	90	7	97	7	2
108	90	2	92	9	6
109	93	2	95	7	4
110	94	2	96	7	2
111	94	4	98	10	1
112	95	10	105	8	7
113	95	10	105	5	1
114	96	2	98	7	7
115	97	5	102	9	8
116	102	2	104	9	3
117	104	9	113	8	4
118	105	1	106	8	6
119	105	10	115	9	2
120	106	1	107	8	8
