作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	10	3
2	0	10	10	5	8
3	0	3	3	7	2
4	3	10	13	9	5
5	7	5	12	6	6
6	7	3	10	7	2
7	10	6	16	9	6
8	10	6	16	8	2
9	10	10	20	6	1
10	11	3	14	10	6
11	11	6	17	9	2
12	12	5	17	10	2
13	12	10	22	5	7
14	13	5	18	7	7
15	13	8	21	8	7
16	16	7	23	5	6
17	16	9	25	8	6
18	18	8	26	8	5
19	18	3	21	6	5
20	21	7	28	10	5
21	21	3	24	8	1
22	21	1	22	7	4
23	22	9	31	9	2
24	23	3	26	6	6
25	23	5	28	9	7
26	24	6	30	10	7
27	24	3	27	5	2
28	25	1	26	6	7
29	26	9	35	7	8
30	28	10	38	9	5
31	28	2	30	9	8
32	28	8	36	5	4
33	31	3	34	8	7
34	31	3	34	8	1
35	31	1	32	5	1
36	32	10	42	10	5
37	34	6	40	6	3
38	34	5	39	5	6
39	34	9	43	8	4
40	35	8	43	7	8
41	35	3	38	8	5
42	35	2	37	5	6
43	38	5	43	9	3
44	38	6	44	8	5
45	38	4	42	7	7
46	39	7	46	6	3
47	40	9	49	9	4
48	42	10	52	9	5
49	42	7	49	5	1
50	42	3	45	10	8
51	43	7	50	8	2
52	43	7	50	8	7
53	43	3	46	10	4
54	44	3	47	8	7
55	45	7	52	10	5
56	46	9	55	5	8
57	49	5	54	7	8
58	49	8	57	10	2
59	50	5	55	10	3
60	50	6	56	8	3
61	52	8	60	6	1
62	52	5	57	8	3
63	54	3	57	9	5
64	55	6	61	9	7
65	55	6	61	8	6
66	56	4	60	9	5
67	56	2	58	8	5
68	57	5	62	6	4
69	57	8	65	10	2
70	58	10	68	9	4
71	58	9	67	9	7
72	59	7	66	8	8
73	59	1	60	9	3
74	60	3	63	10	8
75	61	10	71	7	5
76	61	4	65	8	6
77	63	4	67	7	6
78	65	4	69	9	5
79	67	6	73	8	4
80	67	8	75	5	3
81	67	9	76	8	7
82	68	10	78	6	3
83	71	9	80	10	5
84	71	7	78	7	8
85	71	6	77	8	5
86	73	4	77	6	7
87	73	7	80	8	2
88	73	9	82	8	4
89	77	1	78	7	6
90	77	1	78	8	4
91	77	6	83	9	8
92	78	4	82	6	1
93	78	1	79	5	1
94	79	10	89	6	7
95	79	9	88	9	6
96	80	10	90	9	5
97	80	10	90	6	4
98	82	10	92	9	7
99	82	6	88	8	2
100	82	6	88	5	2
101	88	1	89	10	1
102	88	10	98	6	8
103	89	4	93	6	7
104	89	1	90	5	2
105	89	10	99	5	3
106	90	2	92	6	8
107	92	10	102	9	5
108	92	7	99	8	6
109	93	2	95	8	2
110	99	5	104	6	7
111	99	2	101	7	4
112	101	9	110	5	8
113	104	8	112	9	6
114	110	7	117	8	1
115	112	4	116	7	6
116	112	8	120	10	2
117	117	9	126	8	4
118	120	1	121	7	6
119	121	3	124	9	3
120	126	8	134	9	3
