作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	10	4
2	0	4	4	7	5
3	0	5	5	9	4
4	4	10	14	8	1
5	4	7	11	5	6
6	5	2	7	7	1
7	5	4	9	5	4
8	6	4	10	7	7
9	6	7	13	9	1
10	7	3	10	9	6
11	9	3	12	6	3
12	9	4	13	8	2
13	10	1	11	10	5
14	10	7	17	7	6
15	10	5	15	9	4
16	11	10	21	10	8
17	11	10	21	8	6
18	13	1	14	8	8
19	13	3	16	9	7
20	14	5	19	9	2
21	14	5	19	9	1
22	14	8	22	5	5
23	15	4	19	6	3
24	15	2	17	6	6
25	16	1	17	7	6
26	17	4	21	7	1
27	17	5	22	6	7
28	19	6	25	9	5
29	19	9	28	9	3
30	19	3	22	8	2
31	19	6	25	5	8
32	19	6	25	7	6
33	21	2	23	9	4
34	21	7	28	8	4
35	21	4	25	9	4
36	21	1	22	5	8
37	22	7	29	7	5
38	22	4	26	10	2
39	22	3	25	6	1
40	23	2	25	10	6
41	23	5	28	7	6
42	25	5	30	6	8
43	25	3	28	10	7
44	25	2	27	9	6
45	25	10	35	10	1
46	26	7	33	6	4
47	26	6	32	6	5
48	27	10	37	6	7
49	27	2	29	9	3
50	27	10	37	9	8
51	28	5	33	9	7
52	29	10	39	10	1
53	29	2	31	9	4
54	30	6	36	8	6
55	30	4	34	10	5
56	31	6	37	7	6
57	33	10	43	7	8
58	34	8	42	9	4
59	34	6	40	9	4
60	34	9	43	9	8
61	35	7	42	9	8
62	37	3	40	8	6
63	37	7	44	6	5
64	37	4	41	8	8
65	38	8	46	7	1
66	38	6	44	7	7
67	38	1	39	7	1
68	39	10	49	10	5
69	39	6	45	9	1
70	42	4	46	6	4
71	43	10	53	6	8
72	44	8	52	9	3
73	44	7	51	8	5
74	46	8	54	5	4
75	46	5	51	9	7
76	46	2	48	5	4
77	47	9	56	8	7
78	48	6	54	6	7
79	48	7	55	6	3
80	51	2	53	10	1
81	52	7	59	10	6
82	54	10	64	7	8
83	54	7	61	6	5
84	55	5	60	6	4
85	56	2	58	10	2
86	56	3	59	9	6
87	56	9	65	5	3
88	59	3	62	9	6
89	60	7	67	5	2
90	62	2	64	5	6
91	64	10	74	8	2
92	64	4	68	6	5
93	64	5	69	5	8
94	65	8	73	6	5
95	65	7	72	10	2
96	65	1	66	7	3
97	68	9	77	6	2
98	69	9	78	8	5
99	73	5	78	8	7
100	74	4	78	6	2
101	74	8	82	6	6
102	78	1	79	7	5
103	78	8	86	5	3
104	78	6	84	6	3
105	79	10	89	5	4
106	79	2	81	8	1
107	81	4	85	6	2
108	84	5	89	8	5
109	84	9	93	7	7
110	85	10	95	10	2
111	86	4	90	6	6
112	89	1	90	8	7
113	89	10	99	9	3
114	93	5	98	7	8
115	98	2	100	8	2
116	99	7	106	5	3
117	99	5	104	10	7
118	104	1	105	7	7
119	106	5	111	9	5
120	111	2	113	7	6
