作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	4	4	6	3
2	0	6	6	7	4
3	0	5	5	9	5
4	4	1	5	8	2
5	4	4	8	10	4
6	5	10	15	10	5
7	5	9	14	8	6
8	5	9	14	6	7
9	6	10	16	10	7
10	6	6	12	10	4
11	12	3	15	7	6
12	12	3	15	6	4
13	14	8	22	5	2
14	14	10	24	6	5
15	14	7	21	9	8
16	15	7	22	9	1
17	15	7	22	6	6
18	16	3	19	5	1
19	19	10	29	7	1
20	19	9	28	5	6
21	21	3	24	9	1
22	22	8	30	5	3
23	22	4	26	8	7
24	22	4	26	10	4
25	24	10	34	7	6
26	24	4	28	8	3
27	26	4	30	7	8
28	28	5	33	5	5
29	29	5	34	5	8
30	29	9	38	7	5
31	30	6	36	6	1
32	30	10	40	7	1
33	30	2	32	8	7
34	32	8	40	6	8
35	33	2	35	8	2
36	33	6	39	7	7
37	34	2	36	9	2
38	34	5	39	9	2
39	36	8	44	8	8
40	36	9	45	10	3
41	36	1	37	6	7
42	37	2	39	5	1
43	38	2	40	7	4
44	39	8	47	8	3
45	39	9	48	8	5
46	40	6	46	10	5
47	40	9	49	9	4
48	44	1	45	7	6
49	45	6	51	8	8
50	45	10	55	8	7
51	47	8	55	8	8
52	48	6	54	10	2
53	48	6	54	6	6
54	49	4	53	7	3
55	51	4	55	6	8
56	51	3	54	10	1
57	53	10	63	5	1
58	54	3	57	6	4
59	54	10	64	10	4
60	54	3	57	9	2
61	55	1	56	5	1
62	55	8	63	7	8
63	56	3	59	6	7
64	56	4	60	5	4
65	57	4	61	9	1
66	57	6	63	8	5
67	59	9	68	7	2
68	61	6	67	9	3
69	63	3	66	10	8
70	63	7	70	9	6
71	63	4	67	10	3
72	64	5	69	5	6
73	66	9	75	8	8
74	66	8	74	7	6
75	67	3	70	5	8
76	68	9	77	9	2
77	68	8	76	6	4
78	69	9	78	8	5
79	70	5	75	8	1
80	70	5	75	10	4
81	70	7	77	8	1
82	74	7	81	7	2
83	75	8	83	6	3
84	75	8	83	9	7
85	75	5	80	6	1
86	76	10	86	8	8
87	77	5	82	9	1
88	77	3	80	6	7
89	78	3	81	10	6
90	80	1	81	6	3
91	81	8	89	7	4
92	81	9	90	6	8
93	81	6	87	6	4
94	82	2	84	6	7
95	83	2	85	8	2
96	83	10	93	8	8
97	84	4	88	5	2
98	85	6	91	5	7
99	87	1	88	10	8
100	88	3	91	7	3
101	90	7	97	6	5
102	91	4	95	7	1
103	91	8	99	7	7
104	93	2	95	7	3
105	93	2	95	6	7
106	95	9	104	8	8
107	95	9	104	9	5
108	96	1	97	5	2
109	97	10	107	10	5
110	97	2	99	10	8
111	99	2	101	5	7
112	99	4	103	6	1
113	101	4	105	7	5
114	103	8	111	9	5
115	104	1	105	5	3
116	105	3	108	10	8
117	105	3	108	7	8
118	111	7	118	6	7
119	118	9	127	5	1
120	127	4	131	8	4
