作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	6	7
2	0	7	7	5	4
3	1	5	6	6	3
4	1	8	9	10	5
5	1	2	3	6	5
6	3	8	11	6	5
7	3	10	13	10	5
8	3	10	13	9	5
9	6	9	15	7	8
10	6	6	12	8	4
11	7	4	11	8	8
12	7	1	8	10	8
13	8	7	15	9	4
14	8	10	18	9	6
15	8	1	9	5	2
16	9	6	15	10	2
17	9	6	15	7	4
18	11	5	16	9	5
19	12	5	17	8	7
20	13	4	17	5	3
21	15	3	18	7	4
22	15	1	16	9	6
23	16	2	18	7	5
24	16	7	23	5	3
25	16	1	17	7	8
26	17	3	20	9	7
27	18	6	24	5	3
28	18	7	25	6	3
29	18	5	23	9	2
30	18	4	22	9	7
31	19	5	24	9	3
32	19	1	20	8	1
33	20	2	22	8	1
34	20	10	30	5	4
35	22	1	23	9	1
36	22	2	24	10	5
37	22	7	29	10	4
38	22	7	29	5	1
39	22	10	32	6	3
40	23	10	33	7	2
41	23	6	29	7	3
42	24	1	25	6	1
43	24	6	30	7	1
44	25	7	32	5	2
45	25	1	26	6	4
46	26	9	35	9	4
47	26	8	34	6	2
48	26	8	34	8	1
49	29	5	34	10	6
50	30	9	39	10	4
51	32	6	38	7	6
52	32	1	33	8	3
53	33	8	41	10	2
54	33	7	40	10	7
55	34	7	41	6	1
56	35	10	45	5	4
57	35	7	42	9	5
58	38	6	44	7	3
59	39	6	45	5	5
60	41	2	43	8	5
61	41	6	47	10	8
62	42	8	50	5	3
63	43	7	50	7	5
64	44	1	45	7	6
65	44	8	52	9	8
66	45	6	51	6	5
67	45	7	52	7	8
68	45	8	53	9	6
69	47	6	53	9	8
70	47	6	53	5	3
71	50	7	57	6	3
72	50	1	51	10	2
73	51	4	55	7	3
74	51	3	54	8	6
75	51	10	61	9	3
76	52	3	55	10	4
77	52	8	60	5	4
78	52	6	58	8	4
79	53	7	60	8	3
80	53	6	59	10	4
81	53	10	63	9	2
82	55	3	58	10	3
83	57	7	64	10	5
84	57	3	60	5	7
85	58	9	67	10	7
86	58	10	68	8	2
87	59	6	65	7	3
88	60	2	62	7	6
89	60	2	62	5	8
90	60	3	63	10	1
91	61	3	64	10	6
92	62	3	65	10	5
93	62	10	72	5	7
94	62	6	68	7	8
95	63	9	72	7	2
96	63	2	65	5	4
97	63	6	69	10	6
98	64	8	72	8	8
99	65	9	74	7	5
100	65	2	67	6	7
101	66	7	73	5	6
102	67	3	70	9	8
103	68	1	69	9	6
104	69	1	70	10	7
105	70	2	72	5	7
106	72	2	74	7	5
107	73	5	78	7	7
108	74	4	78	7	1
109	74	3	77	6	4
110	77	4	81	6	1
111	78	5	83	6	2
112	78	8	86	7	5
113	78	6	84	8	1
114	79	7	86	6	6
115	83	2	85	9	4
116	83	6	89	6	4
117	85	8	93	9	1
118	86	8	94	10	2
119	86	6	92	10	1
120	92	7	99	9	3
