作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	1	1	5	7
2	0	5	5	6	1
3	0	3	3	6	7
4	1	10	11	10	2
5	1	3	4	6	5
6	3	1	4	7	3
7	3	3	6	7	3
8	3	5	8	5	2
9	4	9	13	9	8
10	4	10	14	8	3
11	5	1	6	5	5
12	5	3	8	9	4
13	5	1	6	9	3
14	6	1	7	7	1
15	6	6	12	8	7
16	6	3	9	5	5
17	7	10	17	8	4
18	7	1	8	10	5
19	7	10	17	6	8
20	8	10	18	8	6
21	8	9	17	5	8
22	8	3	11	6	2
23	9	3	12	9	3
24	9	1	10	10	1
25	9	1	10	10	7
26	10	1	11	9	8
27	10	9	19	5	1
28	11	2	13	6	4
29	11	6	17	5	7
30	11	6	17	6	8
31	11	2	13	7	7
32	12	3	15	8	5
33	12	8	20	8	7
34	13	1	14	9	8
35	13	4	17	7	5
36	13	7	20	10	7
37	13	8	21	6	7
38	14	8	22	6	2
39	14	6	20	7	5
40	14	3	17	8	4
41	14	3	17	7	3
42	15	10	25	5	7
43	17	4	21	5	1
44	17	8	25	7	5
45	17	2	19	5	4
46	17	6	23	7	3
47	17	1	18	9	6
48	18	10	28	6	2
49	18	1	19	7	6
50	18	10	28	9	1
51	18	9	27	8	8
52	19	8	27	8	3
53	19	1	20	9	8
54	20	10	30	9	2
55	20	2	22	9	2
56	20	6	26	10	5
57	20	3	23	6	6
58	21	4	25	8	2
59	21	7	28	8	7
60	21	1	22	8	4
61	22	3	25	6	2
62	23	8	31	10	8
63	25	7	32	5	5
64	25	2	27	5	5
65	26	6	32	8	1
66	26	8	34	9	7
67	27	7	34	10	5
68	27	4	31	10	4
69	28	4	32	9	7
70	28	9	37	5	1
71	28	10	38	7	3
72	28	6	34	9	8
73	29	10	39	7	8
74	31	2	33	5	1
75	31	1	32	5	2
76	31	8	39	8	5
77	32	3	35	5	3
78	32	9	41	9	3
79	32	10	42	5	5
80	32	4	36	6	2
81	32	3	35	10	2
82	33	2	35	8	6
83	34	7	41	7	2
84	34	9	43	9	6
85	35	4	39	9	1
86	35	10	45	7	7
87	35	4	39	9	4
88	36	5	41	10	1
89	36	2	38	8	8
90	38	6	44	8	2
91	38	3	41	7	1
92	39	9	48	7	4
93	39	3	42	7	3
94	39	9	48	9	5
95	40	8	48	10	5
96	41	10	51	7	1
97	42	1	43	7	7
98	42	9	51	6	3
99	43	5	48	8	8
100	43	3	46	8	3
101	44	10	54	6	4
102	44	8	52	6	1
103	45	4	49	8	7
104	45	8	53	9	5
105	48	1	49	6	6
106	48	9	57	10	1
107	48	7	55	5	2
108	51	2	53	9	7
109	52	1	53	9	2
110	53	3	56	6	1
111	53	8	61	7	1
112	53	7	60	9	3
113	54	6	60	8	4
114	55	6	61	7	8
115	57	6	63	6	6
116	60	7	67	7	5
117	61	6	67	7	2
118	61	4	65	10	1
119	65	5	70	9	3
120	67	7	74	9	6
