作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	10	6
2	0	5	5	6	4
3	0	5	5	10	3
4	5	1	6	7	2
5	5	7	12	9	2
6	5	6	11	5	4
7	6	5	11	10	3
8	6	4	10	9	5
9	6	10	16	9	6
10	7	5	12	8	7
11	8	1	9	10	7
12	8	3	11	5	5
13	11	10	21	10	8
14	11	3	14	9	6
15	12	3	15	10	2
16	12	2	14	8	5
17	15	6	21	10	5
18	15	5	20	5	8
19	16	3	19	5	5
20	16	4	20	9	3
21	19	4	23	8	8
22	20	6	26	10	5
23	20	3	23	7	5
24	20	4	24	5	5
25	21	7	28	9	8
26	21	5	26	5	2
27	22	6	28	7	8
28	23	8	31	7	1
29	23	10	33	8	6
30	24	8	32	8	8
31	26	2	28	9	6
32	28	10	38	5	5
33	28	5	33	8	4
34	28	3	31	8	3
35	28	7	35	6	6
36	31	4	35	7	2
37	31	8	39	10	3
38	31	10	41	6	8
39	33	6	39	10	5
40	33	8	41	5	3
41	35	3	38	10	1
42	35	2	37	10	1
43	35	3	38	6	4
44	38	3	41	6	8
45	38	3	41	5	8
46	38	4	42	7	4
47	39	6	45	5	7
48	39	4	43	8	7
49	41	9	50	9	3
50	41	9	50	10	8
51	41	3	44	5	6
52	42	3	45	6	8
53	42	7	49	7	7
54	42	1	43	6	1
55	43	5	48	9	5
56	43	10	53	5	8
57	43	7	50	8	2
58	44	7	51	5	5
59	45	6	51	9	1
60	48	6	54	7	2
61	50	7	57	6	5
62	50	10	60	6	3
63	50	4	54	7	1
64	51	7	58	6	2
65	51	4	55	9	4
66	51	3	54	5	6
67	53	2	55	8	2
68	54	9	63	6	2
69	54	9	63	9	8
70	55	4	59	8	4
71	57	10	67	6	1
72	60	2	62	6	5
73	60	9	69	10	4
74	62	9	71	10	7
75	63	3	66	9	8
76	63	10	73	5	6
77	66	5	71	10	7
78	67	6	73	8	4
79	69	9	78	7	8
80	71	9	80	8	4
81	71	4	75	8	8
82	71	8	79	7	3
83	73	10	83	7	4
84	73	4	77	7	3
85	77	4	81	10	8
86	78	7	85	10	7
87	78	10	88	7	8
88	79	9	88	10	2
89	80	6	86	7	6
90	81	7	88	7	8
91	83	6	89	6	4
92	85	6	91	8	7
93	86	6	92	6	3
94	88	8	96	9	7
95	88	6	94	8	8
96	89	10	99	9	7
97	89	1	90	7	3
98	91	6	97	10	2
99	92	4	96	9	8
100	94	4	98	5	4
101	94	8	102	5	5
102	94	10	104	10	7
103	96	9	105	5	3
104	97	5	102	6	1
105	97	5	102	10	5
106	99	9	108	5	7
107	102	5	107	7	6
108	102	10	112	6	1
109	102	7	109	7	5
110	105	8	113	5	1
111	108	10	118	9	4
112	109	2	111	9	8
113	111	7	118	6	1
114	112	1	113	7	2
115	113	4	117	5	6
116	113	3	116	7	4
117	117	7	124	8	1
118	118	4	122	9	5
119	118	10	128	8	6
120	122	5	127	8	8
