作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	5	7
2	0	3	3	6	4
3	0	6	6	9	6
4	3	1	4	7	8
5	4	6	10	9	4
6	4	7	11	9	1
7	6	10	16	6	5
8	6	10	16	7	5
9	7	3	10	10	4
10	8	8	16	7	6
11	8	2	10	6	7
12	8	10	18	8	7
13	10	8	18	9	4
14	10	5	15	7	1
15	10	1	11	9	4
16	11	9	20	10	5
17	11	5	16	10	6
18	11	4	15	7	2
19	16	3	19	7	6
20	16	10	26	6	6
21	16	6	22	6	7
22	17	1	18	10	1
23	17	2	19	7	8
24	18	8	26	8	8
25	18	1	19	6	1
26	18	9	27	7	8
27	19	1	20	6	5
28	19	4	23	8	3
29	19	8	27	6	5
30	20	3	23	8	3
31	20	6	26	6	4
32	20	10	30	5	3
33	23	2	25	8	2
34	25	3	28	5	5
35	26	5	31	5	2
36	26	7	33	5	3
37	26	9	35	5	7
38	26	5	31	7	4
39	27	3	30	10	5
40	27	9	36	6	7
41	28	3	31	10	4
42	30	9	39	9	7
43	30	2	32	10	8
44	30	9	39	7	4
45	30	1	31	5	1
46	31	1	32	10	8
47	32	1	33	5	8
48	32	2	34	6	7
49	33	1	34	9	6
50	33	10	43	8	3
51	34	10	44	9	8
52	34	5	39	9	1
53	35	10	45	10	2
54	35	5	40	10	4
55	36	9	45	5	1
56	36	2	38	7	6
57	39	8	47	6	7
58	39	5	44	7	8
59	40	8	48	8	3
60	43	6	49	7	5
61	43	5	48	10	6
62	44	10	54	7	1
63	44	7	51	6	2
64	45	7	52	6	2
65	47	8	55	7	5
66	47	5	52	9	2
67	48	10	58	10	1
68	49	6	55	10	1
69	52	5	57	8	7
70	52	8	60	9	7
71	52	2	54	5	7
72	54	9	63	6	1
73	55	1	56	9	2
74	56	1	57	8	2
75	57	8	65	8	4
76	58	4	62	6	4
77	58	4	62	6	8
78	60	4	64	7	1
79	62	6	68	7	7
80	63	5	68	9	6
81	63	7	70	10	6
82	64	5	69	5	5
83	64	10	74	7	2
84	68	5	73	9	2
85	69	7	76	10	3
86	69	4	73	7	6
87	70	6	76	7	5
88	70	4	74	8	8
89	73	9	82	7	4
90	73	8	81	7	1
91	74	1	75	8	1
92	76	10	86	8	1
93	76	4	80	6	2
94	76	1	77	10	1
95	77	6	83	8	7
96	81	7	88	8	7
97	81	3	84	5	1
98	82	7	89	10	4
99	82	9	91	9	7
100	86	7	93	8	5
101	88	5	93	7	4
102	88	7	95	7	3
103	89	5	94	5	5
104	91	5	96	10	6
105	91	4	95	7	4
106	91	4	95	9	8
107	93	7	100	7	7
108	93	2	95	6	7
109	94	5	99	5	1
110	95	6	101	6	2
111	95	7	102	6	6
112	95	6	101	8	8
113	96	6	102	9	5
114	100	9	109	9	4
115	101	2	103	9	2
116	102	4	106	5	6
117	102	1	103	10	7
118	103	10	113	8	1
119	109	7	116	9	2
120	113	4	117	10	6
