作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	10	10	8	7
2	0	6	6	8	2
3	1	7	8	6	6
4	6	1	7	5	8
5	7	1	8	9	2
6	7	4	11	7	5
7	8	9	17	7	8
8	8	1	9	5	4
9	9	7	16	10	1
10	9	2	11	8	1
11	10	2	12	5	5
12	10	1	11	10	4
13	11	9	20	8	7
14	11	3	14	8	4
15	12	5	17	8	4
16	12	9	21	5	1
17	12	5	17	7	6
18	12	2	14	9	4
19	14	5	19	8	7
20	14	7	21	7	8
21	17	6	23	7	5
22	17	6	23	6	3
23	18	5	23	9	7
24	21	5	26	10	8
25	21	3	24	10	8
26	21	6	27	9	2
27	23	6	29	9	4
28	23	5	28	8	1
29	24	1	25	9	1
30	24	4	28	8	4
31	25	4	29	5	5
32	25	4	29	6	3
33	25	1	26	10	4
34	26	5	31	6	6
35	26	6	32	5	6
36	27	1	28	10	1
37	27	3	30	8	5
38	28	4	32	8	5
39	28	8	36	6	6
40	29	8	37	9	7
41	29	10	39	10	6
42	29	9	38	8	6
43	29	2	31	9	8
44	29	1	30	6	8
45	31	1	32	5	6
46	32	4	36	8	4
47	32	4	36	6	1
48	32	10	42	10	8
49	36	5	41	6	1
50	36	1	37	6	3
51	37	10	47	8	2
52	37	1	38	10	2
53	38	8	46	5	6
54	38	6	44	8	2
55	38	2	40	10	1
56	38	1	39	9	1
57	39	1	40	7	7
58	39	6	45	7	4
59	40	6	46	5	5
60	40	2	42	8	1
61	40	7	47	5	2
62	42	10	52	8	4
63	42	7	49	5	4
64	44	8	52	9	5
65	44	9	53	9	6
66	45	6	51	6	3
67	45	9	54	7	4
68	46	6	52	6	6
69	46	2	48	9	3
70	47	8	55	9	2
71	47	6	53	7	1
72	48	3	51	5	1
73	48	5	53	10	5
74	49	2	51	5	3
75	51	7	58	8	4
76	51	5	56	9	6
77	53	5	58	8	2
78	53	4	57	5	4
79	53	2	55	8	3
80	54	3	57	6	5
81	54	5	59	9	8
82	55	7	62	7	3
83	56	2	58	9	5
84	57	7	64	8	8
85	57	7	64	8	7
86	58	8	66	8	7
87	59	4	63	10	4
88	59	6	65	9	1
89	62	10	72	6	5
90	62	3	65	8	4
91	63	10	73	7	4
92	63	8	71	5	2
93	64	10	74	10	5
94	64	1	65	9	2
95	64	7	71	6	7
96	65	8	73	5	4
97	65	5	70	5	1
98	65	7	72	6	3
99	71	9	80	8	6
100	71	1	72	6	3
101	72	3	75	10	2
102	72	10	82	9	6
103	72	9	81	9	8
104	73	8	81	10	2
105	73	1	74	7	1
106	74	3	77	6	1
107	74	4	78	9	6
108	78	9	87	6	3
109	81	3	84	10	2
110	81	6	87	7	1
111	84	2	86	9	4
112	86	8	94	8	7
113	87	2	89	9	2
114	87	9	96	9	7
115	89	3	92	5	4
116	89	1	90	7	4
117	94	8	102	6	3
118	96	8	104	8	2
119	96	8	104	9	3
120	104	1	105	7	7
