作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	7	7	10	3
2	0	8	8	5	3
3	8	2	10	6	5
4	10	4	14	8	5
5	10	9	19	8	3
6	14	7	21	10	1
7	14	9	23	5	3
8	21	9	30	6	2
9	21	10	31	10	4
10	23	3	26	5	7
11	30	2	32	8	3
12	30	9	39	6	1
13	32	5	37	7	2
14	39	2	41	9	2
15	39	5	44	6	8
16	41	8	49	10	6
17	44	1	45	9	7
18	45	1	46	8	3
19	45	9	54	7	6
20	46	8	54	9	1
21	46	1	47	9	1
22	54	4	58	7	7
23	54	5	59	9	3
24	55	2	57	7	3
25	58	10	68	9	8
26	59	7	66	9	2
27	66	6	72	8	5
28	66	7	73	10	6
29	68	4	72	5	8
30	68	4	72	10	1
31	72	3	75	9	3
32	75	3	78	6	6
33	75	7	82	7	2
34	82	9	91	6	3
35	82	4	86	9	8
36	86	8	94	10	2
37	86	4	90	8	8
38	90	10	100	10	4
39	91	6	97	10	4
40	97	10	107	6	2
41	97	6	103	9	4
42	100	1	101	7	4
43	100	9	109	6	6
44	107	3	110	5	1
45	107	1	108	10	8
46	109	7	116	6	4
47	109	1	110	9	6
48	109	7	116	7	4
49	110	5	115	10	6
50	110	2	112	7	5
51	115	3	118	10	1
52	116	6	122	8	7
53	116	3	119	5	5
54	119	6	125	8	6
55	125	4	129	8	5
56	125	6	131	9	6
57	129	2	131	8	7
58	129	10	139	7	3
59	131	1	132	10	7
60	132	9	141	8	6
61	139	10	149	5	3
62	141	4	145	7	7
63	141	10	151	9	4
64	145	5	150	7	8
65	149	4	153	8	5
66	151	5	156	8	2
67	151	5	156	10	6
68	156	6	162	6	5
69	156	7	163	10	5
70	162	10	172	6	6
71	162	1	163	6	4
72	163	10	173	7	3
73	173	4	177	5	5
74	173	1	174	9	1
75	177	3	180	6	1
76	177	5	182	8	1
77	182	2	184	6	6
78	184	3	187	7	6
79	184	2	186	8	7
80	186	7	193	6	6
81	187	5	192	5	5
82	192	7	199	10	1
83	192	6	198	10	6
84	193	4	197	9	8
85	198	3	201	8	7
86	201	5	206	7	3
87	201	4	205	8	7
88	201	4	205	8	6
89	205	2	207	9	1
90	206	9	215	8	2
91	215	3	218	8	3
92	215	7	222	9	5
93	218	9	227	5	4
94	218	10	228	10	3
95	222	6	228	6	5
96	228	4	232	10	1
97	228	3	231	7	6
98	228	1	229	8	5
99	229	2	231	7	3
100	231	1	232	7	4
101	232	6	238	9	8
102	232	2	234	7	4
103	234	7	241	9	2
104	241	5	246	8	4
105	241	9	250	5	6
106	246	7	253	9	5
107	250	8	258	5	1
108	253	7	260	5	7
109	258	9	267	10	4
110	260	3	263	5	5
111	263	5	268	9	4
112	267	9	276	8	1
113	268	3	271	10	3
114	276	3	279	10	8
115	276	3	279	6	8
116	279	2	281	6	4
117	279	6	285	9	2
118	285	6	291	6	6
119	291	6	297	10	2
120	297	8	305	10	7
