作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	5	4
2	0	10	10	9	1
3	2	6	8	9	5
4	2	3	5	6	6
5	3	5	8	8	3
6	5	8	13	8	4
7	5	4	9	9	6
8	8	6	14	7	1
9	8	9	17	8	4
10	8	6	14	9	8
11	9	9	18	10	4
12	9	2	11	8	7
13	10	10	20	10	5
14	10	4	14	10	8
15	11	5	16	6	7
16	13	1	14	5	2
17	14	4	18	5	7
18	14	5	19	6	5
19	14	8	22	7	7
20	15	9	24	10	4
21	15	5	20	7	3
22	16	4	20	9	7
23	17	1	18	9	4
24	17	4	21	6	4
25	18	1	19	9	6
26	18	5	23	7	5
27	19	2	21	6	6
28	19	3	22	7	6
29	19	1	20	10	8
30	20	1	21	5	2
31	20	3	23	8	2
32	21	6	27	7	6
33	21	3	24	6	3
34	21	10	31	7	8
35	22	3	25	7	7
36	22	5	27	8	7
37	22	8	30	8	4
38	23	4	27	7	5
39	24	4	28	8	7
40	24	9	33	5	5
41	24	7	31	6	4
42	25	4	29	6	5
43	27	3	30	7	5
44	27	7	34	5	3
45	27	6	33	7	4
46	28	4	32	8	5
47	28	4	32	9	7
48	30	4	34	9	3
49	31	3	34	10	1
50	31	7	38	7	4
51	33	3	36	5	2
52	33	3	36	10	7
53	33	9	42	5	5
54	34	1	35	10	7
55	34	10	44	6	7
56	34	4	38	5	1
57	35	1	36	9	5
58	36	1	37	9	1
59	36	6	42	10	7
60	37	7	44	6	6
61	38	10	48	6	1
62	38	10	48	8	1
63	38	3	41	6	1
64	38	6	44	5	6
65	41	5	46	8	2
66	42	3	45	8	5
67	42	4	46	6	6
68	42	2	44	8	1
69	44	10	54	8	4
70	44	9	53	7	7
71	44	9	53	8	3
72	44	5	49	5	5
73	45	4	49	6	4
74	45	10	55	9	2
75	46	8	54	10	6
76	46	4	50	7	1
77	48	7	55	9	6
78	49	1	50	6	8
79	49	4	53	9	8
80	50	1	51	8	1
81	50	8	58	8	3
82	50	4	54	6	1
83	51	9	60	6	5
84	53	9	62	9	2
85	53	8	61	10	6
86	54	2	56	8	4
87	54	2	56	6	4
88	55	7	62	5	8
89	56	9	65	5	8
90	61	3	64	9	7
91	62	8	70	6	8
92	62	4	66	9	7
93	64	6	70	10	5
94	64	1	65	9	5
95	70	2	72	7	6
96	70	3	73	7	5
97	70	4	74	10	4
98	72	2	74	7	3
99	72	4	76	5	1
100	73	7	80	7	6
101	74	5	79	9	5
102	74	2	76	6	2
103	74	8	82	5	7
104	76	3	79	9	4
105	76	10	86	8	3
106	76	9	85	10	7
107	77	2	79	6	7
108	79	3	82	9	5
109	79	7	86	7	3
110	80	6	86	5	6
111	82	1	83	10	2
112	85	7	92	9	3
113	85	3	88	7	1
114	86	6	92	8	7
115	92	9	101	5	7
116	101	6	107	10	1
117	107	5	112	8	8
118	112	2	114	5	6
119	114	10	124	9	5
120	124	1	125	9	1
