作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	8	8	5	6
2	0	9	9	7	8
3	1	9	10	5	8
4	8	4	12	10	5
5	8	6	14	6	2
6	8	9	17	7	4
7	9	6	15	5	7
8	9	10	19	8	3
9	10	9	19	7	1
10	10	3	13	7	4
11	12	6	18	6	3
12	14	9	23	6	2
13	15	8	23	8	2
14	15	6	21	10	3
15	17	3	20	9	3
16	18	3	21	7	8
17	19	6	25	7	1
18	19	7	26	5	5
19	19	10	29	6	2
20	21	9	30	6	3
21	23	3	26	5	7
22	25	9	34	8	7
23	26	6	32	5	8
24	26	9	35	8	6
25	26	6	32	5	2
26	26	3	29	8	4
27	27	5	32	9	2
28	29	5	34	8	6
29	29	2	31	8	3
30	30	5	35	7	8
31	31	10	41	5	5
32	31	8	39	9	7
33	31	1	32	9	5
34	32	10	42	10	8
35	32	5	37	10	8
36	32	1	33	10	2
37	33	10	43	10	1
38	34	8	42	6	4
39	35	8	43	8	3
40	35	1	36	5	6
41	35	10	45	9	3
42	36	10	46	6	5
43	39	10	49	9	8
44	41	3	44	6	3
45	41	5	46	7	3
46	42	10	52	5	8
47	42	8	50	10	3
48	42	10	52	6	5
49	43	9	52	5	7
50	43	5	48	5	5
51	45	5	50	5	5
52	46	8	54	9	2
53	46	6	52	6	3
54	46	6	52	8	5
55	47	8	55	10	2
56	47	10	57	5	2
57	48	9	57	6	6
58	49	10	59	6	7
59	50	2	52	7	2
60	52	4	56	5	8
61	52	1	53	6	5
62	52	9	61	8	5
63	54	6	60	10	8
64	54	7	61	6	5
65	55	7	62	10	6
66	56	6	62	7	7
67	57	3	60	6	5
68	57	5	62	8	2
69	57	1	58	7	1
70	58	9	67	7	4
71	59	4	63	7	6
72	59	1	60	7	3
73	60	6	66	6	8
74	60	1	61	9	2
75	61	6	67	5	4
76	61	9	70	6	8
77	62	6	68	9	2
78	62	9	71	6	4
79	66	1	67	5	2
80	67	3	70	7	2
81	67	4	71	5	1
82	67	9	76	9	3
83	68	2	70	9	2
84	70	7	77	10	6
85	70	5	75	5	1
86	70	8	78	7	3
87	70	8	78	9	6
88	71	4	75	8	5
89	71	5	76	6	2
90	75	3	78	7	8
91	75	1	76	6	1
92	76	9	85	7	4
93	76	1	77	7	5
94	77	9	86	5	2
95	78	10	88	6	2
96	78	6	84	5	2
97	78	8	86	8	2
98	84	7	91	6	3
99	84	5	89	10	2
100	85	9	94	8	8
101	85	9	94	5	1
102	86	10	96	6	2
103	91	3	94	5	7
104	94	2	96	5	1
105	94	8	102	8	6
106	94	7	101	6	7
107	95	8	103	9	4
108	96	10	106	5	1
109	96	1	97	8	3
110	102	5	107	9	2
111	106	6	112	5	6
112	106	9	115	7	7
113	107	9	116	10	1
114	112	3	115	9	5
115	115	2	117	7	3
116	116	1	117	8	1
117	117	9	126	8	4
118	117	6	123	10	1
119	123	4	127	10	3
120	126	2	128	7	5
