作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	8	4
2	0	5	5	10	8
3	1	4	5	7	4
4	2	9	11	7	3
5	2	3	5	5	8
6	5	1	6	7	4
7	5	3	8	8	1
8	6	1	7	8	6
9	6	7	13	10	6
10	8	10	18	9	6
11	8	9	17	6	1
12	11	5	16	8	1
13	16	1	17	10	3
14	16	6	22	5	6
15	17	2	19	7	7
16	18	1	19	8	3
17	18	7	25	7	4
18	19	6	25	9	8
19	19	4	23	9	4
20	22	5	27	10	7
21	22	3	25	9	1
22	23	2	25	6	2
23	23	7	30	5	7
24	24	9	33	8	6
25	25	10	35	9	2
26	25	8	33	8	4
27	26	8	34	10	7
28	27	9	36	5	4
29	30	7	37	10	7
30	33	1	34	5	1
31	33	3	36	7	6
32	34	10	44	10	3
33	35	5	40	6	1
34	35	1	36	5	2
35	36	6	42	6	6
36	37	7	44	10	4
37	37	8	45	10	8
38	40	10	50	5	2
39	40	2	42	10	3
40	42	2	44	10	8
41	42	2	44	9	3
42	44	7	51	10	2
43	44	3	47	6	2
44	45	4	49	7	6
45	45	5	50	7	3
46	47	5	52	5	8
47	47	6	53	6	6
48	47	5	52	7	1
49	49	9	58	5	8
50	50	7	57	10	1
51	50	5	55	10	3
52	50	3	53	7	8
53	51	3	54	6	2
54	51	10	61	8	8
55	53	6	59	9	7
56	53	2	55	8	5
57	53	6	59	10	2
58	54	8	62	7	1
59	54	1	55	9	6
60	55	7	62	5	1
61	55	5	60	8	3
62	55	4	59	9	8
63	59	6	65	9	8
64	59	5	64	5	1
65	59	6	65	8	8
66	60	9	69	5	8
67	60	8	68	7	7
68	61	5	66	5	4
69	62	2	64	10	8
70	64	2	66	10	1
71	64	1	65	8	5
72	64	10	74	9	5
73	65	4	69	9	5
74	65	3	68	10	2
75	66	2	68	7	3
76	66	2	68	6	4
77	67	5	72	9	8
78	68	10	78	7	5
79	68	7	75	8	4
80	68	1	69	6	4
81	69	7	76	5	4
82	72	6	78	6	7
83	75	10	85	10	5
84	75	9	84	5	1
85	75	8	83	5	8
86	76	7	83	5	7
87	76	6	82	9	1
88	78	8	86	7	1
89	82	10	92	8	3
90	83	4	87	6	2
91	84	1	85	10	8
92	85	5	90	9	2
93	85	4	89	9	5
94	85	10	95	6	4
95	87	5	92	7	5
96	90	5	95	10	4
97	92	1	93	8	5
98	92	3	95	5	1
99	92	3	95	6	8
100	92	1	93	9	2
101	95	1	96	7	7
102	95	10	105	5	4
103	96	3	99	6	4
104	96	8	104	8	7
105	96	2	98	8	3
106	97	10	107	10	2
107	98	3	101	6	2
108	99	5	104	7	1
109	104	5	109	9	1
110	105	9	114	5	2
111	107	9	116	7	7
112	109	5	114	8	4
113	114	10	124	5	6
114	114	6	120	5	3
115	115	10	125	5	3
116	116	5	121	10	5
117	121	3	124	8	8
118	124	4	128	9	2
119	125	5	130	9	3
120	130	4	134	5	3
