作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	5	5	6	3
2	0	4	4	8	8
3	0	5	5	7	6
4	4	8	12	10	8
5	4	3	7	8	6
6	5	1	6	5	6
7	5	6	11	9	7
8	5	9	14	10	4
9	6	5	11	7	8
10	6	9	15	7	4
11	6	2	8	8	4
12	7	8	15	6	5
13	7	2	9	5	6
14	8	4	12	6	2
15	8	9	17	7	5
16	8	5	13	7	2
17	11	1	12	6	4
18	11	3	14	7	2
19	11	1	12	10	2
20	12	7	19	5	7
21	12	6	18	5	1
22	13	7	20	9	2
23	13	8	21	7	4
24	14	10	24	6	7
25	14	7	21	7	2
26	15	2	17	8	8
27	15	2	17	5	8
28	16	3	19	9	7
29	17	1	18	5	1
30	17	9	26	10	6
31	18	7	25	6	7
32	18	7	25	8	8
33	18	5	23	6	8
34	19	4	23	7	3
35	19	2	21	7	6
36	19	6	25	7	3
37	20	9	29	10	4
38	20	1	21	7	4
39	21	5	26	8	8
40	21	9	30	5	5
41	21	1	22	8	4
42	22	5	27	9	2
43	22	8	30	10	4
44	23	3	26	5	3
45	23	1	24	8	6
46	24	7	31	5	8
47	24	9	33	6	4
48	25	8	33	8	2
49	25	2	27	8	7
50	26	3	29	10	5
51	26	2	28	5	7
52	26	7	33	7	6
53	29	8	37	8	3
54	29	3	32	5	5
55	30	8	38	8	3
56	31	9	40	5	1
57	31	8	39	10	3
58	32	2	34	5	7
59	32	10	42	5	3
60	32	9	41	10	8
61	33	5	38	9	1
62	33	7	40	9	6
63	33	3	36	8	5
64	34	2	36	5	5
65	37	4	41	10	3
66	38	4	42	10	7
67	38	2	40	5	5
68	40	1	41	8	6
69	40	5	45	5	1
70	40	9	49	8	6
71	41	9	50	7	6
72	41	1	42	9	3
73	42	2	44	8	1
74	42	5	47	5	8
75	42	9	51	6	6
76	43	4	47	5	2
77	44	8	52	10	8
78	44	4	48	9	8
79	44	3	47	6	6
80	45	10	55	5	2
81	47	1	48	6	5
82	47	6	53	8	2
83	48	7	55	7	3
84	49	1	50	10	3
85	49	2	51	9	4
86	50	5	55	9	1
87	50	5	55	9	3
88	51	8	59	8	2
89	52	3	55	6	4
90	55	4	59	6	5
91	55	8	63	7	2
92	55	10	65	6	3
93	56	9	65	5	6
94	56	5	61	10	2
95	56	10	66	9	5
96	59	4	63	7	3
97	59	1	60	10	4
98	59	5	64	7	7
99	61	1	62	5	5
100	62	2	64	9	2
101	63	10	73	5	6
102	63	6	69	5	8
103	64	8	72	10	1
104	64	5	69	7	5
105	65	7	72	6	5
106	65	9	74	8	7
107	66	10	76	7	5
108	69	5	74	8	1
109	69	5	74	7	3
110	72	2	74	5	6
111	74	2	76	7	6
112	74	7	81	8	3
113	74	2	76	10	4
114	76	6	82	5	3
115	76	8	84	9	7
116	81	4	85	5	7
117	81	9	90	8	1
118	84	9	93	7	7
119	85	10	95	5	3
120	90	10	100	7	1
