作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	6	4
2	0	1	1	10	6
3	0	4	4	10	4
4	1	9	10	10	2
5	1	3	4	8	4
6	4	6	10	8	8
7	9	10	19	6	7
8	9	2	11	8	3
9	9	5	14	7	8
10	10	4	14	10	3
11	10	7	17	8	7
12	10	8	18	5	1
13	11	5	16	8	2
14	11	6	17	9	4
15	11	10	21	6	8
16	11	4	15	5	5
17	14	2	16	7	2
18	14	4	18	8	8
19	14	7	21	5	1
20	15	3	18	9	4
21	16	9	25	5	2
22	17	7	24	8	3
23	17	10	27	5	4
24	17	6	23	10	1
25	18	8	26	5	8
26	18	4	22	9	3
27	19	4	23	6	3
28	19	8	27	9	4
29	19	2	21	6	7
30	20	8	28	5	6
31	20	9	29	9	5
32	21	1	22	10	6
33	21	9	30	7	8
34	21	8	29	7	2
35	22	7	29	6	6
36	23	4	27	6	3
37	24	6	30	6	4
38	26	1	27	6	4
39	27	8	35	6	6
40	27	2	29	5	2
41	27	5	32	7	6
42	27	1	28	7	4
43	28	7	35	5	7
44	28	6	34	6	2
45	28	10	38	7	1
46	29	8	37	8	2
47	29	10	39	5	8
48	29	10	39	9	5
49	30	5	35	6	8
50	30	7	37	10	1
51	31	5	36	10	6
52	32	2	34	10	3
53	35	1	36	8	4
54	35	1	36	5	7
55	35	3	38	5	3
56	35	4	39	6	5
57	36	10	46	9	7
58	36	5	41	6	8
59	36	6	42	5	5
60	37	7	44	8	5
61	37	1	38	9	3
62	38	3	41	9	2
63	38	5	43	5	1
64	39	5	44	7	3
65	39	8	47	8	6
66	39	6	45	5	3
67	40	7	47	9	1
68	40	3	43	6	6
69	41	1	42	10	1
70	41	8	49	9	6
71	42	6	48	9	4
72	42	6	48	5	1
73	42	7	49	10	1
74	43	6	49	7	3
75	44	2	46	8	7
76	44	1	45	7	7
77	44	4	48	7	3
78	46	2	48	7	5
79	46	10	56	10	6
80	47	6	53	6	6
81	47	4	51	5	6
82	48	9	57	6	4
83	48	1	49	6	8
84	48	7	55	9	6
85	49	8	57	7	6
86	49	3	52	5	1
87	49	3	52	9	7
88	49	2	51	10	2
89	50	6	56	6	5
90	50	8	58	6	8
91	52	8	60	8	1
92	53	10	63	8	7
93	55	4	59	6	3
94	56	2	58	10	4
95	56	9	65	9	6
96	57	3	60	8	2
97	58	6	64	9	1
98	58	3	61	8	8
99	58	6	64	6	6
100	59	3	62	10	8
101	59	10	69	6	7
102	60	9	69	9	8
103	60	3	63	9	4
104	61	4	65	5	5
105	61	4	65	7	1
106	63	10	73	7	4
107	64	7	71	7	3
108	64	10	74	5	8
109	65	2	67	5	3
110	65	2	67	6	7
111	67	9	76	5	3
112	69	10	79	5	6
113	69	7	76	5	8
114	71	5	76	6	6
115	74	7	81	6	8
116	76	3	79	10	5
117	79	4	83	9	4
118	81	6	87	8	6
119	83	8	91	6	6
120	87	5	92	5	7
