作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	2	2	8	7
2	0	2	2	10	7
3	1	9	10	5	7
4	2	2	4	8	2
5	2	9	11	10	4
6	2	10	12	5	4
7	4	8	12	5	2
8	10	5	15	6	2
9	10	6	16	10	5
10	11	5	16	9	3
11	11	2	13	6	5
12	11	6	17	5	7
13	12	9	21	7	8
14	12	7	19	10	7
15	12	4	16	7	4
16	13	1	14	9	6
17	14	8	22	5	6
18	14	3	17	7	6
19	15	7	22	6	6
20	16	10	26	5	6
21	16	6	22	7	5
22	16	6	22	5	4
23	19	6	25	6	7
24	21	2	23	8	5
25	22	10	32	6	2
26	22	6	28	8	5
27	22	4	26	10	4
28	23	8	31	8	1
29	23	4	27	9	1
30	23	8	31	7	1
31	26	2	28	10	7
32	26	10	36	9	4
33	26	4	30	9	4
34	27	10	37	7	4
35	27	3	30	10	5
36	28	2	30	9	2
37	28	9	37	7	1
38	30	6	36	10	6
39	30	4	34	7	5
40	30	6	36	7	6
41	31	8	39	7	3
42	31	5	36	8	2
43	31	6	37	9	2
44	32	4	36	9	5
45	32	10	42	5	3
46	34	8	42	10	2
47	36	10	46	6	8
48	36	6	42	9	5
49	36	1	37	9	5
50	37	6	43	9	7
51	37	2	39	7	1
52	37	5	42	9	5
53	37	9	46	7	4
54	38	8	46	5	8
55	38	7	45	8	8
56	39	6	45	8	3
57	39	1	40	8	7
58	40	8	48	9	6
59	40	7	47	5	5
60	42	3	45	9	4
61	42	8	50	9	7
62	45	4	49	7	4
63	45	5	50	8	5
64	46	6	52	10	4
65	46	6	52	7	3
66	46	9	55	10	7
67	47	4	51	9	5
68	48	10	58	6	2
69	49	8	57	7	8
70	49	4	53	10	3
71	50	5	55	6	7
72	51	7	58	10	2
73	52	9	61	9	6
74	55	8	63	8	4
75	55	10	65	6	1
76	55	2	57	7	3
77	55	3	58	10	3
78	56	7	63	5	5
79	57	8	65	9	3
80	57	2	59	10	7
81	58	8	66	8	5
82	58	9	67	8	3
83	58	4	62	5	6
84	61	7	68	8	1
85	62	1	63	7	5
86	62	2	64	5	2
87	63	3	66	8	4
88	63	3	66	6	8
89	63	10	73	10	2
90	65	3	68	9	8
91	66	1	67	5	4
92	66	6	72	6	3
93	66	8	74	9	6
94	67	3	70	10	4
95	67	2	69	7	7
96	67	5	72	8	2
97	68	7	75	10	1
98	68	2	70	9	5
99	70	7	77	6	5
100	70	9	79	6	1
101	72	4	76	5	4
102	72	10	82	10	6
103	73	5	78	10	3
104	74	4	78	8	5
105	75	9	84	5	2
106	76	9	85	8	4
107	78	6	84	8	8
108	79	9	88	9	1
109	82	10	92	6	3
110	84	7	91	8	3
111	84	2	86	9	2
112	86	7	93	8	6
113	88	10	98	5	8
114	91	5	96	6	5
115	93	10	103	8	6
116	96	9	105	9	3
117	98	5	103	5	5
118	103	10	113	10	5
119	113	10	123	7	5
120	123	2	125	7	4
