作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	6	6	8	4
2	0	7	7	6	1
3	7	6	13	5	8
4	7	4	11	9	1
5	11	10	21	6	7
6	13	8	21	7	5
7	21	2	23	6	4
8	21	7	28	8	4
9	23	9	32	8	8
10	28	5	33	5	8
11	32	6	38	7	4
12	33	6	39	10	6
13	38	3	41	10	7
14	39	4	43	5	8
15	41	9	50	5	8
16	43	8	51	5	7
17	50	5	55	7	5
18	51	4	55	9	3
19	55	9	64	6	1
20	55	10	65	6	4
21	64	7	71	8	3
22	65	3	68	7	6
23	65	3	68	7	4
24	68	10	78	7	2
25	68	6	74	7	5
26	71	3	74	8	8
27	74	1	75	7	6
28	74	2	76	9	2
29	75	5	80	8	4
30	78	6	84	5	2
31	80	5	85	9	7
32	84	1	85	10	3
33	85	5	90	8	5
34	85	1	86	6	6
35	86	2	88	9	2
36	88	1	89	5	5
37	89	5	94	9	5
38	90	2	92	6	2
39	92	6	98	5	2
40	94	3	97	6	5
41	94	3	97	8	8
42	97	4	101	8	4
43	98	4	102	7	2
44	98	1	99	7	6
45	99	5	104	9	5
46	102	3	105	9	7
47	102	3	105	5	1
48	104	5	109	8	7
49	105	3	108	6	1
50	108	6	114	5	8
51	108	7	115	6	6
52	109	7	116	7	2
53	114	3	117	7	1
54	116	1	117	6	8
55	117	9	126	7	5
56	117	9	126	6	4
57	117	10	127	6	5
58	126	2	128	9	8
59	127	3	130	7	4
60	128	9	137	10	4
61	130	10	140	5	5
62	137	7	144	10	2
63	137	1	138	7	3
64	140	7	147	8	6
65	144	4	148	10	5
66	147	7	154	10	8
67	148	5	153	5	3
68	148	4	152	6	7
69	153	1	154	7	3
70	154	9	163	10	3
71	154	3	157	10	4
72	157	5	162	6	3
73	162	5	167	6	4
74	163	10	173	8	4
75	163	1	164	6	7
76	164	1	165	7	7
77	167	2	169	5	5
78	169	7	176	9	6
79	173	6	179	9	3
80	173	9	182	9	2
81	176	3	179	8	5
82	179	8	187	10	8
83	182	3	185	8	3
84	185	10	195	6	8
85	187	5	192	6	7
86	192	9	201	7	1
87	195	2	197	8	6
88	197	1	198	8	6
89	197	4	201	7	5
90	198	3	201	10	1
91	201	7	208	9	1
92	201	6	207	7	2
93	207	1	208	5	1
94	208	1	209	9	4
95	208	1	209	7	5
96	208	5	213	5	2
97	209	8	217	8	7
98	213	5	218	9	4
99	213	10	223	7	2
100	217	3	220	9	8
101	220	6	226	5	5
102	220	9	229	6	4
103	223	5	228	7	3
104	228	2	230	6	4
105	229	8	237	5	1
106	230	5	235	6	2
107	235	1	236	7	6
108	235	1	236	7	4
109	237	3	240	5	7
110	237	4	241	10	4
111	240	10	250	8	7
112	241	7	248	8	6
113	248	7	255	9	3
114	250	1	251	8	6
115	251	5	256	10	2
116	255	1	256	6	2
117	256	10	266	10	8
118	266	8	274	10	1
119	266	8	274	10	8
120	274	10	284	9	6
