作业ID	开始执行时间	作业时长	结束时间	物料量	装配位置
1	0	9	9	6	6
2	0	7	7	8	6
3	0	6	6	9	4
4	6	3	9	10	4
5	6	5	11	6	3
6	7	2	9	7	8
7	7	9	16	8	6
8	9	6	15	10	1
9	9	9	18	5	6
10	9	8	17	10	8
11	11	5	16	7	6
12	15	3	18	6	4
13	16	1	17	10	7
14	16	3	19	10	7
15	16	1	17	10	6
16	17	1	18	8	4
17	17	3	20	10	2
18	18	7	25	10	6
19	18	1	19	10	5
20	18	5	23	6	6
21	18	8	26	5	4
22	19	9	28	7	2
23	19	2	21	8	1
24	20	1	21	5	8
25	20	9	29	10	5
26	23	7	30	10	1
27	23	2	25	7	1
28	25	2	27	7	5
29	26	4	30	7	2
30	27	5	32	9	8
31	27	9	36	8	2
32	28	2	30	8	5
33	29	5	34	9	8
34	30	3	33	5	4
35	30	1	31	9	2
36	31	6	37	5	4
37	31	5	36	7	3
38	31	7	38	9	1
39	33	1	34	6	2
40	33	6	39	10	8
41	36	8	44	9	8
42	36	1	37	10	3
43	37	9	46	9	5
44	37	6	43	5	7
45	37	10	47	9	4
46	38	4	42	7	7
47	42	7	49	10	3
48	43	1	44	5	8
49	43	3	46	9	7
50	44	7	51	7	6
51	46	6	52	10	6
52	47	10	57	5	5
53	47	8	55	7	4
54	51	7	58	8	2
55	51	6	57	6	3
56	52	5	57	6	2
57	55	9	64	6	6
58	57	3	60	6	6
59	58	7	65	6	4
60	58	8	66	10	2
61	60	7	67	10	2
62	60	6	66	8	4
63	65	6	71	10	4
64	65	9	74	8	1
65	66	3	69	5	7
66	66	9	75	6	4
67	66	9	75	9	3
68	66	10	76	10	1
69	69	3	72	9	3
70	71	10	81	9	3
71	72	5	77	10	7
72	72	1	73	8	4
73	74	1	75	5	2
74	75	10	85	8	1
75	76	1	77	5	4
76	76	8	84	9	3
77	77	4	81	10	2
78	77	3	80	9	7
79	77	6	83	5	6
80	77	9	86	9	1
81	77	10	87	9	5
82	81	5	86	5	4
83	83	5	88	5	7
84	83	3	86	7	8
85	84	3	87	9	2
86	86	4	90	10	8
87	86	10	96	8	5
88	86	8	94	6	1
89	87	3	90	8	2
90	88	5	93	6	6
91	90	9	99	10	5
92	93	5	98	10	6
93	94	6	100	5	8
94	96	4	100	7	5
95	98	3	101	8	2
96	98	1	99	5	1
97	99	10	109	8	7
98	99	7	106	8	3
99	100	5	105	9	2
100	101	6	107	7	3
101	105	1	106	9	5
102	106	7	113	6	8
103	106	1	107	8	7
104	107	5	112	9	4
105	107	4	111	10	6
106	109	8	117	6	7
107	111	7	118	7	1
108	112	1	113	6	3
109	113	5	118	8	4
110	113	6	119	6	1
111	114	8	122	7	7
112	118	3	121	7	6
113	118	3	121	5	8
114	119	9	128	7	7
115	121	3	124	10	8
116	122	3	125	6	3
117	124	5	129	9	8
118	125	1	126	10	3
119	128	7	135	6	1
120	135	8	143	5	2
